subsample,block_id,task_in_block,task_index_within_subsample,task_id,alternative_id,alternative_name,display_label,trip_length_km,is_available,avail_es,avail_bs,avail_walk,avail_car,avail_cs,avail_rp,avail_pt,travel_time_min,access_time_min,waiting_time_min,egress_time_min,detour_time_min,parking_search_time_min,availability_pct,cost_eur,scheme,engine,range_km,crowding_pct,transfer_count,scheme_free_floating,scheme_hybrid,pedelec,provenance,source_note
MD,6,6,36,MD_B06_T06,walking,Walking,,10.0,0,0,0,0,1,1,1,1,,,,,,,,,,,,,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,6,6,36,MD_B06_T06,private_car,Private Car,D,10.0,1,0,0,0,1,1,1,1,25.0,2.0,,5.0,,8.0,,1.8,,,,,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,6,6,36,MD_B06_T06,carsharing,Car Sharing,A,10.0,1,0,0,0,1,1,1,1,32.0,10.0,,5.0,,3.0,,9.0,hybrid,,,,,0,1,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,6,6,36,MD_B06_T06,ridepooling,Ridepooling,B,10.0,1,0,0,0,1,1,1,1,22.0,5.0,8.0,2.0,6.0,,,22.0,,,,100.0,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,6,6,36,MD_B06_T06,public_transport,Public Transport,C,10.0,1,0,0,0,1,1,1,1,39.0,10.0,8.0,10.0,,,,4.9,,,,100.0,2.0,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,7,1,37,MD_B07_T01,e_scooter,E-Scooter Sharing,,10.0,0,0,0,0,1,1,1,1,,,,,,,,,,,,,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,7,1,37,MD_B07_T01,bikesharing,Bike Sharing,,10.0,0,0,0,0,1,1,1,1,,,,,,,,,,,,,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,7,1,37,MD_B07_T01,walking,Walking,,10.0,0,0,0,0,1,1,1,1,,,,,,,,,,,,,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,7,1,37,MD_B07_T01,private_car,Private Car,D,10.0,1,0,0,0,1,1,1,1,19.0,1.0,,1.0,,4.0,,1.4,,,,,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,7,1,37,MD_B07_T01,carsharing,Car Sharing,A,10.0,1,0,0,0,1,1,1,1,25.0,5.0,,1.0,,3.0,,7.0,free-floating,,,,,1,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,7,1,37,MD_B07_T01,ridepooling,Ridepooling,B,10.0,1,0,0,0,1,1,1,1,36.0,2.0,5.0,1.0,3.0,,,15.5,,,,10.0,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,7,1,37,MD_B07_T01,public_transport,Public Transport,C,10.0,1,0,0,0,1,1,1,1,29.0,5.0,5.0,5.0,,,,2.7,,,,10.0,1.0,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,7,2,38,MD_B07_T02,e_scooter,E-Scooter Sharing,,20.0,0,0,0,0,1,1,1,1,,,,,,,,,,,,,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,7,2,38,MD_B07_T02,bikesharing,Bike Sharing,,20.0,0,0,0,0,1,1,1,1,,,,,,,,,,,,,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,7,2,38,MD_B07_T02,walking,Walking,,20.0,0,0,0,0,1,1,1,1,,,,,,,,,,,,,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,7,2,38,MD_B07_T02,private_car,Private Car,D,20.0,1,0,0,0,1,1,1,1,39.0,1.0,,1.0,,4.0,,1.8,,,,,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,7,2,38,MD_B07_T02,carsharing,Car Sharing,A,20.0,1,0,0,0,1,1,1,1,32.0,5.0,,1.0,,0.0,,12.0,free-floating,,,,,1,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,7,2,38,MD_B07_T02,ridepooling,Ridepooling,B,20.0,1,0,0,0,1,1,1,1,44.0,2.0,5.0,1.0,3.0,,,22.0,,,,0.0,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,7,2,38,MD_B07_T02,public_transport,Public Transport,C,20.0,1,0,0,0,1,1,1,1,48.0,5.0,5.0,5.0,,,,7.0,,,,0.0,1.0,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,7,3,39,MD_B07_T03,e_scooter,E-Scooter Sharing,,2.0,0,0,0,0,1,1,1,1,,,,,,,,,,,,,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,7,3,39,MD_B07_T03,bikesharing,Bike Sharing,,2.0,0,0,0,0,1,1,1,1,,,,,,,,,,,,,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,7,3,39,MD_B07_T03,walking,Walking,,2.0,0,0,0,0,1,1,1,1,,,,,,,,,,,,,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,7,3,39,MD_B07_T03,private_car,Private Car,D,2.0,1,0,0,0,1,1,1,1,4.0,1.0,,1.0,,4.0,,0.5,,,,,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,7,3,39,MD_B07_T03,carsharing,Car Sharing,A,2.0,1,0,0,0,1,1,1,1,10.0,5.0,,1.0,,3.0,,5.0,free-floating,,,,,1,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,7,3,39,MD_B07_T03,ridepooling,Ridepooling,B,2.0,1,0,0,0,1,1,1,1,4.0,2.0,5.0,1.0,3.0,,,7.0,,,,100.0,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,7,3,39,MD_B07_T03,public_transport,Public Transport,C,2.0,1,0,0,0,1,1,1,1,14.0,5.0,5.0,5.0,,,,1.7,,,,100.0,1.0,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,7,4,40,MD_B07_T04,e_scooter,E-Scooter Sharing,,5.0,0,0,0,0,1,1,1,1,,,,,,,,,,,,,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,7,4,40,MD_B07_T04,bikesharing,Bike Sharing,,5.0,0,0,0,0,1,1,1,1,,,,,,,,,,,,,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,7,4,40,MD_B07_T04,walking,Walking,,5.0,0,0,0,0,1,1,1,1,,,,,,,,,,,,,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,7,4,40,MD_B07_T04,private_car,Private Car,D,5.0,1,0,0,0,1,1,1,1,10.0,1.0,,1.0,,4.0,,0.5,,,,,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,7,4,40,MD_B07_T04,carsharing,Car Sharing,A,5.0,1,0,0,0,1,1,1,1,19.0,5.0,,1.0,,0.0,,5.0,free-floating,,,,,1,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,7,4,40,MD_B07_T04,ridepooling,Ridepooling,B,5.0,1,0,0,0,1,1,1,1,29.0,2.0,5.0,1.0,3.0,,,7.0,,,,50.0,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,7,4,40,MD_B07_T04,public_transport,Public Transport,C,5.0,1,0,0,0,1,1,1,1,14.0,5.0,5.0,5.0,,,,1.7,,,,50.0,1.0,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,7,5,41,MD_B07_T05,e_scooter,E-Scooter Sharing,,10.0,0,0,0,0,1,1,1,1,,,,,,,,,,,,,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,7,5,41,MD_B07_T05,bikesharing,Bike Sharing,,10.0,0,0,0,0,1,1,1,1,,,,,,,,,,,,,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,7,5,41,MD_B07_T05,walking,Walking,,10.0,0,0,0,0,1,1,1,1,,,,,,,,,,,,,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,7,5,41,MD_B07_T05,private_car,Private Car,D,10.0,1,0,0,0,1,1,1,1,25.0,1.0,,1.0,,4.0,,1.8,,,,,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,7,5,41,MD_B07_T05,carsharing,Car Sharing,A,10.0,1,0,0,0,1,1,1,1,32.0,5.0,,1.0,,3.0,,9.0,free-floating,,,,,1,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,7,5,41,MD_B07_T05,ridepooling,Ridepooling,B,10.0,1,0,0,0,1,1,1,1,22.0,2.0,5.0,1.0,3.0,,,22.0,,,,10.0,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,7,5,41,MD_B07_T05,public_transport,Public Transport,C,10.0,1,0,0,0,1,1,1,1,39.0,5.0,5.0,5.0,,,,4.9,,,,10.0,1.0,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,7,6,42,MD_B07_T06,e_scooter,E-Scooter Sharing,,20.0,0,0,0,0,1,1,1,1,,,,,,,,,,,,,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,7,6,42,MD_B07_T06,bikesharing,Bike Sharing,,20.0,0,0,0,0,1,1,1,1,,,,,,,,,,,,,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,7,6,42,MD_B07_T06,walking,Walking,,20.0,0,0,0,0,1,1,1,1,,,,,,,,,,,,,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,7,6,42,MD_B07_T06,private_car,Private Car,D,20.0,1,0,0,0,1,1,1,1,39.0,1.0,,1.0,,4.0,,1.8,,,,,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,7,6,42,MD_B07_T06,carsharing,Car Sharing,A,20.0,1,0,0,0,1,1,1,1,32.0,5.0,,1.0,,0.0,,12.0,free-floating,,,,,1,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,7,6,42,MD_B07_T06,ridepooling,Ridepooling,B,20.0,1,0,0,0,1,1,1,1,44.0,2.0,5.0,1.0,3.0,,,22.0,,,,0.0,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,7,6,42,MD_B07_T06,public_transport,Public Transport,C,20.0,1,0,0,0,1,1,1,1,48.0,5.0,5.0,5.0,,,,7.0,,,,0.0,1.0,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,8,1,43,MD_B08_T01,e_scooter,E-Scooter Sharing,,20.0,0,0,0,0,1,1,1,1,,,,,,,,,,,,,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,8,1,43,MD_B08_T01,bikesharing,Bike Sharing,,20.0,0,0,0,0,1,1,1,1,,,,,,,,,,,,,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,8,1,43,MD_B08_T01,walking,Walking,,20.0,0,0,0,0,1,1,1,1,,,,,,,,,,,,,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,8,1,43,MD_B08_T01,private_car,Private Car,D,20.0,1,0,0,0,1,1,1,1,39.0,5.0,,10.0,,1.0,,1.8,,,,,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,8,1,43,MD_B08_T01,carsharing,Car Sharing,A,20.0,1,0,0,0,1,1,1,1,32.0,1.0,,10.0,,0.0,,12.0,station-based,,,,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,8,1,43,MD_B08_T01,ridepooling,Ridepooling,B,20.0,1,0,0,0,1,1,1,1,44.0,1.0,3.0,5.0,9.0,,,22.0,,,,50.0,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,8,1,43,MD_B08_T01,public_transport,Public Transport,C,20.0,1,0,0,0,1,1,1,1,48.0,1.0,3.0,1.0,,,,7.0,,,,50.0,0.0,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,8,2,44,MD_B08_T02,e_scooter,E-Scooter Sharing,,2.0,0,0,0,0,1,1,1,1,,,,,,,,,,,,,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,8,2,44,MD_B08_T02,bikesharing,Bike Sharing,,2.0,0,0,0,0,1,1,1,1,,,,,,,,,,,,,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,8,2,44,MD_B08_T02,walking,Walking,,2.0,0,0,0,0,1,1,1,1,,,,,,,,,,,,,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,8,2,44,MD_B08_T02,private_car,Private Car,D,2.0,1,0,0,0,1,1,1,1,4.0,5.0,,10.0,,1.0,,0.5,,,,,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,8,2,44,MD_B08_T02,carsharing,Car Sharing,A,2.0,1,0,0,0,1,1,1,1,10.0,1.0,,10.0,,3.0,,5.0,station-based,,,,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,8,2,44,MD_B08_T02,ridepooling,Ridepooling,B,2.0,1,0,0,0,1,1,1,1,4.0,1.0,3.0,5.0,9.0,,,7.0,,,,10.0,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,8,2,44,MD_B08_T02,public_transport,Public Transport,C,2.0,1,0,0,0,1,1,1,1,14.0,1.0,3.0,1.0,,,,1.7,,,,10.0,0.0,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,8,3,45,MD_B08_T03,e_scooter,E-Scooter Sharing,,5.0,0,0,0,0,1,1,1,1,,,,,,,,,,,,,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,8,3,45,MD_B08_T03,bikesharing,Bike Sharing,,5.0,0,0,0,0,1,1,1,1,,,,,,,,,,,,,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,8,3,45,MD_B08_T03,walking,Walking,,5.0,0,0,0,0,1,1,1,1,,,,,,,,,,,,,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,8,3,45,MD_B08_T03,private_car,Private Car,D,5.0,1,0,0,0,1,1,1,1,10.0,5.0,,10.0,,1.0,,0.5,,,,,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,8,3,45,MD_B08_T03,carsharing,Car Sharing,A,5.0,1,0,0,0,1,1,1,1,19.0,1.0,,10.0,,0.0,,5.0,station-based,,,,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,8,3,45,MD_B08_T03,ridepooling,Ridepooling,B,5.0,1,0,0,0,1,1,1,1,29.0,1.0,3.0,5.0,9.0,,,7.0,,,,0.0,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,8,3,45,MD_B08_T03,public_transport,Public Transport,C,5.0,1,0,0,0,1,1,1,1,14.0,1.0,3.0,1.0,,,,1.7,,,,0.0,0.0,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,8,4,46,MD_B08_T04,e_scooter,E-Scooter Sharing,,10.0,0,0,0,0,1,1,1,1,,,,,,,,,,,,,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,8,4,46,MD_B08_T04,bikesharing,Bike Sharing,,10.0,0,0,0,0,1,1,1,1,,,,,,,,,,,,,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,8,4,46,MD_B08_T04,walking,Walking,,10.0,0,0,0,0,1,1,1,1,,,,,,,,,,,,,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,8,4,46,MD_B08_T04,private_car,Private Car,D,10.0,1,0,0,0,1,1,1,1,25.0,5.0,,10.0,,1.0,,1.8,,,,,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,8,4,46,MD_B08_T04,carsharing,Car Sharing,A,10.0,1,0,0,0,1,1,1,1,32.0,1.0,,10.0,,3.0,,9.0,station-based,,,,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,8,4,46,MD_B08_T04,ridepooling,Ridepooling,B,10.0,1,0,0,0,1,1,1,1,22.0,1.0,3.0,5.0,9.0,,,22.0,,,,100.0,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,8,4,46,MD_B08_T04,public_transport,Public Transport,C,10.0,1,0,0,0,1,1,1,1,39.0,1.0,3.0,1.0,,,,4.9,,,,100.0,0.0,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,8,5,47,MD_B08_T05,e_scooter,E-Scooter Sharing,,20.0,0,0,0,0,1,1,1,1,,,,,,,,,,,,,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,8,5,47,MD_B08_T05,bikesharing,Bike Sharing,,20.0,0,0,0,0,1,1,1,1,,,,,,,,,,,,,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,8,5,47,MD_B08_T05,walking,Walking,,20.0,0,0,0,0,1,1,1,1,,,,,,,,,,,,,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,8,5,47,MD_B08_T05,private_car,Private Car,D,20.0,1,0,0,0,1,1,1,1,39.0,5.0,,10.0,,1.0,,1.8,,,,,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,8,5,47,MD_B08_T05,carsharing,Car Sharing,A,20.0,1,0,0,0,1,1,1,1,32.0,1.0,,10.0,,0.0,,12.0,station-based,,,,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,8,5,47,MD_B08_T05,ridepooling,Ridepooling,B,20.0,1,0,0,0,1,1,1,1,44.0,1.0,3.0,5.0,9.0,,,22.0,,,,50.0,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,8,5,47,MD_B08_T05,public_transport,Public Transport,C,20.0,1,0,0,0,1,1,1,1,48.0,1.0,3.0,1.0,,,,7.0,,,,50.0,0.0,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,8,6,48,MD_B08_T06,e_scooter,E-Scooter Sharing,,2.0,0,0,0,0,1,1,1,1,,,,,,,,,,,,,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,8,6,48,MD_B08_T06,bikesharing,Bike Sharing,,2.0,0,0,0,0,1,1,1,1,,,,,,,,,,,,,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,8,6,48,MD_B08_T06,walking,Walking,,2.0,0,0,0,0,1,1,1,1,,,,,,,,,,,,,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,8,6,48,MD_B08_T06,private_car,Private Car,D,2.0,1,0,0,0,1,1,1,1,4.0,5.0,,10.0,,1.0,,0.5,,,,,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,8,6,48,MD_B08_T06,carsharing,Car Sharing,A,2.0,1,0,0,0,1,1,1,1,10.0,1.0,,10.0,,3.0,,5.0,station-based,,,,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,8,6,48,MD_B08_T06,ridepooling,Ridepooling,B,2.0,1,0,0,0,1,1,1,1,4.0,1.0,3.0,5.0,9.0,,,7.0,,,,10.0,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,8,6,48,MD_B08_T06,public_transport,Public Transport,C,2.0,1,0,0,0,1,1,1,1,14.0,1.0,3.0,1.0,,,,1.7,,,,10.0,0.0,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
