experiment_name,respondent_id,persona_id,subsample,block_id,task_id,task_index_within_subsample,task_in_block,presented_task_position,choice_label,chosen_alternative_id,chosen_alternative_name,choice_code,is_valid_choice,female,gender_text,age_band,age_years,income_band,metropolis,city_type_text,household_cars,accessible_bikes,pt_pass,pt_pass_text,maas_subscription,maas_text,assigned_block_id
20260327_public_materials_pooled_7alts_biogeme_v7,424,P0424,SD,2,SD_B02_T03,9,3,4,A,e_scooter,E-Scooter Sharing,1,1,0,male,60_67,67,500_1999_eur,1,metropolis,1,1,1,holds a public transport pass,0,does not have a MaaS subscription,2
20260327_public_materials_pooled_7alts_biogeme_v7,424,P0424,SD,2,SD_B02_T05,11,5,5,A,e_scooter,E-Scooter Sharing,1,1,0,male,60_67,67,500_1999_eur,1,metropolis,1,1,1,holds a public transport pass,0,does not have a MaaS subscription,2
20260327_public_materials_pooled_7alts_biogeme_v7,424,P0424,SD,2,SD_B02_T01,7,1,6,A,e_scooter,E-Scooter Sharing,1,1,0,male,60_67,67,500_1999_eur,1,metropolis,1,1,1,holds a public transport pass,0,does not have a MaaS subscription,2
20260327_public_materials_pooled_7alts_biogeme_v7,425,P0425,MD,1,MD_B01_T02,2,2,1,D,private_car,Private Car,4,1,0,male,50_59,52,500_1999_eur,1,metropolis,2,5,0,does not hold a public transport pass,0,does not have a MaaS subscription,1
20260327_public_materials_pooled_7alts_biogeme_v7,425,P0425,MD,1,MD_B01_T05,5,5,2,D,private_car,Private Car,4,1,0,male,50_59,52,500_1999_eur,1,metropolis,2,5,0,does not hold a public transport pass,0,does not have a MaaS subscription,1
20260327_public_materials_pooled_7alts_biogeme_v7,425,P0425,MD,1,MD_B01_T04,4,4,3,D,private_car,Private Car,4,1,0,male,50_59,52,500_1999_eur,1,metropolis,2,5,0,does not hold a public transport pass,0,does not have a MaaS subscription,1
20260327_public_materials_pooled_7alts_biogeme_v7,425,P0425,MD,1,MD_B01_T03,3,3,4,D,private_car,Private Car,4,1,0,male,50_59,52,500_1999_eur,1,metropolis,2,5,0,does not hold a public transport pass,0,does not have a MaaS subscription,1
20260327_public_materials_pooled_7alts_biogeme_v7,425,P0425,MD,1,MD_B01_T01,1,1,5,D,private_car,Private Car,4,1,0,male,50_59,52,500_1999_eur,1,metropolis,2,5,0,does not hold a public transport pass,0,does not have a MaaS subscription,1
20260327_public_materials_pooled_7alts_biogeme_v7,425,P0425,MD,1,MD_B01_T06,6,6,6,D,private_car,Private Car,4,1,0,male,50_59,52,500_1999_eur,1,metropolis,2,5,0,does not hold a public transport pass,0,does not have a MaaS subscription,1
20260327_public_materials_pooled_7alts_biogeme_v7,426,P0426,SD,8,SD_B08_T02,44,2,1,A,e_scooter,E-Scooter Sharing,1,1,0,male,40_49,44,4000_plus_eur,0,large city,1,1,0,does not hold a public transport pass,0,does not have a MaaS subscription,8
20260327_public_materials_pooled_7alts_biogeme_v7,426,P0426,SD,8,SD_B08_T06,48,6,2,A,e_scooter,E-Scooter Sharing,1,1,0,male,40_49,44,4000_plus_eur,0,large city,1,1,0,does not hold a public transport pass,0,does not have a MaaS subscription,8
20260327_public_materials_pooled_7alts_biogeme_v7,426,P0426,SD,8,SD_B08_T03,45,3,3,A,e_scooter,E-Scooter Sharing,1,1,0,male,40_49,44,4000_plus_eur,0,large city,1,1,0,does not hold a public transport pass,0,does not have a MaaS subscription,8
20260327_public_materials_pooled_7alts_biogeme_v7,426,P0426,SD,8,SD_B08_T04,46,4,4,A,e_scooter,E-Scooter Sharing,1,1,0,male,40_49,44,4000_plus_eur,0,large city,1,1,0,does not hold a public transport pass,0,does not have a MaaS subscription,8
20260327_public_materials_pooled_7alts_biogeme_v7,426,P0426,SD,8,SD_B08_T05,47,5,5,A,e_scooter,E-Scooter Sharing,1,1,0,male,40_49,44,4000_plus_eur,0,large city,1,1,0,does not hold a public transport pass,0,does not have a MaaS subscription,8
20260327_public_materials_pooled_7alts_biogeme_v7,426,P0426,SD,8,SD_B08_T01,43,1,6,A,e_scooter,E-Scooter Sharing,1,1,0,male,40_49,44,4000_plus_eur,0,large city,1,1,0,does not hold a public transport pass,0,does not have a MaaS subscription,8
20260327_public_materials_pooled_7alts_biogeme_v7,427,P0427,MD,8,MD_B08_T05,47,5,1,D,private_car,Private Car,4,1,1,female,30_39,37,500_1999_eur,0,large city,0,1,0,does not hold a public transport pass,0,does not have a MaaS subscription,8
20260327_public_materials_pooled_7alts_biogeme_v7,427,P0427,MD,8,MD_B08_T06,48,6,2,D,private_car,Private Car,4,1,1,female,30_39,37,500_1999_eur,0,large city,0,1,0,does not hold a public transport pass,0,does not have a MaaS subscription,8
20260327_public_materials_pooled_7alts_biogeme_v7,427,P0427,MD,8,MD_B08_T02,44,2,3,D,private_car,Private Car,4,1,1,female,30_39,37,500_1999_eur,0,large city,0,1,0,does not hold a public transport pass,0,does not have a MaaS subscription,8
20260327_public_materials_pooled_7alts_biogeme_v7,427,P0427,MD,8,MD_B08_T04,46,4,4,D,private_car,Private Car,4,1,1,female,30_39,37,500_1999_eur,0,large city,0,1,0,does not hold a public transport pass,0,does not have a MaaS subscription,8
20260327_public_materials_pooled_7alts_biogeme_v7,427,P0427,MD,8,MD_B08_T01,43,1,5,D,private_car,Private Car,4,1,1,female,30_39,37,500_1999_eur,0,large city,0,1,0,does not hold a public transport pass,0,does not have a MaaS subscription,8
20260327_public_materials_pooled_7alts_biogeme_v7,427,P0427,MD,8,MD_B08_T03,45,3,6,D,private_car,Private Car,4,1,1,female,30_39,37,500_1999_eur,0,large city,0,1,0,does not hold a public transport pass,0,does not have a MaaS subscription,8
20260327_public_materials_pooled_7alts_biogeme_v7,428,P0428,SD,3,SD_B03_T03,15,3,1,B,bikesharing,Bike Sharing,2,1,1,female,40_49,49,500_1999_eur,1,metropolis,0,2,1,holds a public transport pass,1,has an active MaaS subscription,3
20260327_public_materials_pooled_7alts_biogeme_v7,428,P0428,SD,3,SD_B03_T05,17,5,2,B,bikesharing,Bike Sharing,2,1,1,female,40_49,49,500_1999_eur,1,metropolis,0,2,1,holds a public transport pass,1,has an active MaaS subscription,3
20260327_public_materials_pooled_7alts_biogeme_v7,428,P0428,SD,3,SD_B03_T02,14,2,3,B,bikesharing,Bike Sharing,2,1,1,female,40_49,49,500_1999_eur,1,metropolis,0,2,1,holds a public transport pass,1,has an active MaaS subscription,3
20260327_public_materials_pooled_7alts_biogeme_v7,428,P0428,SD,3,SD_B03_T06,18,6,4,B,bikesharing,Bike Sharing,2,1,1,female,40_49,49,500_1999_eur,1,metropolis,0,2,1,holds a public transport pass,1,has an active MaaS subscription,3
20260327_public_materials_pooled_7alts_biogeme_v7,428,P0428,SD,3,SD_B03_T04,16,4,5,B,bikesharing,Bike Sharing,2,1,1,female,40_49,49,500_1999_eur,1,metropolis,0,2,1,holds a public transport pass,1,has an active MaaS subscription,3
20260327_public_materials_pooled_7alts_biogeme_v7,428,P0428,SD,3,SD_B03_T01,13,1,6,B,bikesharing,Bike Sharing,2,1,1,female,40_49,49,500_1999_eur,1,metropolis,0,2,1,holds a public transport pass,1,has an active MaaS subscription,3
20260327_public_materials_pooled_7alts_biogeme_v7,429,P0429,MD,3,MD_B03_T04,16,4,1,D,private_car,Private Car,4,1,0,male,68_plus,78,500_1999_eur,1,metropolis,0,3,1,holds a public transport pass,0,does not have a MaaS subscription,3
20260327_public_materials_pooled_7alts_biogeme_v7,429,P0429,MD,3,MD_B03_T03,15,3,2,D,private_car,Private Car,4,1,0,male,68_plus,78,500_1999_eur,1,metropolis,0,3,1,holds a public transport pass,0,does not have a MaaS subscription,3
20260327_public_materials_pooled_7alts_biogeme_v7,429,P0429,MD,3,MD_B03_T06,18,6,3,D,private_car,Private Car,4,1,0,male,68_plus,78,500_1999_eur,1,metropolis,0,3,1,holds a public transport pass,0,does not have a MaaS subscription,3
20260327_public_materials_pooled_7alts_biogeme_v7,429,P0429,MD,3,MD_B03_T01,13,1,4,D,private_car,Private Car,4,1,0,male,68_plus,78,500_1999_eur,1,metropolis,0,3,1,holds a public transport pass,0,does not have a MaaS subscription,3
20260327_public_materials_pooled_7alts_biogeme_v7,429,P0429,MD,3,MD_B03_T02,14,2,5,D,private_car,Private Car,4,1,0,male,68_plus,78,500_1999_eur,1,metropolis,0,3,1,holds a public transport pass,0,does not have a MaaS subscription,3
20260327_public_materials_pooled_7alts_biogeme_v7,429,P0429,MD,3,MD_B03_T05,17,5,6,D,private_car,Private Car,4,1,0,male,68_plus,78,500_1999_eur,1,metropolis,0,3,1,holds a public transport pass,0,does not have a MaaS subscription,3
20260327_public_materials_pooled_7alts_biogeme_v7,430,P0430,MD,4,MD_B04_T03,21,3,1,D,private_car,Private Car,4,1,0,male,40_49,46,2000_3999_eur,1,metropolis,2,1,0,does not hold a public transport pass,1,has an active MaaS subscription,4
20260327_public_materials_pooled_7alts_biogeme_v7,430,P0430,MD,4,MD_B04_T05,23,5,2,D,private_car,Private Car,4,1,0,male,40_49,46,2000_3999_eur,1,metropolis,2,1,0,does not hold a public transport pass,1,has an active MaaS subscription,4
20260327_public_materials_pooled_7alts_biogeme_v7,430,P0430,MD,4,MD_B04_T01,19,1,3,D,private_car,Private Car,4,1,0,male,40_49,46,2000_3999_eur,1,metropolis,2,1,0,does not hold a public transport pass,1,has an active MaaS subscription,4
20260327_public_materials_pooled_7alts_biogeme_v7,430,P0430,MD,4,MD_B04_T04,22,4,4,D,private_car,Private Car,4,1,0,male,40_49,46,2000_3999_eur,1,metropolis,2,1,0,does not hold a public transport pass,1,has an active MaaS subscription,4
20260327_public_materials_pooled_7alts_biogeme_v7,430,P0430,MD,4,MD_B04_T06,24,6,5,D,private_car,Private Car,4,1,0,male,40_49,46,2000_3999_eur,1,metropolis,2,1,0,does not hold a public transport pass,1,has an active MaaS subscription,4
20260327_public_materials_pooled_7alts_biogeme_v7,430,P0430,MD,4,MD_B04_T02,20,2,6,D,private_car,Private Car,4,1,0,male,40_49,46,2000_3999_eur,1,metropolis,2,1,0,does not hold a public transport pass,1,has an active MaaS subscription,4
20260327_public_materials_pooled_7alts_biogeme_v7,431,P0431,SD,1,SD_B01_T04,4,4,1,D,private_car,Private Car,4,1,0,male,60_67,66,2000_3999_eur,1,metropolis,0,2,0,does not hold a public transport pass,0,does not have a MaaS subscription,1
20260327_public_materials_pooled_7alts_biogeme_v7,431,P0431,SD,1,SD_B01_T02,2,2,2,D,private_car,Private Car,4,1,0,male,60_67,66,2000_3999_eur,1,metropolis,0,2,0,does not hold a public transport pass,0,does not have a MaaS subscription,1
20260327_public_materials_pooled_7alts_biogeme_v7,431,P0431,SD,1,SD_B01_T05,5,5,3,D,private_car,Private Car,4,1,0,male,60_67,66,2000_3999_eur,1,metropolis,0,2,0,does not hold a public transport pass,0,does not have a MaaS subscription,1
20260327_public_materials_pooled_7alts_biogeme_v7,431,P0431,SD,1,SD_B01_T01,1,1,4,D,private_car,Private Car,4,1,0,male,60_67,66,2000_3999_eur,1,metropolis,0,2,0,does not hold a public transport pass,0,does not have a MaaS subscription,1
20260327_public_materials_pooled_7alts_biogeme_v7,431,P0431,SD,1,SD_B01_T06,6,6,5,D,private_car,Private Car,4,1,0,male,60_67,66,2000_3999_eur,1,metropolis,0,2,0,does not hold a public transport pass,0,does not have a MaaS subscription,1
20260327_public_materials_pooled_7alts_biogeme_v7,431,P0431,SD,1,SD_B01_T03,3,3,6,D,private_car,Private Car,4,1,0,male,60_67,66,2000_3999_eur,1,metropolis,0,2,0,does not hold a public transport pass,0,does not have a MaaS subscription,1
20260327_public_materials_pooled_7alts_biogeme_v7,432,P0432,SD,6,SD_B06_T05,35,5,1,A,e_scooter,E-Scooter Sharing,1,1,0,male,40_49,42,500_1999_eur,1,metropolis,0,4,1,holds a public transport pass,0,does not have a MaaS subscription,6
20260327_public_materials_pooled_7alts_biogeme_v7,432,P0432,SD,6,SD_B06_T04,34,4,2,B,bikesharing,Bike Sharing,2,1,0,male,40_49,42,500_1999_eur,1,metropolis,0,4,1,holds a public transport pass,0,does not have a MaaS subscription,6
20260327_public_materials_pooled_7alts_biogeme_v7,432,P0432,SD,6,SD_B06_T02,32,2,3,A,e_scooter,E-Scooter Sharing,1,1,0,male,40_49,42,500_1999_eur,1,metropolis,0,4,1,holds a public transport pass,0,does not have a MaaS subscription,6
20260327_public_materials_pooled_7alts_biogeme_v7,432,P0432,SD,6,SD_B06_T06,36,6,4,B,bikesharing,Bike Sharing,2,1,0,male,40_49,42,500_1999_eur,1,metropolis,0,4,1,holds a public transport pass,0,does not have a MaaS subscription,6
20260327_public_materials_pooled_7alts_biogeme_v7,432,P0432,SD,6,SD_B06_T01,31,1,5,B,bikesharing,Bike Sharing,2,1,0,male,40_49,42,500_1999_eur,1,metropolis,0,4,1,holds a public transport pass,0,does not have a MaaS subscription,6
20260327_public_materials_pooled_7alts_biogeme_v7,432,P0432,SD,6,SD_B06_T03,33,3,6,B,bikesharing,Bike Sharing,2,1,0,male,40_49,42,500_1999_eur,1,metropolis,0,4,1,holds a public transport pass,0,does not have a MaaS subscription,6
20260327_public_materials_pooled_7alts_biogeme_v7,433,P0433,MD,1,MD_B01_T06,6,6,1,D,private_car,Private Car,4,1,1,female,40_49,46,500_1999_eur,1,metropolis,2,2,0,does not hold a public transport pass,0,does not have a MaaS subscription,1
20260327_public_materials_pooled_7alts_biogeme_v7,433,P0433,MD,1,MD_B01_T02,2,2,2,D,private_car,Private Car,4,1,1,female,40_49,46,500_1999_eur,1,metropolis,2,2,0,does not hold a public transport pass,0,does not have a MaaS subscription,1
20260327_public_materials_pooled_7alts_biogeme_v7,433,P0433,MD,1,MD_B01_T03,3,3,3,D,private_car,Private Car,4,1,1,female,40_49,46,500_1999_eur,1,metropolis,2,2,0,does not hold a public transport pass,0,does not have a MaaS subscription,1
20260327_public_materials_pooled_7alts_biogeme_v7,433,P0433,MD,1,MD_B01_T01,1,1,4,D,private_car,Private Car,4,1,1,female,40_49,46,500_1999_eur,1,metropolis,2,2,0,does not hold a public transport pass,0,does not have a MaaS subscription,1
20260327_public_materials_pooled_7alts_biogeme_v7,433,P0433,MD,1,MD_B01_T05,5,5,5,D,private_car,Private Car,4,1,1,female,40_49,46,500_1999_eur,1,metropolis,2,2,0,does not hold a public transport pass,0,does not have a MaaS subscription,1
20260327_public_materials_pooled_7alts_biogeme_v7,433,P0433,MD,1,MD_B01_T04,4,4,6,D,private_car,Private Car,4,1,1,female,40_49,46,500_1999_eur,1,metropolis,2,2,0,does not hold a public transport pass,0,does not have a MaaS subscription,1
20260327_public_materials_pooled_7alts_biogeme_v7,434,P0434,SD,8,SD_B08_T05,47,5,1,A,e_scooter,E-Scooter Sharing,1,1,0,male,68_plus,76,2000_3999_eur,0,large city,1,1,1,holds a public transport pass,0,does not have a MaaS subscription,8
20260327_public_materials_pooled_7alts_biogeme_v7,434,P0434,SD,8,SD_B08_T01,43,1,2,A,e_scooter,E-Scooter Sharing,1,1,0,male,68_plus,76,2000_3999_eur,0,large city,1,1,1,holds a public transport pass,0,does not have a MaaS subscription,8
20260327_public_materials_pooled_7alts_biogeme_v7,434,P0434,SD,8,SD_B08_T02,44,2,3,C,walking,Walking,3,1,0,male,68_plus,76,2000_3999_eur,0,large city,1,1,1,holds a public transport pass,0,does not have a MaaS subscription,8
20260327_public_materials_pooled_7alts_biogeme_v7,434,P0434,SD,8,SD_B08_T03,45,3,4,D,private_car,Private Car,4,1,0,male,68_plus,76,2000_3999_eur,0,large city,1,1,1,holds a public transport pass,0,does not have a MaaS subscription,8
20260327_public_materials_pooled_7alts_biogeme_v7,434,P0434,SD,8,SD_B08_T06,48,6,5,C,walking,Walking,3,1,0,male,68_plus,76,2000_3999_eur,0,large city,1,1,1,holds a public transport pass,0,does not have a MaaS subscription,8
20260327_public_materials_pooled_7alts_biogeme_v7,434,P0434,SD,8,SD_B08_T04,46,4,6,D,private_car,Private Car,4,1,0,male,68_plus,76,2000_3999_eur,0,large city,1,1,1,holds a public transport pass,0,does not have a MaaS subscription,8
20260327_public_materials_pooled_7alts_biogeme_v7,435,P0435,MD,8,MD_B08_T03,45,3,1,D,private_car,Private Car,4,1,0,male,40_49,49,2000_3999_eur,1,metropolis,0,2,0,does not hold a public transport pass,0,does not have a MaaS subscription,8
20260327_public_materials_pooled_7alts_biogeme_v7,435,P0435,MD,8,MD_B08_T05,47,5,2,D,private_car,Private Car,4,1,0,male,40_49,49,2000_3999_eur,1,metropolis,0,2,0,does not hold a public transport pass,0,does not have a MaaS subscription,8
20260327_public_materials_pooled_7alts_biogeme_v7,435,P0435,MD,8,MD_B08_T06,48,6,3,D,private_car,Private Car,4,1,0,male,40_49,49,2000_3999_eur,1,metropolis,0,2,0,does not hold a public transport pass,0,does not have a MaaS subscription,8
20260327_public_materials_pooled_7alts_biogeme_v7,435,P0435,MD,8,MD_B08_T01,43,1,4,D,private_car,Private Car,4,1,0,male,40_49,49,2000_3999_eur,1,metropolis,0,2,0,does not hold a public transport pass,0,does not have a MaaS subscription,8
20260327_public_materials_pooled_7alts_biogeme_v7,435,P0435,MD,8,MD_B08_T02,44,2,5,D,private_car,Private Car,4,1,0,male,40_49,49,2000_3999_eur,1,metropolis,0,2,0,does not hold a public transport pass,0,does not have a MaaS subscription,8
20260327_public_materials_pooled_7alts_biogeme_v7,435,P0435,MD,8,MD_B08_T04,46,4,6,D,private_car,Private Car,4,1,0,male,40_49,49,2000_3999_eur,1,metropolis,0,2,0,does not hold a public transport pass,0,does not have a MaaS subscription,8
20260327_public_materials_pooled_7alts_biogeme_v7,436,P0436,MD,5,MD_B05_T03,27,3,1,D,private_car,Private Car,4,1,0,male,68_plus,71,2000_3999_eur,1,metropolis,1,1,1,holds a public transport pass,0,does not have a MaaS subscription,5
20260327_public_materials_pooled_7alts_biogeme_v7,436,P0436,MD,5,MD_B05_T06,30,6,2,D,private_car,Private Car,4,1,0,male,68_plus,71,2000_3999_eur,1,metropolis,1,1,1,holds a public transport pass,0,does not have a MaaS subscription,5
20260327_public_materials_pooled_7alts_biogeme_v7,436,P0436,MD,5,MD_B05_T02,26,2,3,D,private_car,Private Car,4,1,0,male,68_plus,71,2000_3999_eur,1,metropolis,1,1,1,holds a public transport pass,0,does not have a MaaS subscription,5
20260327_public_materials_pooled_7alts_biogeme_v7,436,P0436,MD,5,MD_B05_T05,29,5,4,D,private_car,Private Car,4,1,0,male,68_plus,71,2000_3999_eur,1,metropolis,1,1,1,holds a public transport pass,0,does not have a MaaS subscription,5
20260327_public_materials_pooled_7alts_biogeme_v7,436,P0436,MD,5,MD_B05_T01,25,1,5,D,private_car,Private Car,4,1,0,male,68_plus,71,2000_3999_eur,1,metropolis,1,1,1,holds a public transport pass,0,does not have a MaaS subscription,5
20260327_public_materials_pooled_7alts_biogeme_v7,436,P0436,MD,5,MD_B05_T04,28,4,6,D,private_car,Private Car,4,1,0,male,68_plus,71,2000_3999_eur,1,metropolis,1,1,1,holds a public transport pass,0,does not have a MaaS subscription,5
20260327_public_materials_pooled_7alts_biogeme_v7,437,P0437,SD,7,SD_B07_T05,41,5,1,B,bikesharing,Bike Sharing,2,1,1,female,30_39,38,4000_plus_eur,1,metropolis,3,0,0,does not hold a public transport pass,0,does not have a MaaS subscription,7
20260327_public_materials_pooled_7alts_biogeme_v7,437,P0437,SD,7,SD_B07_T04,40,4,2,D,private_car,Private Car,4,1,1,female,30_39,38,4000_plus_eur,1,metropolis,3,0,0,does not hold a public transport pass,0,does not have a MaaS subscription,7
20260327_public_materials_pooled_7alts_biogeme_v7,437,P0437,SD,7,SD_B07_T01,37,1,3,D,private_car,Private Car,4,1,1,female,30_39,38,4000_plus_eur,1,metropolis,3,0,0,does not hold a public transport pass,0,does not have a MaaS subscription,7
20260327_public_materials_pooled_7alts_biogeme_v7,437,P0437,SD,7,SD_B07_T02,38,2,4,D,private_car,Private Car,4,1,1,female,30_39,38,4000_plus_eur,1,metropolis,3,0,0,does not hold a public transport pass,0,does not have a MaaS subscription,7
20260327_public_materials_pooled_7alts_biogeme_v7,437,P0437,SD,7,SD_B07_T03,39,3,5,D,private_car,Private Car,4,1,1,female,30_39,38,4000_plus_eur,1,metropolis,3,0,0,does not hold a public transport pass,0,does not have a MaaS subscription,7
20260327_public_materials_pooled_7alts_biogeme_v7,437,P0437,SD,7,SD_B07_T06,42,6,6,D,private_car,Private Car,4,1,1,female,30_39,38,4000_plus_eur,1,metropolis,3,0,0,does not hold a public transport pass,0,does not have a MaaS subscription,7
20260327_public_materials_pooled_7alts_biogeme_v7,438,P0438,MD,2,MD_B02_T06,12,6,1,D,private_car,Private Car,4,1,1,female,30_39,38,4000_plus_eur,1,metropolis,2,2,1,holds a public transport pass,0,does not have a MaaS subscription,2
