model_key,block_template_id,task_index,task_role,pair_id,manipulation_type,n_repeats,exact_repeat_flip_rate,response_entropy
poe_gpt54_nano,POT0097,10,label_mask_twin,LABEL_2,label_mask,4,0.0,-0.0
poe_gpt54_nano,POT0097,11,order_twin,ORDER_1,order_randomization,4,0.0,-0.0
poe_gpt54_nano,POT0097,12,order_twin,ORDER_2,order_randomization,4,0.5,0.5623351446188083
poe_gpt54_nano,POT0097,13,monotonicity,MONO_1,monotonicity,4,0.0,-0.0
poe_gpt54_nano,POT0097,14,monotonicity,MONO_2,monotonicity,4,0.0,-0.0
poe_gpt54_nano,POT0097,15,dominance,DOM_1,dominance,4,0.0,-0.0
poe_gpt54_nano,POT0097,16,dominance,DOM_2,dominance,4,0.0,-0.0
poe_gpt54_nano,POT0098,1,core,CORE_1,core,4,0.0,-0.0
poe_gpt54_nano,POT0098,2,core,CORE_2,core,4,0.0,-0.0
poe_gpt54_nano,POT0098,3,core,CORE_3,core,4,0.5,0.5623351446188083
poe_gpt54_nano,POT0098,4,core,CORE_4,core,4,0.0,-0.0
poe_gpt54_nano,POT0098,5,core,CORE_5,core,4,0.0,-0.0
poe_gpt54_nano,POT0098,6,core,CORE_6,core,4,0.0,-0.0
poe_gpt54_nano,POT0098,7,paraphrase_twin,PARA_1,paraphrase,4,0.0,-0.0
poe_gpt54_nano,POT0098,8,paraphrase_twin,PARA_2,paraphrase,4,0.0,-0.0
poe_gpt54_nano,POT0098,9,label_mask_twin,LABEL_1,label_mask,4,0.5,0.5623351446188083
poe_gpt54_nano,POT0098,10,label_mask_twin,LABEL_2,label_mask,4,0.0,-0.0
poe_gpt54_nano,POT0098,11,order_twin,ORDER_1,order_randomization,4,0.0,-0.0
poe_gpt54_nano,POT0098,12,order_twin,ORDER_2,order_randomization,4,0.0,-0.0
poe_gpt54_nano,POT0098,13,monotonicity,MONO_1,monotonicity,4,0.0,-0.0
poe_gpt54_nano,POT0098,14,monotonicity,MONO_2,monotonicity,4,0.0,-0.0
poe_gpt54_nano,POT0098,15,dominance,DOM_1,dominance,4,0.0,-0.0
poe_gpt54_nano,POT0098,16,dominance,DOM_2,dominance,4,0.0,-0.0
poe_gpt54_nano,POT0099,1,core,CORE_1,core,4,0.0,-0.0
poe_gpt54_nano,POT0099,2,core,CORE_2,core,4,0.0,-0.0
poe_gpt54_nano,POT0099,3,core,CORE_3,core,4,0.0,-0.0
poe_gpt54_nano,POT0099,4,core,CORE_4,core,4,0.0,-0.0
poe_gpt54_nano,POT0099,5,core,CORE_5,core,4,0.5,0.5623351446188083
poe_gpt54_nano,POT0099,6,core,CORE_6,core,4,0.0,-0.0
poe_gpt54_nano,POT0099,7,paraphrase_twin,PARA_1,paraphrase,4,0.0,-0.0
poe_gpt54_nano,POT0099,8,paraphrase_twin,PARA_2,paraphrase,4,0.0,-0.0
poe_gpt54_nano,POT0099,9,label_mask_twin,LABEL_1,label_mask,4,0.0,-0.0
poe_gpt54_nano,POT0099,10,label_mask_twin,LABEL_2,label_mask,4,0.0,-0.0
poe_gpt54_nano,POT0099,11,order_twin,ORDER_1,order_randomization,4,0.6666666666666666,0.6931471805599453
poe_gpt54_nano,POT0099,12,order_twin,ORDER_2,order_randomization,4,0.0,-0.0
poe_gpt54_nano,POT0099,13,monotonicity,MONO_1,monotonicity,4,0.0,-0.0
poe_gpt54_nano,POT0099,14,monotonicity,MONO_2,monotonicity,4,0.0,-0.0
poe_gpt54_nano,POT0099,15,dominance,DOM_1,dominance,4,0.0,-0.0
poe_gpt54_nano,POT0099,16,dominance,DOM_2,dominance,4,0.0,-0.0
poe_gpt54_nano,POT0100,1,core,CORE_1,core,4,0.0,-0.0
poe_gpt54_nano,POT0100,2,core,CORE_2,core,4,0.0,-0.0
poe_gpt54_nano,POT0100,3,core,CORE_3,core,4,0.0,-0.0
poe_gpt54_nano,POT0100,4,core,CORE_4,core,4,0.0,-0.0
poe_gpt54_nano,POT0100,5,core,CORE_5,core,4,0.5,0.5623351446188083
poe_gpt54_nano,POT0100,6,core,CORE_6,core,4,0.0,-0.0
poe_gpt54_nano,POT0100,7,paraphrase_twin,PARA_1,paraphrase,4,0.0,-0.0
poe_gpt54_nano,POT0100,8,paraphrase_twin,PARA_2,paraphrase,4,0.0,-0.0
poe_gpt54_nano,POT0100,9,label_mask_twin,LABEL_1,label_mask,4,0.0,-0.0
poe_gpt54_nano,POT0100,10,label_mask_twin,LABEL_2,label_mask,4,0.0,-0.0
poe_gpt54_nano,POT0100,11,order_twin,ORDER_1,order_randomization,4,0.0,-0.0
poe_gpt54_nano,POT0100,12,order_twin,ORDER_2,order_randomization,4,0.0,-0.0
poe_gpt54_nano,POT0100,13,monotonicity,MONO_1,monotonicity,4,0.0,-0.0
poe_gpt54_nano,POT0100,14,monotonicity,MONO_2,monotonicity,4,0.0,-0.0
poe_gpt54_nano,POT0100,15,dominance,DOM_1,dominance,4,0.0,-0.0
poe_gpt54_nano,POT0100,16,dominance,DOM_2,dominance,4,0.0,-0.0
