respondent_id,source_observation_id,human_id,TimePT,TimePT_non_wait,WaitingTimePT,MarginalCostPT,TimeCar,CostCarCHF,distance_km,TimePT_scaled,TimePT_non_wait_scaled,WaitingTimePT_scaled,MarginalCostPT_scaled,TimeCar_scaled,CostCarCHF_scaled,distance_km_scaled,CAR_AVAILABLE,pt_proxy,car_proxy,slow_proxy,complexity_score,complexity_rank,scenario_id
H0653,811,31320060,90,85,5,9.6,77,8.83,60.0,0.45,0.425,0.0833333333333333,0.96,0.385,0.883,12.0,1,1.4683333333333333,1.268,12.0,0.8331019161344072,0.8100734522560336,S0653
H0654,812,31320097,117,112,5,0.0,71,7.91,54.0,0.585,0.56,0.0833333333333333,0.0,0.355,0.791,10.8,1,0.6433333333333333,1.146,10.8,0.6654835847382432,0.5776495278069255,S0654
H0655,813,31320098,306,273,33,0.0,255,41.94,311.0,1.53,1.365,0.55,0.0,1.275,4.194,62.2,1,1.915,5.468999999999999,62.2,0.21958717610891526,0.07607555089192025,S0655
H0656,819,31320316,21,21,0,3.2,7,0.92,5.0,0.105,0.105,0.0,0.32,0.035,0.092,1.0,1,0.425,0.127,1.0,0.7704160246533127,0.7290136411332634,S0656
H0657,820,31320335,63,58,5,4.8,35,4.07,28.0,0.315,0.29,0.0833333333333333,0.48,0.175,0.407,5.6,1,0.8533333333333333,0.582,5.6,0.7865757734661774,0.7471143756558237,S0657
H0658,822,31320455,94,89,5,4.8,32,3.42,23.0,0.47,0.445,0.0833333333333333,0.48,0.16,0.3419999999999999,4.6,1,1.0083333333333333,0.5019999999999999,4.6,0.6638636866563398,0.574501573976915,S0658
H0659,823,31320591,4,4,0,0.0,0,0.2,0.4,0.02,0.02,0.0,0.0,0.0,0.02,0.08,1,0.02,0.02,0.08,1.0,0.9992130115424974,S0659
H0660,824,31320655,38,38,0,3.8,1,0.2,0.5,0.19,0.19,0.0,0.38,0.005,0.02,0.1,1,0.5700000000000001,0.025,0.1,0.9302325581395349,0.9247114375655824,S0660
H0661,825,31320656,95,73,22,0.0,70,7.97,54.0,0.475,0.365,0.3666666666666666,0.0,0.35,0.7969999999999999,10.8,1,0.7316666666666666,1.1469999999999998,10.8,0.706547338671691,0.636411332633788,S0661
H0662,828,31320685,52,48,4,0.0,34,3.27,20.0,0.26,0.24,0.0666666666666666,0.0,0.17,0.327,4.0,1,0.3066666666666666,0.497,4.0,0.8401008120974516,0.8205666316894019,S0662
H0663,829,31320733,50,46,4,4.8,37,4.16,27.0,0.25,0.23,0.0666666666666666,0.48,0.185,0.416,5.4,1,0.7766666666666666,0.601,5.4,0.8505812305075134,0.8352570828961176,S0663
H0664,830,31320757,156,124,32,0.0,124,18.87,144.0,0.78,0.62,0.5333333333333333,0.0,0.62,1.887,28.8,1,1.1533333333333333,2.507,28.8,0.42486899872539297,0.27518363064008394,S0664
H0665,831,31320758,108,84,24,27.6,56,5.82,38.0,0.54,0.42,0.4,2.76,0.28,0.5820000000000001,7.6,0,3.58,1000000.0,7.6,0.19920318725099603,0.06243441762854145,S0665
H0666,832,31320760,15,15,0,2.2,3,0.32,1.2,0.075,0.075,0.0,0.22,0.015,0.032,0.24,1,0.295,0.047,0.24,0.9478672985781991,0.9483210912906611,S0666
H0667,833,31320760,86,82,4,3.8,16,1.56,8.5,0.43,0.41,0.0666666666666666,0.38,0.08,0.156,1.7,1,0.8566666666666666,0.236,1.7,0.6170300287947347,0.521511017838405,S0667
H0668,834,31320887,20,20,0,0.0,2,0.33,1.3,0.1,0.1,0.0,0.0,0.01,0.033,0.26,1,0.1,0.043000000000000003,0.26,0.946073793755913,0.9454354669464848,S0668
H0669,835,31320887,238,179,59,46.2,96,11.71,87.2,1.19,0.895,0.9833333333333332,4.62,0.48,1.171,17.44,1,6.498333333333333,1.651,17.44,0.17101812792155968,0.04249737670514166,S0669
H0670,836,31320888,144,127,17,19.2,61,6.22,37.0,0.72,0.635,0.2833333333333333,1.92,0.305,0.622,7.4,1,2.8383333333333334,0.927,7.4,0.3434852301351042,0.17995802728226654,S0670
H0671,837,31321173,136,116,20,7.6,80,9.03,60.0,0.68,0.58,0.3333333333333333,0.76,0.4,0.903,12.0,1,1.6733333333333333,1.303,12.0,0.7297494526879105,0.6699895068205667,S0671
H0672,838,31321208,73,70,3,0.0,33,3.7,25.0,0.365,0.35,0.05,0.0,0.165,0.37,5.0,1,0.39999999999999997,0.535,5.0,0.8810572687224669,0.8709338929695698,S0672
H0673,839,31321431,48,37,11,10.4,28,2.79,19.0,0.24,0.185,0.1833333333333333,1.04,0.14,0.279,3.8,1,1.4083333333333332,0.41900000000000004,3.8,0.5026809651474531,0.3740818467995803,S0673
H0674,840,31321463,74,54,20,12.4,21,2.25,15.0,0.37,0.27,0.3333333333333333,1.24,0.105,0.225,3.0,1,1.8433333333333333,0.33,3.0,0.46367851622874806,0.3242392444910808,S0674
H0675,841,31321463,23,23,0,3.8,3,0.42,1.3,0.115,0.115,0.0,0.38,0.015,0.0419999999999999,0.26,1,0.495,0.0569999999999999,0.26,0.8312551953449708,0.8066631689401889,S0675
H0676,842,31321476,18,18,0,2.2,1,0.27,0.8,0.09,0.09,0.0,0.22,0.005,0.027,0.16,1,0.31,0.032,0.16,0.8865248226950354,0.8782791185729276,S0676
H0677,843,31321476,20,20,0,2.2,2,0.33,1.1,0.1,0.1,0.0,0.22,0.01,0.033,0.22,1,0.32,0.043000000000000003,0.22,0.9090909090909091,0.9018887722980063,S0677
H0678,844,31321487,116,116,0,0.0,75,6.71,40.0,0.58,0.58,0.0,0.0,0.375,0.671,8.0,0,0.58,1000000.0,8.0,0.11876484560570072,0.018363064008394544,S0678
H0679,845,31321488,73,73,0,0.0,27,2.68,18.0,0.365,0.365,0.0,0.0,0.135,0.268,3.6,0,0.365,1000000.0,3.6,0.23612750885478156,0.08656873032528856,S0679
H0680,846,31321488,50,50,0,0.0,19,1.88,13.0,0.25,0.25,0.0,0.0,0.095,0.188,2.6,0,0.25,1000000.0,2.6,0.29850746268656714,0.13431269674711438,S0680
H0681,847,31321500,63,63,0,6.7,39,5.12,34.0,0.315,0.315,0.0,0.67,0.195,0.512,6.8,1,0.9850000000000001,0.7070000000000001,6.8,0.7824726134585289,0.7444910807974816,S0681
H0682,848,31321523,195,156,39,2.2,10,1.13,6.0,0.975,0.78,0.65,0.22,0.05,0.1129999999999999,1.2,1,1.6500000000000001,0.16299999999999992,1.2,0.689655172413793,0.6078174186778594,S0682
H0683,849,31321523,22,22,0,2.2,2,0.29,1.0,0.11,0.11,0.0,0.22,0.01,0.0289999999999999,0.2,1,0.33,0.0389999999999999,0.2,0.8849557522123894,0.8751311647429171,S0683
H0684,850,31321589,20,20,0,2.2,0,0.29,1.2,0.1,0.1,0.0,0.22,0.0,0.0289999999999999,0.24,1,0.32,0.0289999999999999,0.24,0.9259259259259258,0.920514165792235,S0684
H0685,851,31321590,2,2,0,2.2,0,0.1,0.2,0.01,0.01,0.0,0.22,0.0,0.01,0.04,1,0.23,0.01,0.04,0.970873786407767,0.974816369359916,S0685
H0686,852,31321590,2,2,0,2.2,0,0.1,0.2,0.01,0.01,0.0,0.22,0.0,0.01,0.04,1,0.23,0.01,0.04,0.970873786407767,0.974816369359916,S0686
H0687,854,31321592,319,266,53,0.0,256,42.86,321.0,1.595,1.33,0.8833333333333333,0.0,1.28,4.286,64.2,1,2.2133333333333334,5.566,64.2,0.22974421810384443,0.08237145855194124,S0687
H0688,856,32710154,60,60,0,3.4,10,1.15,7.0,0.3,0.3,0.0,0.3399999999999999,0.05,0.1149999999999999,1.4,1,0.6399999999999999,0.1649999999999999,1.4,0.6779661016949152,0.5928646379853095,S0688
H0689,857,32710159,28,28,0,45.8,74,1.22,111.0,0.14,0.14,0.0,4.58,0.37,0.122,22.2,1,4.72,0.492,22.2,0.1912777352716144,0.057187827911857295,S0689
H0690,858,32710161,71,71,0,4.0,12,1.05,6.0,0.355,0.355,0.0,0.4,0.06,0.105,1.2,1,0.755,0.16499999999999998,1.2,0.6920415224913495,0.6133263378803777,S0690
H0691,859,32710183,41,41,0,3.8,29,4.99,36.0,0.205,0.205,0.0,0.38,0.145,0.499,7.2,1,0.585,0.644,7.2,0.9442870632672331,0.9438614900314796,S0691
H0692,861,39010058,23,23,0,2.4,17,1.73,10.0,0.115,0.115,0.0,0.24,0.085,0.173,2.0,0,0.355,1000000.0,2.0,0.3780718336483932,0.2229800629590766,S0692
H0693,862,39010095,117,105,12,9.5,51,5.69,35.0,0.585,0.525,0.2,0.95,0.255,0.5690000000000001,7.0,1,1.675,0.8240000000000001,7.0,0.5402485143165856,0.4197271773347324,S0693
H0694,863,39010096,34,34,0,4.0,26,2.64,14.0,0.17,0.17,0.0,0.4,0.13,0.264,2.8,1,0.5700000000000001,0.394,2.8,0.8503401360544216,0.8347324239244491,S0694
H0695,864,39010097,165,152,13,11.2,30,3.04,17.0,0.825,0.76,0.2166666666666666,1.12,0.15,0.304,3.4,1,2.0966666666666667,0.45399999999999996,3.4,0.43415340086830684,0.2864637985309549,S0695
H0696,867,39010115,19,19,0,2.2,10,1.09,6.5,0.095,0.095,0.0,0.22,0.05,0.109,1.3,1,0.315,0.159,1.3,0.8650519031141869,0.8538824763903463,S0696
H0697,868,39010116,19,19,0,2.2,10,1.09,6.5,0.095,0.095,0.0,0.22,0.05,0.109,1.3,1,0.315,0.159,1.3,0.8650519031141869,0.8538824763903463,S0697
H0698,869,39020001,93,69,24,5.9,38,4.0,24.0,0.465,0.345,0.4,0.5900000000000001,0.19,0.4,4.8,1,1.335,0.5900000000000001,4.8,0.5730659025787966,0.46379853095487933,S0698
H0699,870,39020001,178,110,68,12.4,64,7.48,49.0,0.89,0.55,1.1333333333333333,1.24,0.32,0.748,9.8,1,2.9233333333333333,1.068,9.8,0.3502218071445249,0.189401888772298,S0699
H0700,872,39020134,153,132,21,0.0,151,27.54,215.0,0.765,0.66,0.35,0.0,0.755,2.754,43.0,0,1.01,1000000.0,43.0,0.02326122354035822,0.0015739769150052466,S0700
H0701,874,39020173,64,47,17,5.1,30,3.3,20.0,0.32,0.235,0.2833333333333333,0.51,0.15,0.3299999999999999,4.0,1,1.0283333333333333,0.47999999999999987,4.0,0.6458557588805167,0.5506295907660022,S0701
H0702,875,39020209,87,81,6,5.1,30,3.38,20.0,0.435,0.405,0.1,0.51,0.15,0.3379999999999999,4.0,1,1.0150000000000001,0.4879999999999999,4.0,0.6548788474132285,0.5624344176285414,S0702
H0703,876,39020293,55,47,8,6.3,25,3.01,18.0,0.275,0.235,0.1333333333333333,0.63,0.125,0.301,3.6,1,0.9983333333333333,0.426,3.6,0.635997456010176,0.5411857292759706,S0703
H0704,877,39110096,37,37,0,3.7,15,1.85,13.0,0.185,0.185,0.0,0.37,0.075,0.185,2.6,1,0.5549999999999999,0.26,2.6,0.7722007722007722,0.7318992654774397,S0704
H0705,878,39110220,21,21,0,2.2,7,0.79,5.5,0.105,0.105,0.0,0.22,0.035,0.079,1.1,1,0.325,0.114,1.1,0.8257638315441783,0.7990556138509969,S0705
H0706,879,39110243,138,118,20,0.0,75,10.25,79.0,0.69,0.59,0.3333333333333333,0.0,0.375,1.025,15.8,1,0.9233333333333333,1.4,15.8,0.6772009029345373,0.5907660020986358,S0706
H0707,880,39110257,40,40,0,3.7,14,1.78,12.0,0.2,0.2,0.0,0.37,0.07,0.178,2.4,1,0.5700000000000001,0.248,2.4,0.75642965204236,0.7077649527806925,S0707
H0708,881,39110258,42,42,0,6.8,15,1.75,12.5,0.21,0.21,0.0,0.6799999999999999,0.075,0.175,2.5,1,0.8899999999999999,0.25,2.5,0.6097560975609756,0.5097061909758657,S0708
H0709,882,39110258,42,42,0,6.8,15,1.75,12.5,0.21,0.21,0.0,0.6799999999999999,0.075,0.175,2.5,1,0.8899999999999999,0.25,2.5,0.6097560975609756,0.5097061909758657,S0709
H0710,883,39110281,140,95,45,20.5,100,9.74,75.0,0.7,0.475,0.75,2.05,0.5,0.974,15.0,1,3.275,1.474,15.0,0.3570153516601214,0.1967471143756558,S0710
H0711,885,39110409,43,40,3,2.2,8,0.99,6.0,0.215,0.2,0.05,0.22,0.04,0.099,1.2,1,0.47,0.139,1.2,0.7513148009015778,0.7022560335781742,S0711
H0712,887,39110423,37,34,3,3.7,13,1.71,12.0,0.185,0.17,0.05,0.37,0.065,0.1709999999999999,2.4,1,0.5900000000000001,0.2359999999999999,2.4,0.7385524372230428,0.6815320041972718,S0712
H0713,889,39110438,141,132,9,0.0,85,10.07,82.0,0.705,0.66,0.15,0.0,0.425,1.007,16.4,1,0.81,1.432,16.4,0.6165228113440198,0.5194123819517313,S0713
H0714,890,39110449,72,72,0,0.0,63,8.17,64.0,0.36,0.36,0.0,0.0,0.315,0.817,12.8,0,0.36,1000000.0,12.8,0.0744047619047619,0.008919202518363064,S0714
H0715,891,39110450,16,16,0,2.2,6,0.64,3.5,0.08,0.08,0.0,0.22,0.03,0.064,0.7,1,0.3,0.094,0.7,0.8291873963515755,0.8027282266526757,S0715
H0716,892,39110459,190,171,19,0.0,43,5.02,41.0,0.95,0.855,0.3166666666666666,0.0,0.215,0.502,8.2,1,1.1716666666666666,0.717,8.2,0.687442713107241,0.6038824763903463,S0716
H0717,893,39110459,133,130,3,0.0,147,27.16,212.0,0.665,0.65,0.05,0.0,0.735,2.716,42.4,1,0.7000000000000001,3.451,42.4,0.2665955745134631,0.10335781741867786,S0717
H0718,894,39110459,81,81,0,0.0,15,1.89,13.0,0.405,0.405,0.0,0.0,0.075,0.189,2.6,1,0.405,0.264,2.6,0.8764241893076249,0.8651626442812173,S0718
H0719,895,39110459,44,44,0,0.0,10,1.16,8.0,0.22,0.22,0.0,0.0,0.05,0.1159999999999999,1.6,1,0.22,0.1659999999999999,1.6,0.9487666034155597,0.9498950682056663,S0719
H0720,896,39110471,39,39,0,3.7,14,1.82,12.0,0.195,0.195,0.0,0.37,0.07,0.182,2.4,1,0.565,0.252,2.4,0.7616146230007617,0.7161594963273872,S0720
H0721,898,39110605,252,235,17,55.2,309,55.36,425.5,1.26,1.175,0.2833333333333333,5.5200000000000005,1.545,5.536,85.1,1,6.9783333333333335,7.0809999999999995,85.1,0.9068923821039908,0.8987408184679958,S0721
H0722,899,39110675,17,17,0,2.2,1,0.16,0.7,0.085,0.085,0.0,0.22,0.005,0.016,0.1399999999999999,1,0.305,0.021,0.1399999999999999,0.8936550491510277,0.883788037775446,S0722
H0723,900,39110675,28,28,0,3.8,15,1.73,14.0,0.14,0.14,0.0,0.38,0.075,0.173,2.8,1,0.52,0.248,2.8,0.7861635220125786,0.7455403987408185,S0723
H0724,901,39110676,84,73,11,3.4,31,3.38,24.0,0.42,0.365,0.1833333333333333,0.3399999999999999,0.155,0.3379999999999999,4.8,1,0.8883333333333332,0.4929999999999999,4.8,0.716674629718108,0.6537250786988458,S0724
H0725,902,39110781,65,64,1,7.4,15,1.85,12.0,0.325,0.32,0.0166666666666666,0.74,0.075,0.185,2.4,1,1.0766666666666667,0.26,2.4,0.5504587155963303,0.4354669464847849,S0725
H0726,903,39110815,101,90,11,7.2,28,3.45,24.0,0.505,0.45,0.1833333333333333,0.72,0.14,0.345,4.8,1,1.3533333333333333,0.485,4.8,0.5352363960749331,0.41133263378803775,S0726
H0727,904,39110816,228,204,24,0.0,299,54.84,428.5,1.14,1.02,0.4,0.0,1.495,5.484,85.7,1,1.42,6.979,85.7,0.15246226558926665,0.029905561385099685,S0727
H0728,905,39110969,22,22,0,2.2,9,0.96,6.5,0.11,0.11,0.0,0.22,0.045,0.096,1.3,1,0.33,0.14100000000000001,1.3,0.8410428931875525,0.824501573976915,S0728
H0729,906,39110970,53,53,0,4.0,21,2.35,15.5,0.265,0.265,0.0,0.4,0.105,0.235,3.1,1,0.665,0.33999999999999997,3.1,0.7547169811320754,0.7061909758656874,S0729
H0730,907,39110987,84,73,11,3.5,14,1.71,11.0,0.42,0.365,0.1833333333333333,0.35,0.07,0.1709999999999999,2.2,1,0.8983333333333333,0.2409999999999999,2.2,0.6033789219629928,0.4994753410283316,S0730
H0731,908,39110987,80,72,8,3.2,14,1.71,11.0,0.4,0.36,0.1333333333333333,0.32,0.07,0.1709999999999999,2.2,1,0.8133333333333332,0.2409999999999999,2.2,0.635997456010176,0.5411857292759706,S0731
H0732,910,39110995,35,35,0,0.0,14,1.78,12.0,0.175,0.175,0.0,0.0,0.07,0.178,2.4,1,0.175,0.248,2.4,0.9319664492078286,0.9262854144805877,S0732
H0733,911,39111246,50,50,0,3.7,22,2.52,17.5,0.25,0.25,0.0,0.37,0.11,0.252,3.5,0,0.62,1000000.0,3.5,0.2577319587628866,0.09548793284365163,S0733
H0734,912,39111287,176,175,1,10.0,51,6.92,39.5,0.88,0.875,0.0166666666666666,1.0,0.255,0.692,7.9,1,1.8916666666666666,0.947,7.9,0.5142269454919438,0.38562434417628544,S0734
H0735,913,39111299,202,178,24,49.8,57,6.84,54.0,1.01,0.89,0.4,4.9799999999999995,0.285,0.6839999999999999,10.8,1,6.27,0.9689999999999999,10.8,0.18083182640144663,0.0472193074501574,S0735
H0736,914,39111299,97,91,6,14.8,27,3.53,24.0,0.485,0.455,0.1,1.48,0.135,0.353,4.8,1,2.035,0.488,4.8,0.39261876717707106,0.23819517313746066,S0736
H0737,916,39111325,42,42,0,3.4,19,2.11,14.5,0.21,0.21,0.0,0.3399999999999999,0.095,0.211,2.9,1,0.5499999999999999,0.306,2.9,0.8038585209003215,0.7675760755508919,S0737
H0738,917,39111325,46,46,0,3.4,19,2.11,14.5,0.23,0.23,0.0,0.3399999999999999,0.095,0.211,2.9,1,0.57,0.306,2.9,0.7911392405063291,0.7531479538300105,S0738
H0739,919,39111355,107,107,0,7.2,28,3.51,24.0,0.535,0.535,0.0,0.72,0.14,0.351,4.8,1,1.255,0.491,4.8,0.5668934240362813,0.4559286463798531,S0739
H0740,920,39111355,4,4,0,2.2,2,0.09,0.56,0.02,0.02,0.0,0.22,0.01,0.009,0.112,1,0.24,0.019,0.112,0.9149130832570906,0.9100209863588667,S0740
H0741,921,39111356,140,140,0,4.1,14,1.6,14.0,0.7,0.7,0.0,0.41,0.07,0.16,2.8,1,1.1099999999999999,0.23,2.8,0.5319148936170213,0.405299055613851,S0741
H0742,922,39111360,36,36,0,4.0,18,1.95,8.0,0.18,0.18,0.0,0.4,0.09,0.195,1.6,0,0.5800000000000001,1000000.0,1.6,0.49504950495049505,0.3646379853095488,S0742
H0743,923,39111360,56,56,0,2.2,18,1.95,8.0,0.28,0.28,0.0,0.22,0.09,0.195,1.6,0,0.5,1000000.0,1.6,0.47619047619047616,0.3415529905561385,S0743
H0744,924,39120013,240,237,3,0.0,284,52.91,416.0,1.2,1.185,0.05,0.0,1.42,5.2909999999999995,83.2,1,1.235,6.710999999999999,83.2,0.15441630636195183,0.030954879328436515,S0744
H0745,925,39120015,110,106,4,15.4,31,3.85,27.0,0.55,0.53,0.0666666666666666,1.54,0.155,0.385,5.4,1,2.1366666666666667,0.54,5.4,0.3851091142490372,0.23032528856243442,S0745
H0746,926,39120016,67,67,0,8.0,23,2.54,17.5,0.335,0.335,0.0,0.8,0.115,0.254,3.5,1,1.135,0.369,3.5,0.5662514156285391,0.45487932843651624,S0746
H0747,927,39120150,37,37,0,2.2,12,1.29,9.0,0.185,0.185,0.0,0.22,0.06,0.129,1.8,1,0.405,0.189,1.8,0.8223684210526316,0.7940713536201469,S0747
H0748,928,39120150,60,43,17,4.0,12,1.58,11.0,0.3,0.215,0.2833333333333333,0.4,0.06,0.158,2.2,1,0.8983333333333333,0.218,2.2,0.5951200158698671,0.48530954879328436,S0748
H0749,929,39120197,27,27,0,0.0,11,1.22,8.5,0.135,0.135,0.0,0.0,0.055,0.122,1.7,0,0.135,1000000.0,1.7,0.38986354775828463,0.2366211962224554,S0749
H0750,930,39120198,477,453,24,230.0,482,66.79,493.5,2.385,2.265,0.4,23.0,2.41,6.679,98.7,1,25.665,9.089,98.7,0.05689576695493855,0.0062959076600209865,S0750
H0751,931,39120245,98,98,0,8.0,32,4.03,28.0,0.49,0.49,0.0,0.8,0.16,0.403,5.6,1,1.29,0.5630000000000001,5.6,0.5790387955993052,0.4706190975865687,S0751
H0752,932,39120246,99,99,0,3.7,35,3.71,23.5,0.495,0.495,0.0,0.37,0.175,0.371,4.7,1,0.865,0.546,4.7,0.7581501137225171,0.7098635886673662,S0752
H0753,933,39120250,107,101,6,5.7,14,1.55,10.6,0.535,0.505,0.1,0.5700000000000001,0.07,0.155,2.12,1,1.175,0.225,2.12,0.5141388174807198,0.3848373557187828,S0753
H0754,935,39120364,42,42,0,0.0,13,1.38,9.5,0.21,0.21,0.0,0.0,0.065,0.1379999999999999,1.9,1,0.21,0.2029999999999999,1.9,0.9930486593843098,0.9918677859391396,S0754
H0755,937,39120372,51,51,0,4.0,17,1.85,12.0,0.255,0.255,0.0,0.4,0.085,0.185,2.4,1,0.655,0.27,2.4,0.7220216606498195,0.6594963273871983,S0755
H0756,938,39120424,52,52,0,4.0,20,2.26,16.0,0.26,0.26,0.0,0.4,0.1,0.2259999999999999,3.2,1,0.66,0.3259999999999999,3.2,0.7496251874062968,0.6988457502623295,S0756
H0757,939,39120435,14,14,0,2.2,3,0.33,1.8,0.07,0.07,0.0,0.22,0.015,0.033,0.36,0,0.29000000000000004,1000000.0,0.36,0.9345794392523366,0.9302203567681008,S0757
H0758,940,39120436,67,67,0,4.0,22,2.45,17.0,0.335,0.335,0.0,0.4,0.11,0.245,3.4,0,0.7350000000000001,1000000.0,3.4,0.2728512960436562,0.11332633788037776,S0758
H0759,941,39120457,269,268,1,56.4,328,58.39,438.5,1.345,1.34,0.0166666666666666,5.64,1.64,5.839,87.7,1,6.996666666666666,7.479,87.7,0.6746120980436247,0.5881427072402938,S0759
H0760,942,39120458,120,87,33,6.0,29,3.65,24.0,0.6,0.435,0.55,0.6,0.145,0.365,4.8,1,1.585,0.51,4.8,0.48192771084337344,0.3473242392444911,S0760
H0761,943,39120497,144,137,7,24.0,132,21.41,163.0,0.72,0.685,0.1166666666666666,2.4,0.66,2.141,32.6,1,3.2016666666666667,2.801,32.6,0.7139457401237507,0.6516264428121721,S0761
H0762,944,39120509,120,104,16,0.0,36,5.16,30.0,0.6,0.52,0.2666666666666666,0.0,0.18,0.516,6.0,1,0.7866666666666666,0.696,6.0,0.9168704156479217,0.912906610703043,S0762
H0763,948,39120519,66,59,7,0.0,14,1.85,13.0,0.33,0.295,0.1166666666666666,0.0,0.07,0.185,2.6,1,0.41166666666666657,0.255,2.6,0.8645533141210375,0.8525708289611752,S0763
H0764,949,39120519,24,24,0,0.0,10,1.13,8.0,0.12,0.12,0.0,0.0,0.05,0.1129999999999999,1.6,1,0.12,0.16299999999999992,1.6,0.9587727708533078,0.959601259181532,S0764
H0765,950,39120559,30,30,0,2.2,10,1.12,8.0,0.15,0.15,0.0,0.22,0.05,0.112,1.6,1,0.37,0.162,1.6,0.8278145695364238,0.8014165792235047,S0765
H0766,953,39120999,86,86,0,3.5,24,2.65,19.0,0.43,0.43,0.0,0.35,0.12,0.265,3.8,1,0.78,0.385,3.8,0.7168458781362007,0.6542497376705142,S0766
H0767,954,42270003,98,79,19,10.6,40,5.36,26.0,0.49,0.395,0.3166666666666666,1.06,0.2,0.536,5.2,1,1.7716666666666667,0.736,5.2,0.4912395611593253,0.3617523609653725,S0767
H0768,955,42270004,75,61,14,6.4,22,2.22,12.0,0.375,0.305,0.2333333333333333,0.64,0.11,0.222,2.4,1,1.1783333333333332,0.332,2.4,0.5416140097490523,0.4218258132214061,S0768
H0769,956,42270004,36,36,0,4.4,10,1.07,5.8,0.18,0.18,0.0,0.44,0.05,0.107,1.16,1,0.62,0.157,1.16,0.683526999316473,0.6002098635886673,S0769
H0770,957,42270007,108,103,5,7.4,80,9.39,63.0,0.54,0.515,0.0833333333333333,0.74,0.4,0.939,12.6,1,1.3383333333333334,1.339,12.6,0.999333777481679,0.9976390346274921,S0770
H0771,958,42270059,12,12,0,0.0,2,0.26,0.6,0.06,0.06,0.0,0.0,0.01,0.026,0.12,1,0.06,0.036,0.12,0.9765625,0.9800629590766002,S0771
H0772,959,42270059,12,12,0,0.0,2,1.42,0.6,0.06,0.06,0.0,0.0,0.01,0.142,0.12,1,0.06,0.152,0.12,0.9689922480620154,0.9706190975865687,S0772
H0773,960,42270059,82,79,3,9.6,16,1.95,10.0,0.41,0.395,0.05,0.96,0.08,0.195,2.0,1,1.405,0.275,2.0,0.6269592476489029,0.5309548793284365,S0773
H0774,961,42270059,75,70,5,5.4,18,1.92,10.0,0.375,0.35,0.0833333333333333,0.54,0.09,0.192,2.0,1,0.9733333333333334,0.28200000000000003,2.0,0.5912495072920773,0.4826862539349423,S0774
H0775,962,42270121,64,60,4,3.7,34,4.11,28.0,0.32,0.3,0.0666666666666666,0.37,0.17,0.411,5.6,1,0.7366666666666666,0.581,5.6,0.8653014133256418,0.8551941238195173,S0775
H0776,963,42270136,136,121,15,6.9,59,6.03,37.5,0.68,0.605,0.25,0.6900000000000001,0.295,0.603,7.5,1,1.545,0.8979999999999999,7.5,0.607164541590771,0.5031479538300105,S0776
H0777,964,42270163,124,110,14,10.6,62,6.22,38.0,0.62,0.55,0.2333333333333333,1.06,0.31,0.622,7.6,1,1.8433333333333333,0.9319999999999999,7.6,0.5231949773282176,0.3955928646379853,S0777
H0778,965,42270192,18,18,0,2.2,3,0.39,1.8,0.09,0.09,0.0,0.22,0.015,0.039,0.36,1,0.31,0.054,0.36,0.9523809523809523,0.95199370409234,S0778
H0779,966,42270209,275,229,46,43.2,116,18.59,137.0,1.375,1.145,0.7666666666666667,4.32,0.58,1.859,27.4,1,6.231666666666667,2.439,27.4,0.20865210738628456,0.06610703043022036,S0779
H0780,969,42270214,134,120,14,0.0,70,7.94,54.0,0.67,0.6,0.2333333333333333,0.0,0.35,0.794,10.8,1,0.8333333333333333,1.1440000000000001,10.8,0.7629704984740588,0.7187827911857293,S0780
H0781,970,42270214,47,45,2,0.0,35,4.06,27.0,0.235,0.225,0.0333333333333333,0.0,0.175,0.4059999999999999,5.4,1,0.2583333333333333,0.581,5.4,0.7560483870967742,0.7072402938090241,S0781
H0782,971,42270228,112,111,1,9.6,27,2.77,16.0,0.56,0.555,0.0166666666666666,0.96,0.135,0.277,3.2,1,1.5316666666666667,0.41200000000000003,3.2,0.4717722912407611,0.3336831059811123,S0782
H0783,972,42270228,227,163,64,23.2,84,11.01,78.5,1.135,0.815,1.0666666666666669,2.32,0.42,1.101,15.7,1,4.201666666666666,1.521,15.7,0.2716899112479624,0.11122770199370409,S0783
H0784,973,42270251,90,85,5,7.4,69,7.95,54.0,0.45,0.425,0.0833333333333333,0.74,0.345,0.795,10.8,0,1.2483333333333333,1000000.0,10.8,0.0947717580161112,0.012067156348373556,S0784
H0785,974,42270264,219,193,26,29.6,139,15.09,101.0,1.095,0.965,0.4333333333333333,2.96,0.695,1.509,20.2,1,4.358333333333333,2.2039999999999997,20.2,0.3170241995138962,0.155299055613851,S0785
H0786,976,42270323,161,157,4,7.1,55,5.85,30.0,0.805,0.785,0.0666666666666666,0.71,0.275,0.585,6.0,1,1.5616666666666665,0.86,6.0,0.5876591576885406,0.4790136411332634,S0786
H0787,977,42270323,160,133,27,10.4,66,6.92,37.5,0.8,0.665,0.45,1.04,0.33,0.692,7.5,1,2.1550000000000002,1.022,7.5,0.46882325363338023,0.3300104931794334,S0787
H0788,981,42270350,79,68,11,2.2,22,2.29,12.0,0.395,0.34,0.1833333333333333,0.22,0.11,0.229,2.4,1,0.7433333333333333,0.339,2.4,0.7120816520294327,0.64900314795383,S0788
