ID,DestAct,NbTransf,TimePT,WalkingTimePT,WaitingTimePT,CostPT,CostCar,TimeCar,NbHousehold,NbChild,NbCar,NbMoto,NbBicy,NbBicyChild,NbComp,NbTV,Internet,NewsPaperSubs,NbCellPhones,NbSmartPhone,HouseType,OwnHouse,NbRoomsHouse,YearsInHouse,Income,Gender,BirthYear,Mothertongue,FamilSitu,OccupStat,SocioProfCat,CalculatedIncome,Education,HalfFareST,LineRelST,GenAbST,AreaRelST,OtherST,CarAvail,MarginalCostPT,CostCarCHF,Envir01,Envir02,Envir03,Envir04,Envir05,Envir06,Mobil01,Mobil02,Mobil03,Mobil04,Mobil05,Mobil06,Mobil07,Mobil08,Mobil09,Mobil10,Mobil11,Mobil12,Mobil13,Mobil14,Mobil15,Mobil16,Mobil17,Mobil18,Mobil19,Mobil20,Mobil21,Mobil22,Mobil23,Mobil24,Mobil25,Mobil26,Mobil27,ResidCh01,ResidCh02,ResidCh03,ResidCh04,ResidCh05,ResidCh06,ResidCh07,LifSty01,LifSty02,LifSty03,LifSty04,LifSty05,LifSty06,LifSty07,LifSty08,LifSty09,LifSty10,LifSty11,LifSty12,LifSty13,LifSty14,TripPurpose,TypeCommune,UrbRur,LangCode,ClassifCodeLine,frequency,ResidChild,NbTrajects,FreqCarPar,FreqTrainPar,FreqOtherPar,FreqTripHouseh,Region,distance_km,Choice,InVehicleTime,ModeToSchool,ReportedDuration,CoderegionCAR,age,Weight,normalized_weight,respondent_id,human_id,CAR_AVAILABLE,PT_AVAILABLE,SLOW_AVAILABLE,ScaledIncome,TimePT_non_wait,TimePT_non_wait_scaled,TimePT_scaled,TimeCar_scaled,WaitingTimePT_scaled,MarginalCostPT_scaled,CostCarCHF_scaled,distance_km_scaled,high_education,low_education,top_manager,employees,artisans,age_30_less,car_oriented_parents,city_center_as_kid,childSuburb,work_trip,other_trip,sex_text,age_text,income_text,education_text,trip_purpose_text,car_availability_text
50760447,7,6,184,49,26,48.0,8.31,67,1,0,0,0,1,0,1,1,1,1,1,0,2,2,2.5,10,4,1,1954,1,1,1,6,7000,7,2,2,1,2,2,3,0.0,11.91,5,5,2,2,5,5,4,2,4,6,5,2,4,2,4,6,4,1,6,1,6,4,4,3,4,4,6,2,6,6,1,1,3,2,5,2,4,2,4,3,4,3,2,4,4,4,2,6,2,3,4,4,4,4,3,7,1,2,4,4,5,2,-1,2,2,-1,5,87.0,0,109,5,188,5,56,0.000160139,0.4344844372177664,H0517,50760447,0,1,1,7.0,158,0.79,0.92,0.335,0.43333333333333335,0.0,1.191,17.4,1,0,0,1,0,0,0,0,0,0,1,male,56 years old,around CHF 7000 per month,high education,a non-work trip,car is not available for this trip
50760453,8,5,200,86,9,38.0,5.75,70,3,1,2,0,3,1,2,1,1,1,2,1,2,2,5.0,12,-1,2,1971,1,3,2,6,9321,5,1,2,2,2,2,1,19.0,8.24,4,4,1,1,4,5,4,3,3,4,5,5,3,2,5,1,2,1,4,1,4,2,4,2,4,4,1,2,5,5,1,4,4,3,5,2,3,1,3,4,2,2,4,3,1,6,6,5,2,2,3,3,3,4,3,7,1,2,4,4,5,5,2,2,3,3,5,54.2,1,105,3,82,5,39,0.000232084,0.6296835007540205,H0518,50760453,1,1,1,9.321,191,0.955,1.0,0.35,0.15,1.9,0.8240000000000001,10.84,0,0,0,1,0,0,0,0,0,0,1,female,39 years old,around CHF 9321 per month,not high education,a non-work trip,car is available for this trip
50760456,1,2,125,54,25,28.6,3.03,25,3,0,4,3,5,0,4,2,1,1,3,0,1,1,5.0,7,5,2,1959,1,5,2,6,9000,3,1,2,2,2,2,1,14.3,4.34,3,3,3,3,3,4,5,2,3,2,3,3,-1,2,6,6,5,1,4,3,3,3,5,2,3,3,3,1,5,4,1,3,6,2,4,2,3,1,2,4,4,2,3,3,3,3,2,4,2,2,2,4,3,3,2,7,1,2,4,4,4,2,3,3,3,4,5,32.0,1,46,4,28,5,51,0.000367986,0.9984088205497536,H0519,50760456,1,1,1,9.0,100,0.5,0.625,0.125,0.4166666666666667,1.4300000000000002,0.434,6.4,0,1,0,1,0,0,0,0,1,0,1,female,51 years old,around CHF 9000 per month,not high education,a non-work trip,car is available for this trip
50760485,2,12,525,140,54,141.4,36.63,277,1,0,1,0,1,0,1,1,1,1,1,0,1,1,5.5,18,5,1,1966,1,1,1,3,9000,3,2,2,1,2,2,1,0.0,52.49,2,5,4,2,3,4,4,2,4,4,4,2,4,2,4,2,2,4,4,3,4,4,2,2,4,4,4,4,4,2,2,5,3,2,4,2,3,2,2,4,2,2,4,4,4,2,2,4,2,2,3,2,4,4,-1,7,1,2,4,4,4,6,4,2,1,3,5,391.0,0,331,4,353,5,44,0.000409116,1.1100015300256885,H0520,50760485,1,1,1,9.0,471,2.355,2.625,1.385,0.9,0.0,5.2490000000000006,78.2,0,1,0,0,0,0,1,0,1,0,1,male,44 years old,around CHF 9000 per month,not high education,a non-work trip,car is available for this trip
50780009,10,5,114,48,1,14.8,3.94,29,4,0,2,1,4,0,1,1,1,2,4,0,1,1,5.0,21,6,2,1958,1,3,2,6,15000,3,1,2,2,2,2,1,7.4,5.65,2,4,2,1,2,4,6,6,3,4,6,2,2,2,4,6,5,1,4,2,4,4,4,2,4,4,6,4,5,5,1,4,2,6,4,4,3,3,4,4,2,4,5,5,5,3,3,2,2,4,2,4,4,4,3,7,1,2,4,4,4,2,2,3,3,3,5,43.0,0,65,4,81,5,52,0.000367986,0.9984088205497536,H0521,50780009,1,1,1,15.0,113,0.565,0.57,0.145,0.016666666666666666,0.74,0.5650000000000001,8.6,0,1,0,1,0,0,0,0,1,0,1,female,52 years old,around CHF 15000 per month,not high education,a non-work trip,car is available for this trip
50780010,1,5,140,51,4,38.8,8.01,67,4,0,2,1,2,0,1,1,1,2,4,0,1,1,5.0,21,6,1,1940,1,3,1,3,15000,3,2,2,1,2,2,1,0.0,11.48,1,2,2,2,3,5,3,4,3,4,3,4,4,3,3,3,4,4,4,5,4,3,3,3,4,4,4,3,5,4,1,5,1,3,5,3,3,3,3,4,2,3,4,5,5,3,3,3,1,3,3,3,3,3,1,7,1,2,4,4,4,2,1,4,4,4,5,84.0,0,85,4,117,5,70,0.0003213,0.8717417348557711,H0522,50780010,1,1,1,15.0,136,0.68,0.7,0.335,0.06666666666666667,0.0,1.1480000000000001,16.8,0,1,0,0,0,0,0,0,1,1,0,male,65 or older,around CHF 15000 per month,not high education,a work trip,car is available for this trip
50780013,4,3,142,23,11,24.8,8.71,72,2,0,2,1,1,0,2,1,1,2,2,0,1,1,5.5,4,6,1,1957,1,2,1,5,15000,3,2,2,1,2,2,1,0.0,12.48,1,3,4,5,3,3,3,3,3,4,3,4,3,3,3,6,5,4,4,4,3,5,5,3,4,5,3,3,4,3,6,5,4,3,4,3,3,1,1,4,3,3,4,5,5,3,4,4,3,3,3,3,4,4,3,7,1,2,4,4,6,2,4,1,2,3,5,93.0,0,108,4,32,5,53,0.000409116,1.1100015300256885,H0523,50780013,1,1,1,15.0,131,0.655,0.71,0.36,0.18333333333333332,0.0,1.248,18.6,0,1,0,0,1,0,1,0,0,0,1,male,53 years old,around CHF 15000 per month,not high education,a non-work trip,car is available for this trip
50780087,1,4,154,44,15,35.2,7.2,57,2,0,1,0,3,0,2,1,1,1,2,0,1,1,4.0,2,3,2,1950,1,2,2,6,5000,5,2,2,1,2,2,1,0.0,10.32,5,5,2,3,5,5,3,4,4,6,6,3,4,3,4,6,3,1,3,2,5,3,4,3,4,4,4,2,4,4,1,4,3,2,4,3,4,1,1,5,3,2,4,4,3,6,6,5,2,2,3,6,4,3,1,7,1,2,4,4,5,2,1,3,2,4,5,76.0,0,95,4,129,5,60,9.82e-05,0.26643335936145884,H0524,50780087,1,1,1,5.0,139,0.695,0.77,0.285,0.25,0.0,1.032,15.2,0,0,0,1,0,0,0,0,0,1,0,female,60 years old,around CHF 5000 per month,not high education,a work trip,car is available for this trip
50780088,11,4,146,45,11,38.8,7.64,82,2,0,1,0,3,0,2,1,1,1,2,0,1,1,4.0,1,3,1,1952,1,2,1,8,5000,3,1,2,2,2,2,1,19.4,10.95,4,4,1,1,3,5,6,6,3,5,4,2,3,3,5,2,2,1,4,2,4,3,2,2,5,4,3,1,5,5,1,4,4,2,4,3,2,1,1,4,4,2,5,6,6,6,6,5,6,1,2,4,5,2,3,7,1,2,4,4,1,2,1,4,4,3,5,80.0,0,90,5,78,5,58,0.000409116,1.1100015300256885,H0525,50780088,1,1,1,5.0,135,0.675,0.73,0.41,0.18333333333333332,1.94,1.095,16.0,0,1,0,0,0,0,0,1,0,0,1,male,58 years old,around CHF 5000 per month,not high education,a non-work trip,car is available for this trip
50780403,11,7,228,36,24,64.0,21.7,149,2,0,2,0,2,0,2,1,1,1,1,0,1,1,6.0,17,6,2,1962,1,2,1,3,15000,7,1,2,2,2,2,2,32.0,31.1,2,3,1,1,5,5,4,4,4,5,3,2,4,1,4,6,4,4,3,2,4,5,5,2,4,4,4,5,5,4,1,4,3,1,5,2,3,1,3,5,4,1,5,5,5,1,1,3,1,3,4,4,4,5,3,7,1,2,4,4,4,2,3,1,2,2,5,242.0,1,168,5,180,5,48,0.000144039,0.390802389501682,H0526,50780403,1,1,1,15.0,204,1.02,1.14,0.745,0.4,3.2,3.1100000000000003,48.4,1,0,0,0,0,0,1,0,1,0,1,female,48 years old,around CHF 15000 per month,high education,a non-work trip,car is available for this trip
50780404,1,6,154,40,9,38.8,7.23,56,2,0,2,0,2,0,3,1,1,1,1,1,1,1,6.0,16,6,1,1954,1,2,1,2,15000,7,1,2,2,2,2,1,19.4,10.36,3,2,1,2,4,5,3,3,2,4,3,2,4,3,4,6,4,3,5,4,3,5,6,4,3,2,1,1,5,3,2,4,3,1,2,2,3,2,1,5,4,1,5,5,4,2,1,2,1,4,4,3,4,5,1,7,1,2,4,4,5,2,1,2,2,4,5,78.0,1,105,3,105,5,56,0.000160139,0.4344844372177664,H0527,50780404,1,1,1,15.0,145,0.725,0.77,0.28,0.15,1.94,1.036,15.6,1,0,0,0,0,0,0,0,0,1,0,male,56 years old,around CHF 15000 per month,high education,a work trip,car is available for this trip
50780404,6,1,47,37,5,6.0,0.52,6,2,0,2,0,2,0,3,1,1,1,1,1,1,1,6.0,16,6,1,1954,1,2,1,2,15000,7,1,2,2,2,2,1,3.0,0.75,3,2,1,2,4,5,3,3,2,4,3,2,4,3,4,6,4,3,5,4,3,5,6,4,3,2,1,1,5,3,2,4,3,1,2,2,3,2,1,5,4,1,5,5,4,2,1,2,1,4,4,3,4,5,3,7,1,2,4,4,5,2,1,2,2,4,5,5.0,1,5,3,10,5,56,0.000160139,0.4344844372177664,H0528,50780404,1,1,1,15.0,42,0.21,0.235,0.03,0.08333333333333333,0.3,0.075,1.0,1,0,0,0,0,0,0,0,0,0,1,male,56 years old,around CHF 15000 per month,high education,a non-work trip,car is available for this trip
50780405,1,6,202,34,19,86.2,18.94,130,4,1,1,1,3,-1,6,3,1,1,5,1,1,1,6.0,20,6,1,1950,1,3,1,3,15000,6,2,2,1,2,2,1,0.0,27.14,1,5,2,1,5,5,3,4,5,5,4,2,4,1,4,1,2,4,3,3,3,2,3,4,3,4,2,1,5,5,2,4,4,2,5,3,2,1,2,4,1,4,4,4,2,3,3,5,1,3,3,4,5,4,2,7,1,2,4,4,-1,2,-1,-1,-1,3,5,211.0,0,149,-1,175,5,60,0.000109132,0.2960937410777467,H0529,50780405,1,1,1,15.0,183,0.915,1.01,0.65,0.31666666666666665,0.0,2.714,42.2,1,0,0,0,0,0,0,0,0,0,1,male,60 years old,around CHF 15000 per month,high education,a non-work trip,car is available for this trip
52720229,1,6,214,34,36,10.0,11.33,108,1,0,1,0,1,0,2,2,1,2,-1,-1,1,2,6.0,21,6,1,1946,1,1,1,1,15000,4,1,2,2,2,2,1,5.0,16.24,4,4,2,2,2,4,1,4,2,1,3,4,5,2,4,4,4,4,5,2,5,3,4,2,3,2,1,2,4,2,1,1,1,2,4,2,4,1,2,4,3,2,3,4,2,2,2,5,3,2,2,4,4,4,1,7,1,2,3,3,4,2,1,3,2,3,5,124.0,1,144,4,138,5,64,0.000109132,0.2960937410777467,H0530,52720229,1,1,1,15.0,178,0.89,1.07,0.54,0.6,0.5,1.6239999999999999,24.8,0,0,1,0,0,0,0,0,1,1,0,male,64 years old,around CHF 15000 per month,not high education,a work trip,car is available for this trip
52720287,1,4,97,24,10,8.8,3.14,42,2,0,1,0,2,0,2,1,1,1,2,0,1,1,5.0,30,5,1,1951,1,3,1,3,9000,3,1,2,2,1,2,1,4.4,4.5,4,4,2,2,3,5,5,3,4,5,4,3,4,3,4,2,1,1,3,2,4,3,2,2,4,4,4,2,4,4,2,4,5,3,4,2,3,1,2,4,2,2,2,4,3,4,2,3,2,3,6,5,4,4,1,7,1,2,3,3,5,2,1,2,2,3,5,38.0,0,63,4,77,5,59,0.000409116,1.1100015300256885,H0531,52720287,1,1,1,9.0,87,0.435,0.485,0.21,0.16666666666666666,0.44000000000000006,0.45,7.6,0,1,0,0,0,0,0,0,0,1,0,male,59 years old,around CHF 9000 per month,not high education,a work trip,car is available for this trip
52720371,1,6,345,98,64,43.6,8.42,99,1,0,1,0,2,0,1,1,1,1,2,0,1,1,5.0,20,4,1,1966,1,1,1,5,7000,4,2,2,2,2,2,1,43.6,12.07,6,4,4,2,4,5,4,2,2,5,3,5,3,4,4,6,2,6,5,3,5,5,2,4,3,6,3,4,4,3,1,4,3,2,2,4,4,1,1,5,2,3,5,4,2,3,1,5,5,3,3,3,4,4,1,7,1,2,3,3,6,3,2,2,2,4,5,91.0,1,183,4,85,5,44,0.000109132,0.2960937410777467,H0532,52720371,1,1,1,7.0,281,1.405,1.725,0.495,1.0666666666666667,4.36,1.207,18.2,0,0,0,0,1,0,0,0,0,1,0,male,44 years old,around CHF 7000 per month,not high education,a work trip,car is available for this trip
52720431,10,5,217,60,28,24.8,7.91,79,3,0,2,0,3,0,4,2,1,1,3,2,1,1,7.0,15,6,1,1957,1,3,1,1,15000,7,1,2,2,2,2,1,12.4,11.34,3,4,2,3,4,4,4,4,4,5,4,2,4,3,2,1,4,3,5,3,3,5,4,2,4,2,4,2,5,4,2,2,2,1,3,4,2,2,4,5,4,2,4,5,4,2,3,3,2,2,4,3,4,4,3,7,1,2,3,3,5,2,3,2,2,3,5,87.0,1,129,5,80,5,53,0.000160139,0.4344844372177664,H0533,52720431,1,1,1,15.0,189,0.945,1.085,0.395,0.4666666666666667,1.24,1.134,17.4,1,0,1,0,0,0,1,0,0,0,1,male,53 years old,around CHF 15000 per month,high education,a non-work trip,car is available for this trip
52720432,7,4,127,37,12,26.2,4.02,57,3,0,2,0,3,0,4,2,-1,1,3,2,1,1,6.5,15,6,2,1961,1,3,2,6,15000,3,1,2,2,2,2,1,13.1,5.76,2,5,1,3,4,5,4,3,4,4,3,4,5,1,5,4,3,1,5,3,5,5,4,2,4,3,1,1,5,4,1,4,4,1,2,3,4,1,3,4,3,2,4,5,5,6,2,4,4,3,2,5,5,4,3,7,1,2,3,3,1,2,3,2,3,3,5,40.0,1,78,4,65,5,49,0.000367986,0.9984088205497536,H0534,52720432,1,1,1,15.0,115,0.575,0.635,0.285,0.2,1.31,0.576,8.0,0,1,0,1,0,0,1,1,0,0,1,female,49 years old,around CHF 15000 per month,not high education,a non-work trip,car is available for this trip
52720511,1,6,168,34,26,26.4,7.83,76,2,0,2,1,3,0,2,1,1,2,2,0,1,2,5.0,2,4,1,1973,1,2,1,3,7000,3,2,2,2,2,2,1,26.4,11.22,1,2,5,3,3,3,5,3,3,4,3,5,5,3,4,6,4,3,4,4,3,4,4,3,6,6,5,2,5,4,2,3,4,3,3,3,4,1,3,5,3,3,5,4,3,4,3,2,2,3,1,3,4,4,2,7,1,2,3,3,2,2,1,3,3,1,5,87.0,1,108,4,55,5,37,0.000967286,2.6244120004410196,H0535,52720511,1,1,1,7.0,142,0.71,0.84,0.38,0.43333333333333335,2.6399999999999997,1.122,17.4,0,1,0,0,0,0,0,1,0,0,1,male,37 years old,around CHF 7000 per month,not high education,a non-work trip,car is available for this trip
52720539,1,3,118,18,41,19.8,1.8,26,2,-1,2,3,2,-1,1,2,1,1,2,-1,1,1,5.0,29,4,1,1950,1,2,2,7,7000,3,2,2,2,2,2,1,19.8,2.58,2,2,4,3,3,5,5,3,3,5,5,4,4,2,5,1,5,4,5,4,3,5,4,5,3,3,2,2,5,4,1,3,2,3,4,2,2,1,5,5,5,1,2,3,1,4,2,4,2,5,3,4,4,4,2,7,1,2,3,3,4,2,3,1,1,4,5,19.0,1,59,5,22,5,60,0.000409116,1.1100015300256885,H0536,52720539,1,1,1,7.0,77,0.385,0.59,0.13,0.6833333333333333,1.98,0.258,3.8,0,1,0,0,0,0,1,0,1,0,1,male,60 years old,around CHF 7000 per month,not high education,a non-work trip,car is available for this trip
52720539,1,3,118,18,34,21.4,1.8,26,2,-1,2,3,2,-1,1,2,1,1,2,-1,1,1,5.0,29,4,1,1950,1,2,2,7,7000,3,2,2,2,2,2,1,21.4,2.58,2,2,4,3,3,5,5,3,3,5,5,4,4,2,5,1,5,4,5,4,3,5,4,5,3,3,2,2,5,4,1,3,2,3,4,2,2,1,5,5,5,1,2,3,1,4,2,4,2,5,3,4,4,4,1,7,1,2,3,3,4,2,3,1,1,4,5,19.0,1,66,5,22,5,60,0.000409116,1.1100015300256885,H0537,52720539,1,1,1,7.0,84,0.42,0.59,0.13,0.5666666666666667,2.1399999999999997,0.258,3.8,0,1,0,0,0,0,1,0,1,1,0,male,60 years old,around CHF 7000 per month,not high education,a work trip,car is available for this trip
52720549,1,4,140,37,18,27.6,5.73,69,2,0,2,1,1,0,2,2,1,1,2,0,1,1,6.0,34,4,1,1948,1,3,1,6,7000,3,2,2,2,2,2,1,27.6,8.21,2,3,4,2,4,4,3,6,3,4,6,4,4,6,6,6,4,6,4,3,4,4,6,2,4,3,6,6,6,6,6,4,3,6,6,4,6,6,6,4,6,3,6,4,6,6,6,4,6,6,6,3,4,6,1,7,1,2,3,3,6,2,2,2,2,4,5,61.0,1,85,4,82,5,62,0.000409116,1.1100015300256885,H0538,52720549,1,1,1,7.0,122,0.61,0.7,0.345,0.3,2.7600000000000002,0.8210000000000001,12.2,0,1,0,1,0,0,0,0,0,1,0,male,62 years old,around CHF 7000 per month,not high education,a work trip,car is available for this trip
52720563,10,7,404,90,127,58.0,10.17,121,4,1,2,1,7,1,3,2,1,1,4,2,1,1,5.0,13,5,1,1966,1,3,1,3,9000,6,1,2,2,2,2,1,29.0,14.57,2,4,2,4,4,4,3,2,2,5,3,2,2,3,4,2,4,3,5,4,4,2,4,4,2,2,4,2,5,3,2,4,4,4,4,4,4,2,4,4,3,2,4,4,4,3,6,2,2,2,2,4,4,2,-1,7,1,2,3,3,5,4,3,2,2,3,5,106.0,1,187,4,135,5,44,0.000109132,0.2960937410777467,H0539,52720563,1,1,1,9.0,277,1.385,2.02,0.605,2.1166666666666667,2.9,1.457,21.2,1,0,0,0,0,0,1,0,0,0,1,male,44 years old,around CHF 9000 per month,high education,a non-work trip,car is available for this trip
52720571,1,8,274,84,38,47.0,12.41,125,6,4,2,0,6,4,5,1,1,1,4,0,1,1,7.5,1,5,1,1967,1,7,1,3,9000,7,1,1,1,2,2,-1,23.5,17.78,2,2,3,2,4,4,3,3,3,4,3,2,4,2,4,2,3,2,4,3,2,3,3,4,4,1,4,2,4,4,2,2,4,2,4,3,3,1,1,4,1,3,4,4,4,3,2,3,2,3,3,3,4,4,2,7,1,2,3,3,5,5,4,1,2,3,5,130.1,1,152,5,120,5,43,0.000160139,0.4344844372177664,H0540,52720571,1,1,1,9.0,236,1.18,1.37,0.625,0.6333333333333333,2.35,1.778,26.02,1,0,0,0,0,0,1,0,0,0,1,male,43 years old,around CHF 9000 per month,high education,a non-work trip,car is available for this trip
52720571,11,0,24,17,0,109.2,0.42,4,6,4,2,0,6,4,5,1,1,1,4,0,1,1,7.5,1,5,1,1967,1,7,1,3,9000,7,1,1,1,2,2,-1,54.6,0.6,2,2,3,2,4,4,3,3,3,4,3,2,4,2,4,2,3,2,4,3,2,3,3,4,4,1,4,2,4,4,2,2,4,2,4,3,3,1,1,4,1,3,4,4,4,3,2,3,2,3,3,3,4,4,3,7,1,2,3,3,5,2,4,1,2,3,5,3.2,1,7,5,10,5,43,0.000160139,0.4344844372177664,H0541,52720571,1,1,1,9.0,24,0.12,0.12,0.02,0.0,5.46,0.06,0.64,1,0,0,0,0,0,1,0,0,0,1,male,43 years old,around CHF 9000 per month,high education,a non-work trip,car is available for this trip
52720639,1,0,67,26,0,10.0,1.64,22,5,0,1,2,4,0,3,1,1,1,4,1,1,2,7.0,20,6,1,1989,1,6,1,6,15000,5,2,2,1,2,2,2,0.0,2.35,1,4,2,3,2,4,4,3,2,4,4,2,4,2,4,6,3,4,4,2,4,2,3,1,5,5,5,2,5,5,2,4,4,4,4,4,2,2,2,4,3,2,5,4,3,4,2,2,3,2,1,3,4,4,1,7,1,2,3,3,5,2,1,1,2,3,5,19.0,0,41,3,49,5,21,0.000258025,0.7000658609902283,H0542,52720639,1,1,1,15.0,67,0.335,0.335,0.11,0.0,0.0,0.23500000000000001,3.8,0,0,0,1,0,1,0,0,0,1,0,male,30 or younger,around CHF 15000 per month,not high education,a work trip,car is available for this trip
52720665,1,2,118,49,6,23.2,3.98,56,6,-1,3,1,8,-1,10,1,1,1,6,3,1,2,8.0,24,6,2,1985,1,6,1,6,15000,5,2,2,1,2,2,1,0.0,5.7,2,3,2,2,2,5,4,4,4,4,4,5,2,1,4,6,2,1,5,2,4,2,5,4,5,5,4,2,5,5,1,4,4,2,4,2,5,1,2,4,2,4,5,4,4,1,1,5,1,4,1,4,4,4,1,7,1,2,3,3,5,2,1,3,3,4,5,39.0,0,63,3,97,5,25,0.000232084,0.6296835007540205,H0543,52720665,1,1,1,15.0,112,0.56,0.59,0.28,0.1,0.0,0.5700000000000001,7.8,0,0,0,1,0,1,0,0,0,1,0,female,30 or younger,around CHF 15000 per month,not high education,a work trip,car is available for this trip
52730004,1,5,250,110,16,39.2,7.8,88,2,0,4,0,4,0,3,3,1,1,2,0,1,1,5.0,30,3,1,1955,1,2,1,1,5000,3,1,2,2,2,2,1,19.6,11.18,5,3,2,2,2,4,4,6,4,4,4,3,4,6,3,6,3,6,6,6,6,4,4,4,4,3,6,3,3,4,6,4,6,6,6,6,6,6,6,4,4,3,4,3,3,3,6,4,3,3,4,3,3,3,1,7,1,2,3,3,4,6,3,1,1,4,5,73.3,1,124,5,120,5,55,0.000409116,1.1100015300256885,H0544,52730004,1,1,1,5.0,234,1.17,1.25,0.44,0.26666666666666666,1.9600000000000002,1.1179999999999999,14.66,0,1,1,0,0,0,1,0,1,1,0,male,55 years old,around CHF 5000 per month,not high education,a work trip,car is available for this trip
52730081,1,3,161,40,46,24.0,3.04,42,2,0,2,1,1,0,3,1,1,1,2,1,1,1,5.0,33,6,1,1948,1,3,1,1,15000,6,1,2,2,2,2,1,12.0,4.36,1,2,3,2,3,4,4,3,2,5,3,5,5,4,6,6,4,5,5,3,3,4,3,2,6,6,3,3,4,2,1,2,4,2,3,3,3,1,2,5,4,2,4,3,2,2,3,2,2,2,3,2,3,4,2,7,1,2,3,3,5,2,1,2,2,3,5,34.0,1,75,5,30,5,62,0.000109132,0.2960937410777467,H0545,52730081,1,1,1,15.0,115,0.575,0.805,0.21,0.7666666666666667,1.2,0.43600000000000005,6.8,1,0,1,0,0,0,0,0,0,0,1,male,62 years old,around CHF 15000 per month,high education,a non-work trip,car is available for this trip
52730183,1,2,99,48,8,13.8,2.17,29,4,0,3,2,5,0,5,2,1,2,4,0,1,1,5.0,25,4,1,1961,1,3,1,3,7000,3,2,2,2,2,2,1,13.8,3.11,1,2,3,4,4,5,4,2,1,4,2,5,4,1,3,3,4,2,5,3,4,4,5,3,4,3,1,3,4,4,1,4,2,3,2,4,3,1,1,4,2,3,2,3,2,6,2,4,3,3,2,2,3,4,2,7,1,2,3,3,5,3,1,2,2,3,5,23.5,1,43,5,28,5,49,0.000409116,1.1100015300256885,H0546,52730183,1,1,1,7.0,91,0.455,0.495,0.145,0.13333333333333333,1.3800000000000001,0.311,4.7,0,1,0,0,0,0,0,0,0,0,1,male,49 years old,around CHF 7000 per month,not high education,a non-work trip,car is available for this trip
53060150,1,0,60,38,0,7.6,6.35,67,4,1,2,0,5,0,2,1,1,1,4,0,1,1,5.5,17,6,1,1954,1,3,1,3,15000,3,1,2,2,2,2,1,3.8,9.1,2,2,4,2,4,4,4,2,4,4,4,3,2,2,3,2,2,3,4,2,4,3,2,2,4,2,4,2,4,4,2,2,2,3,4,3,2,2,4,3,2,2,4,4,3,3,2,3,2,2,3,3,3,4,2,7,1,2,4,2,4,2,1,1,3,1,6,72.0,1,22,5,16,6,56,0.000409116,1.1100015300256885,H0547,53060150,1,1,1,15.0,60,0.3,0.3,0.335,0.0,0.38,0.9099999999999999,14.4,0,1,0,0,0,0,0,0,1,0,1,male,56 years old,around CHF 15000 per month,not high education,a non-work trip,car is available for this trip
53060150,1,3,72,28,6,7.6,11.36,116,4,1,2,0,5,0,2,1,1,1,4,0,1,1,5.5,17,6,1,1954,1,3,1,3,15000,3,1,2,2,2,2,1,3.8,16.28,2,2,4,2,4,4,4,2,4,4,4,3,2,2,3,2,2,3,4,2,4,3,2,2,4,2,4,2,4,4,2,2,2,3,4,3,2,2,4,3,2,2,4,4,3,3,2,3,2,2,3,3,3,4,1,7,1,2,4,2,4,2,1,1,3,1,6,130.0,1,38,5,18,6,56,0.000409116,1.1100015300256885,H0548,53060150,1,1,1,15.0,66,0.33,0.36,0.58,0.1,0.38,1.6280000000000001,26.0,0,1,0,0,0,0,0,0,1,1,0,male,56 years old,around CHF 15000 per month,not high education,a work trip,car is available for this trip
53060177,1,1,104,31,5,11.2,3.09,44,2,0,2,1,2,0,1,1,1,1,1,0,1,2,5.0,38,3,2,1970,1,5,1,6,5000,3,1,2,2,2,2,1,5.6,4.43,3,3,2,2,3,4,3,3,3,3,3,4,4,3,2,6,3,1,4,2,3,5,5,4,3,6,1,3,5,3,1,2,2,2,3,3,4,2,2,5,2,4,3,4,5,1,1,5,2,3,2,4,3,3,1,7,1,2,4,2,5,2,3,2,2,4,6,31.0,1,68,5,52,6,40,0.000367986,0.9984088205497536,H0549,53060177,1,1,1,5.0,99,0.495,0.52,0.22,0.08333333333333333,0.5599999999999999,0.44299999999999995,6.2,0,1,0,1,0,0,1,0,0,1,0,female,40 years old,around CHF 5000 per month,not high education,a work trip,car is available for this trip
53060213,1,2,55,24,10,7.6,1.46,20,3,0,2,1,2,0,2,3,1,1,3,0,1,1,5.0,11,4,2,1955,1,2,2,6,7000,2,2,2,2,2,2,1,7.6,2.09,1,2,3,3,3,4,4,3,3,2,4,5,5,1,3,6,5,3,5,4,3,5,3,5,1,3,4,4,3,4,1,6,6,4,2,4,3,6,6,5,1,4,4,2,2,3,4,4,2,2,3,2,4,4,1,7,1,2,4,2,5,2,2,2,2,3,6,14.5,1,21,4,20,6,55,0.001472131,3.9941426451134805,H0550,53060213,1,1,1,7.0,45,0.225,0.275,0.1,0.16666666666666666,0.76,0.209,2.9,0,1,0,1,0,0,0,0,0,1,0,female,55 years old,around CHF 7000 per month,not high education,a work trip,car is available for this trip
