respondent_id,human_id,Choice,alternative_code,alternative_name,availability,travel_time,waiting_time,travel_cost,distance_km,scaled_time,scaled_waiting,scaled_cost,scaled_distance
H0472,50270030,0,1,CAR,1,16,0,2.49,19.0,0.08,0.0,0.24900000000000003,3.8
H0472,50270030,0,2,SLOW_MODES,1,0,0,0.0,19.0,0.0,0.0,0.0,3.8
H0473,50270088,0,0,PT,1,72,0,0.0,19.1,0.36,0.0,0.0,3.8200000000000003
H0473,50270088,0,1,CAR,1,24,0,2.68,19.1,0.12,0.0,0.268,3.8200000000000003
H0473,50270088,0,2,SLOW_MODES,1,0,0,0.0,19.1,0.0,0.0,0.0,3.8200000000000003
H0474,50270151,0,0,PT,1,51,0,4.0,11.5,0.255,0.0,0.4,2.3
H0474,50270151,0,1,CAR,1,15,0,1.73,11.5,0.075,0.0,0.173,2.3
H0474,50270151,0,2,SLOW_MODES,1,0,0,0.0,11.5,0.0,0.0,0.0,2.3
H0475,50270194,0,0,PT,1,161,25,13.0,125.0,0.805,0.4166666666666667,1.3,25.0
H0475,50270194,0,1,CAR,1,99,0,16.18,125.0,0.495,0.0,1.6179999999999999,25.0
H0475,50270194,0,2,SLOW_MODES,1,0,0,0.0,125.0,0.0,0.0,0.0,25.0
H0476,50270287,1,0,PT,1,95,9,13.8,59.5,0.475,0.15,1.3800000000000001,11.9
H0476,50270287,1,1,CAR,1,43,0,7.8,59.5,0.215,0.0,0.78,11.9
H0476,50270287,1,2,SLOW_MODES,1,0,0,0.0,59.5,0.0,0.0,0.0,11.9
H0477,50270426,1,0,PT,1,81,15,9.6,19.5,0.405,0.25,0.96,3.9
H0477,50270426,1,1,CAR,1,16,0,2.52,19.5,0.08,0.0,0.252,3.9
H0477,50270426,1,2,SLOW_MODES,1,0,0,0.0,19.5,0.0,0.0,0.0,3.9
H0478,50270426,1,0,PT,1,91,33,14.8,14.0,0.455,0.55,1.48,2.8
H0478,50270426,1,1,CAR,1,24,0,2.62,14.0,0.12,0.0,0.262,2.8
H0478,50270426,1,2,SLOW_MODES,1,0,0,0.0,14.0,0.0,0.0,0.0,2.8
H0479,50270435,0,0,PT,1,202,13,0.0,232.8,1.01,0.21666666666666667,0.0,46.56
H0479,50270435,0,1,CAR,1,148,0,30.39,232.8,0.74,0.0,3.039,46.56
H0479,50270435,0,2,SLOW_MODES,1,0,0,0.0,232.8,0.0,0.0,0.0,46.56
H0480,50270436,1,0,PT,1,49,3,0.0,11.5,0.245,0.05,0.0,2.3
H0480,50270436,1,1,CAR,1,15,0,1.71,11.5,0.075,0.0,0.17099999999999999,2.3
H0480,50270436,1,2,SLOW_MODES,1,0,0,0.0,11.5,0.0,0.0,0.0,2.3
H0481,50270436,1,0,PT,1,48,0,0.0,10.0,0.24,0.0,0.0,2.0
H0481,50270436,1,1,CAR,1,12,0,1.63,10.0,0.06,0.0,0.16299999999999998,2.0
H0481,50270436,1,2,SLOW_MODES,1,0,0,0.0,10.0,0.0,0.0,0.0,2.0
H0482,50270436,1,0,PT,1,50,0,0.0,10.0,0.25,0.0,0.0,2.0
H0482,50270436,1,1,CAR,1,11,0,1.62,10.0,0.055,0.0,0.162,2.0
H0482,50270436,1,2,SLOW_MODES,1,0,0,0.0,10.0,0.0,0.0,0.0,2.0
H0483,50270439,1,0,PT,1,136,47,25.4,64.5,0.68,0.7833333333333333,2.54,12.9
H0483,50270439,1,1,CAR,1,47,0,8.48,64.5,0.235,0.0,0.8480000000000001,12.9
H0483,50270439,1,2,SLOW_MODES,1,0,0,0.0,64.5,0.0,0.0,0.0,12.9
H0484,50270475,1,0,PT,1,118,56,17.6,58.0,0.59,0.9333333333333333,1.7600000000000002,11.6
H0484,50270475,1,1,CAR,1,48,0,7.85,58.0,0.24,0.0,0.7849999999999999,11.6
H0484,50270475,1,2,SLOW_MODES,1,0,0,0.0,58.0,0.0,0.0,0.0,11.6
H0485,50270477,0,0,PT,1,200,64,0.0,231.0,1.0,1.0666666666666667,0.0,46.2
H0485,50270477,0,1,CAR,1,151,0,30.39,231.0,0.755,0.0,3.039,46.2
H0485,50270477,0,2,SLOW_MODES,1,0,0,0.0,231.0,0.0,0.0,0.0,46.2
H0486,50270478,0,0,PT,1,211,57,0.0,231.0,1.055,0.95,0.0,46.2
H0486,50270478,0,1,CAR,1,151,0,30.39,231.0,0.755,0.0,3.039,46.2
H0486,50270478,0,2,SLOW_MODES,1,0,0,0.0,231.0,0.0,0.0,0.0,46.2
H0487,50270501,1,0,PT,1,117,2,13.9,68.0,0.585,0.03333333333333333,1.3900000000000001,13.6
H0487,50270501,1,1,CAR,1,53,0,8.96,68.0,0.265,0.0,0.8960000000000001,13.6
H0487,50270501,1,2,SLOW_MODES,1,0,0,0.0,68.0,0.0,0.0,0.0,13.6
H0488,50270502,0,0,PT,1,125,2,0.0,103.0,0.625,0.03333333333333333,0.0,20.6
H0488,50270502,0,1,CAR,1,84,0,13.87,103.0,0.42,0.0,1.387,20.6
H0488,50270502,0,2,SLOW_MODES,1,0,0,0.0,103.0,0.0,0.0,0.0,20.6
H0489,50270516,1,0,PT,1,182,22,0.0,228.0,0.91,0.36666666666666664,0.0,45.6
H0489,50270516,1,1,CAR,1,136,0,29.12,228.0,0.68,0.0,2.912,45.6
H0489,50270516,1,2,SLOW_MODES,1,0,0,0.0,228.0,0.0,0.0,0.0,45.6
H0490,50270533,1,0,PT,1,101,0,8.25,17.6,0.505,0.0,0.825,3.5200000000000005
H0490,50270533,1,1,CAR,1,22,0,2.52,17.6,0.11,0.0,0.252,3.5200000000000005
H0490,50270533,1,2,SLOW_MODES,1,0,0,0.0,17.6,0.0,0.0,0.0,3.5200000000000005
H0491,50270533,1,0,PT,1,168,67,17.5,93.0,0.84,1.1166666666666667,1.75,18.6
H0491,50270533,1,1,CAR,1,85,0,12.55,93.0,0.425,0.0,1.2550000000000001,18.6
H0491,50270533,1,2,SLOW_MODES,1,0,0,0.0,93.0,0.0,0.0,0.0,18.6
H0492,50270601,1,0,PT,1,239,38,47.7,101.5,1.195,0.6333333333333333,4.7700000000000005,20.3
H0492,50270601,1,1,CAR,1,98,0,14.33,101.5,0.49,0.0,1.433,20.3
H0492,50270601,1,2,SLOW_MODES,1,0,0,0.0,101.5,0.0,0.0,0.0,20.3
H0493,50270611,1,0,PT,1,210,55,44.8,90.0,1.05,0.9166666666666666,4.4799999999999995,18.0
H0493,50270611,1,1,CAR,1,74,0,11.98,90.0,0.37,0.0,1.198,18.0
H0493,50270611,1,2,SLOW_MODES,1,0,0,0.0,90.0,0.0,0.0,0.0,18.0
H0494,50270631,1,0,PT,1,81,0,4.0,14.5,0.405,0.0,0.4,2.9
H0494,50270631,1,1,CAR,1,19,0,2.01,14.5,0.095,0.0,0.20099999999999998,2.9
H0494,50270631,1,2,SLOW_MODES,1,0,0,0.0,14.5,0.0,0.0,0.0,2.9
H0495,50270638,1,0,PT,1,65,2,9.3,15.5,0.325,0.03333333333333333,0.93,3.1
H0495,50270638,1,1,CAR,1,16,0,2.14,15.5,0.08,0.0,0.21400000000000002,3.1
H0495,50270638,1,2,SLOW_MODES,1,0,0,0.0,15.5,0.0,0.0,0.0,3.1
H0496,50270639,0,0,PT,1,83,11,0.0,31.0,0.415,0.18333333333333332,0.0,6.2
H0496,50270639,0,1,CAR,1,46,0,4.7,31.0,0.23,0.0,0.47000000000000003,6.2
H0496,50270639,0,2,SLOW_MODES,1,0,0,0.0,31.0,0.0,0.0,0.0,6.2
H0497,50760031,0,0,PT,1,139,0,0.0,86.0,0.695,0.0,0.0,17.2
H0497,50760031,0,1,CAR,1,69,0,11.76,86.0,0.345,0.0,1.176,17.2
H0497,50760031,0,2,SLOW_MODES,1,0,0,0.0,86.0,0.0,0.0,0.0,17.2
H0498,50760043,0,0,PT,1,121,6,0.0,30.0,0.605,0.1,0.0,6.0
H0498,50760043,0,1,CAR,1,41,0,4.46,30.0,0.205,0.0,0.446,6.0
H0498,50760043,0,2,SLOW_MODES,1,0,0,0.0,30.0,0.0,0.0,0.0,6.0
H0499,50760116,1,0,PT,1,153,21,40.6,69.0,0.765,0.35,4.0600000000000005,13.8
H0499,50760116,1,1,CAR,1,50,0,8.91,69.0,0.25,0.0,0.891,13.8
H0499,50760116,1,2,SLOW_MODES,1,0,0,0.0,69.0,0.0,0.0,0.0,13.8
H0500,50760131,1,0,PT,1,45,0,10.6,12.0,0.225,0.0,1.06,2.4
H0500,50760131,1,1,CAR,1,16,0,1.73,12.0,0.08,0.0,0.173,2.4
H0500,50760131,1,2,SLOW_MODES,1,0,0,0.0,12.0,0.0,0.0,0.0,2.4
H0501,50760131,1,0,PT,1,127,19,29.2,64.0,0.635,0.31666666666666665,2.92,12.8
H0501,50760131,1,1,CAR,1,49,0,8.67,64.0,0.245,0.0,0.867,12.8
H0501,50760131,1,2,SLOW_MODES,1,0,0,0.0,64.0,0.0,0.0,0.0,12.8
H0502,50760132,1,0,PT,1,369,56,56.2,175.0,1.845,0.9333333333333333,5.62,35.0
H0502,50760132,1,1,CAR,1,160,0,23.36,175.0,0.8,0.0,2.336,35.0
H0502,50760132,1,2,SLOW_MODES,1,0,0,0.0,175.0,0.0,0.0,0.0,35.0
H0503,50760137,1,0,PT,1,314,20,47.6,86.0,1.57,0.3333333333333333,4.76,17.2
H0503,50760137,1,1,CAR,1,75,0,11.85,86.0,0.375,0.0,1.185,17.2
H0503,50760137,1,2,SLOW_MODES,1,0,0,0.0,86.0,0.0,0.0,0.0,17.2
H0504,50760209,1,0,PT,1,101,42,8.8,35.0,0.505,0.7,0.8800000000000001,7.0
H0504,50760209,1,1,CAR,1,37,0,4.77,35.0,0.185,0.0,0.477,7.0
H0504,50760209,1,2,SLOW_MODES,1,0,0,0.0,35.0,0.0,0.0,0.0,7.0
H0505,50760209,1,0,PT,1,93,36,9.6,32.0,0.465,0.6,0.96,6.4
H0505,50760209,1,1,CAR,1,38,0,4.06,32.0,0.19,0.0,0.40599999999999997,6.4
H0505,50760209,1,2,SLOW_MODES,1,0,0,0.0,32.0,0.0,0.0,0.0,6.4
H0506,50760210,1,0,PT,1,77,42,8.8,35.0,0.385,0.7,0.8800000000000001,7.0
H0506,50760210,1,1,CAR,1,36,0,4.6,35.0,0.18,0.0,0.45999999999999996,7.0
H0506,50760210,1,2,SLOW_MODES,1,0,0,0.0,35.0,0.0,0.0,0.0,7.0
H0507,50760210,1,0,PT,1,516,89,88.2,395.0,2.58,1.4833333333333334,8.82,79.0
H0507,50760210,1,1,CAR,1,301,0,53.78,395.0,1.505,0.0,5.378,79.0
H0507,50760210,1,2,SLOW_MODES,1,0,0,0.0,395.0,0.0,0.0,0.0,79.0
H0508,50760217,1,0,PT,1,230,3,16.0,62.7,1.15,0.05,1.6,12.540000000000001
H0508,50760217,1,1,CAR,1,57,0,8.5,62.7,0.285,0.0,0.85,12.540000000000001
H0508,50760217,1,2,SLOW_MODES,1,0,0,0.0,62.7,0.0,0.0,0.0,12.540000000000001
H0509,50760247,1,0,PT,1,161,5,25.4,48.8,0.805,0.08333333333333333,2.54,9.76
H0509,50760247,1,1,CAR,1,66,0,7.49,48.8,0.33,0.0,0.749,9.76
H0509,50760247,1,2,SLOW_MODES,1,0,0,0.0,48.8,0.0,0.0,0.0,9.76
H0510,50760299,0,0,PT,1,273,47,74.4,179.0,1.365,0.7833333333333333,7.44,35.8
H0510,50760299,0,1,CAR,1,129,0,22.97,179.0,0.645,0.0,2.2969999999999997,35.8
H0510,50760299,0,2,SLOW_MODES,1,0,0,0.0,179.0,0.0,0.0,0.0,35.8
H0511,50760334,1,0,PT,1,48,9,8.0,5.5,0.24,0.15,0.8,1.1
H0511,50760334,1,1,CAR,1,7,0,0.83,5.5,0.035,0.0,0.08299999999999999,1.1
H0511,50760334,1,2,SLOW_MODES,1,0,0,0.0,5.5,0.0,0.0,0.0,1.1
H0512,50760337,1,0,PT,1,198,42,44.2,107.0,0.99,0.7,4.42,21.4
H0512,50760337,1,1,CAR,1,72,0,14.04,107.0,0.36,0.0,1.404,21.4
H0512,50760337,1,2,SLOW_MODES,1,0,0,0.0,107.0,0.0,0.0,0.0,21.4
H0513,50760337,1,0,PT,1,94,47,18.8,15.0,0.47,0.7833333333333333,1.8800000000000001,3.0
H0513,50760337,1,1,CAR,1,24,0,2.38,15.0,0.12,0.0,0.238,3.0
H0513,50760337,1,2,SLOW_MODES,1,0,0,0.0,15.0,0.0,0.0,0.0,3.0
H0514,50760357,1,0,PT,1,296,60,73.4,147.0,1.48,1.0,7.340000000000001,29.4
H0514,50760357,1,1,CAR,1,116,0,18.61,147.0,0.58,0.0,1.861,29.4
H0514,50760357,1,2,SLOW_MODES,1,0,0,0.0,147.0,0.0,0.0,0.0,29.4
H0515,50760357,1,0,PT,1,69,0,14.0,20.0,0.345,0.0,1.4,4.0
H0515,50760357,1,1,CAR,1,26,0,2.82,20.0,0.13,0.0,0.282,4.0
H0515,50760357,1,2,SLOW_MODES,1,0,0,0.0,20.0,0.0,0.0,0.0,4.0
H0516,50760429,1,0,PT,1,81,26,11.0,65.0,0.405,0.43333333333333335,1.1,13.0
H0516,50760429,1,1,CAR,1,45,0,8.4,65.0,0.225,0.0,0.8400000000000001,13.0
H0516,50760429,1,2,SLOW_MODES,1,0,0,0.0,65.0,0.0,0.0,0.0,13.0
H0517,50760447,0,0,PT,1,158,26,0.0,87.0,0.79,0.43333333333333335,0.0,17.4
H0517,50760447,0,1,CAR,0,67,0,11.91,87.0,0.335,0.0,1.191,17.4
H0517,50760447,0,2,SLOW_MODES,1,0,0,0.0,87.0,0.0,0.0,0.0,17.4
H0518,50760453,1,0,PT,1,191,9,19.0,54.2,0.955,0.15,1.9,10.84
H0518,50760453,1,1,CAR,1,70,0,8.24,54.2,0.35,0.0,0.8240000000000001,10.84
H0518,50760453,1,2,SLOW_MODES,1,0,0,0.0,54.2,0.0,0.0,0.0,10.84
H0519,50760456,1,0,PT,1,100,25,14.3,32.0,0.5,0.4166666666666667,1.4300000000000002,6.4
H0519,50760456,1,1,CAR,1,25,0,4.34,32.0,0.125,0.0,0.434,6.4
H0519,50760456,1,2,SLOW_MODES,1,0,0,0.0,32.0,0.0,0.0,0.0,6.4
H0520,50760485,0,0,PT,1,471,54,0.0,391.0,2.355,0.9,0.0,78.2
H0520,50760485,0,1,CAR,1,277,0,52.49,391.0,1.385,0.0,5.2490000000000006,78.2
H0520,50760485,0,2,SLOW_MODES,1,0,0,0.0,391.0,0.0,0.0,0.0,78.2
H0521,50780009,0,0,PT,1,113,1,7.4,43.0,0.565,0.016666666666666666,0.74,8.6
H0521,50780009,0,1,CAR,1,29,0,5.65,43.0,0.145,0.0,0.5650000000000001,8.6
H0521,50780009,0,2,SLOW_MODES,1,0,0,0.0,43.0,0.0,0.0,0.0,8.6
H0522,50780010,0,0,PT,1,136,4,0.0,84.0,0.68,0.06666666666666667,0.0,16.8
H0522,50780010,0,1,CAR,1,67,0,11.48,84.0,0.335,0.0,1.1480000000000001,16.8
H0522,50780010,0,2,SLOW_MODES,1,0,0,0.0,84.0,0.0,0.0,0.0,16.8
H0523,50780013,0,0,PT,1,131,11,0.0,93.0,0.655,0.18333333333333332,0.0,18.6
H0523,50780013,0,1,CAR,1,72,0,12.48,93.0,0.36,0.0,1.248,18.6
H0523,50780013,0,2,SLOW_MODES,1,0,0,0.0,93.0,0.0,0.0,0.0,18.6
H0524,50780087,0,0,PT,1,139,15,0.0,76.0,0.695,0.25,0.0,15.2
H0524,50780087,0,1,CAR,1,57,0,10.32,76.0,0.285,0.0,1.032,15.2
H0524,50780087,0,2,SLOW_MODES,1,0,0,0.0,76.0,0.0,0.0,0.0,15.2
H0525,50780088,0,0,PT,1,135,11,19.4,80.0,0.675,0.18333333333333332,1.94,16.0
H0525,50780088,0,1,CAR,1,82,0,10.95,80.0,0.41,0.0,1.095,16.0
H0525,50780088,0,2,SLOW_MODES,1,0,0,0.0,80.0,0.0,0.0,0.0,16.0
H0526,50780403,1,0,PT,1,204,24,32.0,242.0,1.02,0.4,3.2,48.4
H0526,50780403,1,1,CAR,1,149,0,31.1,242.0,0.745,0.0,3.1100000000000003,48.4
H0526,50780403,1,2,SLOW_MODES,1,0,0,0.0,242.0,0.0,0.0,0.0,48.4
H0527,50780404,1,0,PT,1,145,9,19.4,78.0,0.725,0.15,1.94,15.6
H0527,50780404,1,1,CAR,1,56,0,10.36,78.0,0.28,0.0,1.036,15.6
H0527,50780404,1,2,SLOW_MODES,1,0,0,0.0,78.0,0.0,0.0,0.0,15.6
H0528,50780404,1,0,PT,1,42,5,3.0,5.0,0.21,0.08333333333333333,0.3,1.0
H0528,50780404,1,1,CAR,1,6,0,0.75,5.0,0.03,0.0,0.075,1.0
H0528,50780404,1,2,SLOW_MODES,1,0,0,0.0,5.0,0.0,0.0,0.0,1.0
H0529,50780405,0,0,PT,1,183,19,0.0,211.0,0.915,0.31666666666666665,0.0,42.2
H0529,50780405,0,1,CAR,1,130,0,27.14,211.0,0.65,0.0,2.714,42.2
H0529,50780405,0,2,SLOW_MODES,1,0,0,0.0,211.0,0.0,0.0,0.0,42.2
H0530,52720229,1,0,PT,1,178,36,5.0,124.0,0.89,0.6,0.5,24.8
H0530,52720229,1,1,CAR,1,108,0,16.24,124.0,0.54,0.0,1.6239999999999999,24.8
H0530,52720229,1,2,SLOW_MODES,1,0,0,0.0,124.0,0.0,0.0,0.0,24.8
H0531,52720287,0,0,PT,1,87,10,4.4,38.0,0.435,0.16666666666666666,0.44000000000000006,7.6
H0531,52720287,0,1,CAR,1,42,0,4.5,38.0,0.21,0.0,0.45,7.6
H0531,52720287,0,2,SLOW_MODES,1,0,0,0.0,38.0,0.0,0.0,0.0,7.6
H0532,52720371,1,0,PT,1,281,64,43.6,91.0,1.405,1.0666666666666667,4.36,18.2
H0532,52720371,1,1,CAR,1,99,0,12.07,91.0,0.495,0.0,1.207,18.2
H0532,52720371,1,2,SLOW_MODES,1,0,0,0.0,91.0,0.0,0.0,0.0,18.2
H0533,52720431,1,0,PT,1,189,28,12.4,87.0,0.945,0.4666666666666667,1.24,17.4
H0533,52720431,1,1,CAR,1,79,0,11.34,87.0,0.395,0.0,1.134,17.4
H0533,52720431,1,2,SLOW_MODES,1,0,0,0.0,87.0,0.0,0.0,0.0,17.4
H0534,52720432,1,0,PT,1,115,12,13.1,40.0,0.575,0.2,1.31,8.0
H0534,52720432,1,1,CAR,1,57,0,5.76,40.0,0.285,0.0,0.576,8.0
H0534,52720432,1,2,SLOW_MODES,1,0,0,0.0,40.0,0.0,0.0,0.0,8.0
H0535,52720511,1,0,PT,1,142,26,26.4,87.0,0.71,0.43333333333333335,2.6399999999999997,17.4
H0535,52720511,1,1,CAR,1,76,0,11.22,87.0,0.38,0.0,1.122,17.4
H0535,52720511,1,2,SLOW_MODES,1,0,0,0.0,87.0,0.0,0.0,0.0,17.4
H0536,52720539,1,0,PT,1,77,41,19.8,19.0,0.385,0.6833333333333333,1.98,3.8
H0536,52720539,1,1,CAR,1,26,0,2.58,19.0,0.13,0.0,0.258,3.8
H0536,52720539,1,2,SLOW_MODES,1,0,0,0.0,19.0,0.0,0.0,0.0,3.8
H0537,52720539,1,0,PT,1,84,34,21.4,19.0,0.42,0.5666666666666667,2.1399999999999997,3.8
H0537,52720539,1,1,CAR,1,26,0,2.58,19.0,0.13,0.0,0.258,3.8
H0537,52720539,1,2,SLOW_MODES,1,0,0,0.0,19.0,0.0,0.0,0.0,3.8
H0538,52720549,1,0,PT,1,122,18,27.6,61.0,0.61,0.3,2.7600000000000002,12.2
H0538,52720549,1,1,CAR,1,69,0,8.21,61.0,0.345,0.0,0.8210000000000001,12.2
H0538,52720549,1,2,SLOW_MODES,1,0,0,0.0,61.0,0.0,0.0,0.0,12.2
H0539,52720563,1,0,PT,1,277,127,29.0,106.0,1.385,2.1166666666666667,2.9,21.2
H0539,52720563,1,1,CAR,1,121,0,14.57,106.0,0.605,0.0,1.457,21.2
H0539,52720563,1,2,SLOW_MODES,1,0,0,0.0,106.0,0.0,0.0,0.0,21.2
H0540,52720571,1,0,PT,1,236,38,23.5,130.1,1.18,0.6333333333333333,2.35,26.02
H0540,52720571,1,1,CAR,1,125,0,17.78,130.1,0.625,0.0,1.778,26.02
H0540,52720571,1,2,SLOW_MODES,1,0,0,0.0,130.1,0.0,0.0,0.0,26.02
H0541,52720571,1,0,PT,1,24,0,54.6,3.2,0.12,0.0,5.46,0.64
H0541,52720571,1,1,CAR,1,4,0,0.6,3.2,0.02,0.0,0.06,0.64
H0541,52720571,1,2,SLOW_MODES,1,0,0,0.0,3.2,0.0,0.0,0.0,0.64
H0542,52720639,0,0,PT,1,67,0,0.0,19.0,0.335,0.0,0.0,3.8
H0542,52720639,0,1,CAR,1,22,0,2.35,19.0,0.11,0.0,0.23500000000000001,3.8
H0542,52720639,0,2,SLOW_MODES,1,0,0,0.0,19.0,0.0,0.0,0.0,3.8
H0543,52720665,0,0,PT,1,112,6,0.0,39.0,0.56,0.1,0.0,7.8
H0543,52720665,0,1,CAR,1,56,0,5.7,39.0,0.28,0.0,0.5700000000000001,7.8
H0543,52720665,0,2,SLOW_MODES,1,0,0,0.0,39.0,0.0,0.0,0.0,7.8
H0544,52730004,1,0,PT,1,234,16,19.6,73.3,1.17,0.26666666666666666,1.9600000000000002,14.66
H0544,52730004,1,1,CAR,1,88,0,11.18,73.3,0.44,0.0,1.1179999999999999,14.66
H0544,52730004,1,2,SLOW_MODES,1,0,0,0.0,73.3,0.0,0.0,0.0,14.66
H0545,52730081,1,0,PT,1,115,46,12.0,34.0,0.575,0.7666666666666667,1.2,6.8
H0545,52730081,1,1,CAR,1,42,0,4.36,34.0,0.21,0.0,0.43600000000000005,6.8
H0545,52730081,1,2,SLOW_MODES,1,0,0,0.0,34.0,0.0,0.0,0.0,6.8
H0546,52730183,1,0,PT,1,91,8,13.8,23.5,0.455,0.13333333333333333,1.3800000000000001,4.7
H0546,52730183,1,1,CAR,1,29,0,3.11,23.5,0.145,0.0,0.311,4.7
H0546,52730183,1,2,SLOW_MODES,1,0,0,0.0,23.5,0.0,0.0,0.0,4.7
H0547,53060150,1,0,PT,1,60,0,3.8,72.0,0.3,0.0,0.38,14.4
H0547,53060150,1,1,CAR,1,67,0,9.1,72.0,0.335,0.0,0.9099999999999999,14.4
H0547,53060150,1,2,SLOW_MODES,1,0,0,0.0,72.0,0.0,0.0,0.0,14.4
H0548,53060150,1,0,PT,1,66,6,3.8,130.0,0.33,0.1,0.38,26.0
H0548,53060150,1,1,CAR,1,116,0,16.28,130.0,0.58,0.0,1.6280000000000001,26.0
H0548,53060150,1,2,SLOW_MODES,1,0,0,0.0,130.0,0.0,0.0,0.0,26.0
H0549,53060177,1,0,PT,1,99,5,5.6,31.0,0.495,0.08333333333333333,0.5599999999999999,6.2
H0549,53060177,1,1,CAR,1,44,0,4.43,31.0,0.22,0.0,0.44299999999999995,6.2
H0549,53060177,1,2,SLOW_MODES,1,0,0,0.0,31.0,0.0,0.0,0.0,6.2
H0550,53060213,1,0,PT,1,45,10,7.6,14.5,0.225,0.16666666666666666,0.76,2.9
H0550,53060213,1,1,CAR,1,20,0,2.09,14.5,0.1,0.0,0.209,2.9
H0550,53060213,1,2,SLOW_MODES,1,0,0,0.0,14.5,0.0,0.0,0.0,2.9
H0551,53060385,1,0,PT,1,38,0,7.6,11.0,0.19,0.0,0.76,2.2
H0551,53060385,1,1,CAR,1,14,0,1.75,11.0,0.07,0.0,0.175,2.2
H0551,53060385,1,2,SLOW_MODES,1,0,0,0.0,11.0,0.0,0.0,0.0,2.2
H0552,53060385,1,0,PT,1,403,44,111.3,239.4,2.015,0.7333333333333333,11.129999999999999,47.88
H0552,53060385,1,1,CAR,1,217,0,32.03,239.4,1.085,0.0,3.2030000000000003,47.88
H0552,53060385,1,2,SLOW_MODES,1,0,0,0.0,239.4,0.0,0.0,0.0,47.88
H0553,53060658,0,0,PT,1,97,14,5.6,32.0,0.485,0.23333333333333334,0.5599999999999999,6.4
H0553,53060658,0,1,CAR,1,47,0,4.74,32.0,0.235,0.0,0.47400000000000003,6.4
H0553,53060658,0,2,SLOW_MODES,1,0,0,0.0,32.0,0.0,0.0,0.0,6.4
H0554,54200016,1,0,PT,1,61,7,4.9,20.1,0.305,0.11666666666666667,0.49000000000000005,4.0200000000000005
H0554,54200016,1,1,CAR,1,23,0,2.68,20.1,0.115,0.0,0.268,4.0200000000000005
H0554,54200016,1,2,SLOW_MODES,1,0,0,0.0,20.1,0.0,0.0,0.0,4.0200000000000005
H0555,54200016,1,0,PT,1,139,29,12.9,74.0,0.695,0.48333333333333334,1.29,14.8
H0555,54200016,1,1,CAR,1,74,0,11.18,74.0,0.37,0.0,1.1179999999999999,14.8
H0555,54200016,1,2,SLOW_MODES,1,0,0,0.0,74.0,0.0,0.0,0.0,14.8
H0556,54200057,0,0,PT,1,62,0,0.0,13.5,0.31,0.0,0.0,2.7
H0556,54200057,0,1,CAR,1,22,0,2.18,13.5,0.11,0.0,0.21800000000000003,2.7
H0556,54200057,0,2,SLOW_MODES,1,0,0,0.0,13.5,0.0,0.0,0.0,2.7
H0557,54200070,1,0,PT,1,292,30,42.2,206.0,1.46,0.5,4.220000000000001,41.2
H0557,54200070,1,1,CAR,1,142,0,25.31,206.0,0.71,0.0,2.5309999999999997,41.2
H0557,54200070,1,2,SLOW_MODES,1,0,0,0.0,206.0,0.0,0.0,0.0,41.2
H0558,54200161,1,0,PT,1,223,46,21.7,102.0,1.115,0.7666666666666667,2.17,20.4
H0558,54200161,1,1,CAR,1,86,0,13.7,102.0,0.43,0.0,1.3699999999999999,20.4
H0558,54200161,1,2,SLOW_MODES,1,0,0,0.0,102.0,0.0,0.0,0.0,20.4
H0559,54200162,2,0,PT,1,53,0,3.8,10.0,0.265,0.0,0.38,2.0
H0559,54200162,2,1,CAR,1,18,0,1.91,10.0,0.09,0.0,0.191,2.0
H0559,54200162,2,2,SLOW_MODES,1,0,0,0.0,10.0,0.0,0.0,0.0,2.0
H0560,54200167,0,0,PT,1,67,4,0.0,12.5,0.335,0.06666666666666667,0.0,2.5
H0560,54200167,0,1,CAR,1,23,0,2.22,12.5,0.115,0.0,0.22200000000000003,2.5
H0560,54200167,0,2,SLOW_MODES,1,0,0,0.0,12.5,0.0,0.0,0.0,2.5
H0561,54200168,0,0,PT,1,170,2,0.0,65.0,0.85,0.03333333333333333,0.0,13.0
H0561,54200168,0,1,CAR,1,88,0,10.66,65.0,0.44,0.0,1.066,13.0
H0561,54200168,0,2,SLOW_MODES,1,0,0,0.0,65.0,0.0,0.0,0.0,13.0
H0562,54200183,0,0,PT,1,64,17,0.0,16.0,0.32,0.2833333333333333,0.0,3.2
H0562,54200183,0,1,CAR,1,30,0,2.91,16.0,0.15,0.0,0.29100000000000004,3.2
H0562,54200183,0,2,SLOW_MODES,1,0,0,0.0,16.0,0.0,0.0,0.0,3.2
H0563,54200227,0,0,PT,1,48,0,0.0,42.0,0.24,0.0,0.0,8.4
H0563,54200227,0,1,CAR,1,39,0,5.72,42.0,0.195,0.0,0.572,8.4
H0563,54200227,0,2,SLOW_MODES,1,0,0,0.0,42.0,0.0,0.0,0.0,8.4
H0564,54200227,0,0,PT,1,33,0,0.0,11.5,0.165,0.0,0.0,2.3
H0564,54200227,0,1,CAR,1,21,0,2.03,11.5,0.105,0.0,0.20299999999999999,2.3
H0564,54200227,0,2,SLOW_MODES,1,0,0,0.0,11.5,0.0,0.0,0.0,2.3
H0565,54200233,0,0,PT,1,62,2,3.8,13.0,0.31,0.03333333333333333,0.38,2.6
H0565,54200233,0,1,CAR,1,21,0,2.09,13.0,0.105,0.0,0.209,2.6
H0565,54200233,0,2,SLOW_MODES,1,0,0,0.0,13.0,0.0,0.0,0.0,2.6
