ID,GROUP,SURVEY,PURPOSE,FIRST,TICKET,WHO,LUGGAGE,AGE,MALE,INCOME,GA,ORIGIN,DEST,CAR_AV,task_count,persona_source,purpose_text,first_class_text,ticket_text,who_text,luggage_text,age_text,sex_text,income_text,ga_text,origin_text,dest_text,survey_text,car_av_text
461,3,1,1,0,3,1,0,1,1,1,0,22,2,1,9,empirical_cleaned_profile,purpose code 1,second class,ticket category code 3,payer code 1,no luggage,age code 1,male,income code 1,does not have a GA travelcard,origin zone code 22,destination zone code 2,survey stratum 1,car is available for this trip
462,3,1,1,0,3,1,0,3,0,1,0,2,22,1,9,empirical_cleaned_profile,purpose code 1,second class,ticket category code 3,payer code 1,no luggage,age code 3,female,income code 1,does not have a GA travelcard,origin zone code 2,destination zone code 22,survey stratum 1,car is available for this trip
463,3,1,1,0,3,1,0,3,1,3,0,22,2,1,9,empirical_cleaned_profile,purpose code 1,second class,ticket category code 3,payer code 1,no luggage,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 22,destination zone code 2,survey stratum 1,car is available for this trip
464,3,1,1,0,3,1,0,4,1,2,0,2,1,1,9,empirical_cleaned_profile,purpose code 1,second class,ticket category code 3,payer code 1,no luggage,age code 4,male,income code 2,does not have a GA travelcard,origin zone code 2,destination zone code 1,survey stratum 1,car is available for this trip
465,3,1,1,0,3,1,1,1,1,1,0,25,1,1,9,empirical_cleaned_profile,purpose code 1,second class,ticket category code 3,payer code 1,luggage code 1,age code 1,male,income code 1,does not have a GA travelcard,origin zone code 25,destination zone code 1,survey stratum 1,car is available for this trip
466,3,1,1,0,3,1,1,2,1,2,0,2,1,1,9,empirical_cleaned_profile,purpose code 1,second class,ticket category code 3,payer code 1,luggage code 1,age code 2,male,income code 2,does not have a GA travelcard,origin zone code 2,destination zone code 1,survey stratum 1,car is available for this trip
467,3,1,1,0,3,1,1,3,0,2,0,1,2,1,9,empirical_cleaned_profile,purpose code 1,second class,ticket category code 3,payer code 1,luggage code 1,age code 3,female,income code 2,does not have a GA travelcard,origin zone code 1,destination zone code 2,survey stratum 1,car is available for this trip
468,3,1,1,0,3,1,1,3,1,2,0,22,3,1,9,empirical_cleaned_profile,purpose code 1,second class,ticket category code 3,payer code 1,luggage code 1,age code 3,male,income code 2,does not have a GA travelcard,origin zone code 22,destination zone code 3,survey stratum 1,car is available for this trip
469,3,1,1,0,3,2,0,2,1,3,0,25,22,1,9,empirical_cleaned_profile,purpose code 1,second class,ticket category code 3,payer code 2,no luggage,age code 2,male,income code 3,does not have a GA travelcard,origin zone code 25,destination zone code 22,survey stratum 1,car is available for this trip
470,3,1,1,0,3,2,0,3,1,2,0,22,9,1,9,empirical_cleaned_profile,purpose code 1,second class,ticket category code 3,payer code 2,no luggage,age code 3,male,income code 2,does not have a GA travelcard,origin zone code 22,destination zone code 9,survey stratum 1,car is available for this trip
471,3,1,1,0,3,2,1,2,1,3,0,22,1,1,9,empirical_cleaned_profile,purpose code 1,second class,ticket category code 3,payer code 2,luggage code 1,age code 2,male,income code 3,does not have a GA travelcard,origin zone code 22,destination zone code 1,survey stratum 1,car is available for this trip
472,3,1,1,0,3,2,1,3,1,4,0,2,18,1,9,empirical_cleaned_profile,purpose code 1,second class,ticket category code 3,payer code 2,luggage code 1,age code 3,male,income code 4,does not have a GA travelcard,origin zone code 2,destination zone code 18,survey stratum 1,car is available for this trip
473,3,1,1,0,3,3,0,3,1,3,0,22,21,1,9,empirical_cleaned_profile,purpose code 1,second class,ticket category code 3,payer code 3,no luggage,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 22,destination zone code 21,survey stratum 1,car is available for this trip
474,3,1,1,0,3,3,0,5,0,1,0,22,2,1,9,empirical_cleaned_profile,purpose code 1,second class,ticket category code 3,payer code 3,no luggage,age code 5,female,income code 1,does not have a GA travelcard,origin zone code 22,destination zone code 2,survey stratum 1,car is available for this trip
475,3,1,1,0,3,3,0,3,0,2,0,25,2,1,9,empirical_cleaned_profile,purpose code 1,second class,ticket category code 3,payer code 3,no luggage,age code 3,female,income code 2,does not have a GA travelcard,origin zone code 25,destination zone code 2,survey stratum 1,car is available for this trip
476,3,1,1,0,3,3,0,4,1,2,0,25,19,1,9,empirical_cleaned_profile,purpose code 1,second class,ticket category code 3,payer code 3,no luggage,age code 4,male,income code 2,does not have a GA travelcard,origin zone code 25,destination zone code 19,survey stratum 1,car is available for this trip
477,3,1,1,1,1,1,0,2,0,2,0,22,2,1,9,empirical_cleaned_profile,purpose code 1,first class,ticket category code 1,payer code 1,no luggage,age code 2,female,income code 2,does not have a GA travelcard,origin zone code 22,destination zone code 2,survey stratum 1,car is available for this trip
478,3,1,1,1,1,1,0,2,1,3,0,25,1,1,9,empirical_cleaned_profile,purpose code 1,first class,ticket category code 1,payer code 1,no luggage,age code 2,male,income code 3,does not have a GA travelcard,origin zone code 25,destination zone code 1,survey stratum 1,car is available for this trip
479,3,1,1,1,1,1,0,3,1,2,0,25,22,1,9,empirical_cleaned_profile,purpose code 1,first class,ticket category code 1,payer code 1,no luggage,age code 3,male,income code 2,does not have a GA travelcard,origin zone code 25,destination zone code 22,survey stratum 1,car is available for this trip
480,3,1,1,1,1,1,0,2,1,2,0,25,1,1,9,empirical_cleaned_profile,purpose code 1,first class,ticket category code 1,payer code 1,no luggage,age code 2,male,income code 2,does not have a GA travelcard,origin zone code 25,destination zone code 1,survey stratum 1,car is available for this trip
481,3,1,1,1,1,1,0,4,1,3,0,22,25,1,9,empirical_cleaned_profile,purpose code 1,first class,ticket category code 1,payer code 1,no luggage,age code 4,male,income code 3,does not have a GA travelcard,origin zone code 22,destination zone code 25,survey stratum 1,car is available for this trip
482,3,1,1,1,1,1,1,4,1,3,0,22,1,1,9,empirical_cleaned_profile,purpose code 1,first class,ticket category code 1,payer code 1,luggage code 1,age code 4,male,income code 3,does not have a GA travelcard,origin zone code 22,destination zone code 1,survey stratum 1,car is available for this trip
483,3,1,1,1,1,1,1,2,1,2,0,2,1,1,9,empirical_cleaned_profile,purpose code 1,first class,ticket category code 1,payer code 1,luggage code 1,age code 2,male,income code 2,does not have a GA travelcard,origin zone code 2,destination zone code 1,survey stratum 1,car is available for this trip
484,3,1,1,1,1,2,0,2,1,3,0,17,1,1,9,empirical_cleaned_profile,purpose code 1,first class,ticket category code 1,payer code 2,no luggage,age code 2,male,income code 3,does not have a GA travelcard,origin zone code 17,destination zone code 1,survey stratum 1,car is available for this trip
485,3,1,1,1,1,2,0,3,1,2,0,25,2,1,9,empirical_cleaned_profile,purpose code 1,first class,ticket category code 1,payer code 2,no luggage,age code 3,male,income code 2,does not have a GA travelcard,origin zone code 25,destination zone code 2,survey stratum 1,car is available for this trip
486,3,1,1,1,1,2,0,3,1,3,0,22,1,1,9,empirical_cleaned_profile,purpose code 1,first class,ticket category code 1,payer code 2,no luggage,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 22,destination zone code 1,survey stratum 1,car is available for this trip
487,3,1,1,1,1,2,0,3,1,3,0,22,1,1,9,empirical_cleaned_profile,purpose code 1,first class,ticket category code 1,payer code 2,no luggage,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 22,destination zone code 1,survey stratum 1,car is available for this trip
488,3,1,1,1,1,2,0,3,1,3,0,22,2,1,9,empirical_cleaned_profile,purpose code 1,first class,ticket category code 1,payer code 2,no luggage,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 22,destination zone code 2,survey stratum 1,car is available for this trip
489,3,1,1,1,1,2,0,4,1,2,0,22,9,1,9,empirical_cleaned_profile,purpose code 1,first class,ticket category code 1,payer code 2,no luggage,age code 4,male,income code 2,does not have a GA travelcard,origin zone code 22,destination zone code 9,survey stratum 1,car is available for this trip
490,3,1,1,1,1,2,0,3,1,3,0,22,1,1,9,empirical_cleaned_profile,purpose code 1,first class,ticket category code 1,payer code 2,no luggage,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 22,destination zone code 1,survey stratum 1,car is available for this trip
491,3,1,1,1,1,2,0,3,1,2,0,10,1,1,9,empirical_cleaned_profile,purpose code 1,first class,ticket category code 1,payer code 2,no luggage,age code 3,male,income code 2,does not have a GA travelcard,origin zone code 10,destination zone code 1,survey stratum 1,car is available for this trip
492,3,1,1,1,1,2,1,3,1,3,0,22,1,1,9,empirical_cleaned_profile,purpose code 1,first class,ticket category code 1,payer code 2,luggage code 1,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 22,destination zone code 1,survey stratum 1,car is available for this trip
493,3,1,1,1,1,3,0,3,1,3,0,2,1,1,9,empirical_cleaned_profile,purpose code 1,first class,ticket category code 1,payer code 3,no luggage,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 2,destination zone code 1,survey stratum 1,car is available for this trip
494,3,1,1,1,1,3,0,3,1,3,0,25,12,1,9,empirical_cleaned_profile,purpose code 1,first class,ticket category code 1,payer code 3,no luggage,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 25,destination zone code 12,survey stratum 1,car is available for this trip
495,3,1,1,1,3,1,0,3,1,2,0,2,1,1,9,empirical_cleaned_profile,purpose code 1,first class,ticket category code 3,payer code 1,no luggage,age code 3,male,income code 2,does not have a GA travelcard,origin zone code 2,destination zone code 1,survey stratum 1,car is available for this trip
496,3,1,1,1,3,1,0,3,1,3,0,22,1,1,9,empirical_cleaned_profile,purpose code 1,first class,ticket category code 3,payer code 1,no luggage,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 22,destination zone code 1,survey stratum 1,car is available for this trip
497,3,1,1,1,3,1,1,3,1,3,0,17,13,1,9,empirical_cleaned_profile,purpose code 1,first class,ticket category code 3,payer code 1,luggage code 1,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 17,destination zone code 13,survey stratum 1,car is available for this trip
498,3,1,1,1,3,1,1,3,0,3,0,25,3,1,9,empirical_cleaned_profile,purpose code 1,first class,ticket category code 3,payer code 1,luggage code 1,age code 3,female,income code 3,does not have a GA travelcard,origin zone code 25,destination zone code 3,survey stratum 1,car is available for this trip
499,3,1,1,1,3,2,0,2,1,3,0,22,1,1,9,empirical_cleaned_profile,purpose code 1,first class,ticket category code 3,payer code 2,no luggage,age code 2,male,income code 3,does not have a GA travelcard,origin zone code 22,destination zone code 1,survey stratum 1,car is available for this trip
500,3,1,1,1,3,2,0,3,1,3,0,22,1,1,9,empirical_cleaned_profile,purpose code 1,first class,ticket category code 3,payer code 2,no luggage,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 22,destination zone code 1,survey stratum 1,car is available for this trip
501,3,1,1,1,3,2,0,3,1,3,0,22,1,1,9,empirical_cleaned_profile,purpose code 1,first class,ticket category code 3,payer code 2,no luggage,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 22,destination zone code 1,survey stratum 1,car is available for this trip
502,3,1,1,1,3,2,0,4,1,3,0,2,1,1,9,empirical_cleaned_profile,purpose code 1,first class,ticket category code 3,payer code 2,no luggage,age code 4,male,income code 3,does not have a GA travelcard,origin zone code 2,destination zone code 1,survey stratum 1,car is available for this trip
503,3,1,1,1,3,2,0,4,1,3,0,22,19,1,9,empirical_cleaned_profile,purpose code 1,first class,ticket category code 3,payer code 2,no luggage,age code 4,male,income code 3,does not have a GA travelcard,origin zone code 22,destination zone code 19,survey stratum 1,car is available for this trip
504,3,1,1,1,3,2,0,3,1,3,0,25,12,1,9,empirical_cleaned_profile,purpose code 1,first class,ticket category code 3,payer code 2,no luggage,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 25,destination zone code 12,survey stratum 1,car is available for this trip
505,3,1,1,1,3,2,0,4,1,2,0,22,17,1,9,empirical_cleaned_profile,purpose code 1,first class,ticket category code 3,payer code 2,no luggage,age code 4,male,income code 2,does not have a GA travelcard,origin zone code 22,destination zone code 17,survey stratum 1,car is available for this trip
506,3,1,1,1,3,2,1,3,1,2,0,22,17,1,9,empirical_cleaned_profile,purpose code 1,first class,ticket category code 3,payer code 2,luggage code 1,age code 3,male,income code 2,does not have a GA travelcard,origin zone code 22,destination zone code 17,survey stratum 1,car is available for this trip
507,3,1,1,1,3,2,1,3,1,3,0,25,10,1,9,empirical_cleaned_profile,purpose code 1,first class,ticket category code 3,payer code 2,luggage code 1,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 25,destination zone code 10,survey stratum 1,car is available for this trip
508,3,1,1,1,3,2,1,3,1,2,0,22,1,1,9,empirical_cleaned_profile,purpose code 1,first class,ticket category code 3,payer code 2,luggage code 1,age code 3,male,income code 2,does not have a GA travelcard,origin zone code 22,destination zone code 1,survey stratum 1,car is available for this trip
509,3,1,1,1,3,3,0,3,1,3,0,22,1,1,9,empirical_cleaned_profile,purpose code 1,first class,ticket category code 3,payer code 3,no luggage,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 22,destination zone code 1,survey stratum 1,car is available for this trip
