GROUP,SURVEY,SP,ID,PURPOSE,FIRST,TICKET,WHO,LUGGAGE,AGE,MALE,INCOME,GA,ORIGIN,DEST,TRAIN_AV,CAR_AV,SM_AV,TRAIN_TT,TRAIN_CO,TRAIN_HE,SM_TT,SM_CO,SM_HE,SM_SEATS,CAR_TT,CAR_CO,CHOICE,custom_id,task_position,task_id,TRAIN_COST_SCALED,SM_COST_SCALED,CAR_COST_SCALED,TRAIN_TIME_SCALED,SM_TIME_SCALED,CAR_TIME_SCALED,chosen_alternative_name
2,0,1,276,3,0,3,1,1,5,0,1,0,22,25,1,1,1,56,46,30,34,52,10,0,52,26,1,1461,3,H0276_T03,0.46,0.52,0.26,0.56,0.34,0.52,TRAIN
2,0,1,276,3,0,3,1,1,5,0,1,0,22,25,1,1,1,56,38,30,36,57,20,0,32,16,1,1462,4,H0276_T04,0.38,0.57,0.16,0.56,0.36,0.32,TRAIN
2,0,1,276,3,0,3,1,1,5,0,1,0,22,25,1,1,1,68,34,60,36,40,20,0,40,26,1,1463,5,H0276_T05,0.34,0.4,0.26,0.68,0.36,0.4,TRAIN
2,0,1,276,3,0,3,1,1,5,0,1,0,22,25,1,1,1,56,46,120,38,65,10,0,32,20,1,1464,6,H0276_T06,0.46,0.65,0.2,0.56,0.38,0.32,TRAIN
2,0,1,276,3,0,3,1,1,5,0,1,0,22,25,1,1,1,60,34,120,34,52,10,0,40,16,1,1465,7,H0276_T07,0.34,0.52,0.16,0.6,0.34,0.4,TRAIN
2,0,1,276,3,0,3,1,1,5,0,1,0,22,25,1,1,1,68,38,60,34,48,10,0,32,20,1,1466,8,H0276_T08,0.38,0.48,0.2,0.68,0.34,0.32,TRAIN
2,0,1,276,3,0,3,1,1,5,0,1,0,22,25,1,1,1,56,34,30,38,42,30,0,40,20,1,1467,9,H0276_T09,0.34,0.42,0.2,0.56,0.38,0.4,TRAIN
2,0,1,277,3,0,3,1,1,2,0,1,0,1,22,1,0,1,243,108,30,106,123,10,0,0,0,2,1468,1,H0277_T01,1.08,1.23,0.0,2.43,1.06,0.0,SWISSMETRO
2,0,1,277,3,0,3,1,1,2,0,1,0,1,22,1,0,1,243,108,120,98,149,10,1,0,0,2,1469,2,H0277_T02,1.08,1.49,0.0,2.43,0.98,0.0,SWISSMETRO
2,0,1,277,3,0,3,1,1,2,0,1,0,1,22,1,0,1,243,97,30,92,139,20,0,0,0,2,1470,3,H0277_T03,0.97,1.39,0.0,2.43,0.92,0.0,SWISSMETRO
2,0,1,277,3,0,3,1,1,2,0,1,0,1,22,1,0,1,187,97,60,92,139,30,1,0,0,2,1471,4,H0277_T04,0.97,1.39,0.0,1.87,0.92,0.0,SWISSMETRO
2,0,1,277,3,0,3,1,1,2,0,1,0,1,22,1,0,1,206,108,30,92,128,30,1,0,0,2,1472,5,H0277_T05,1.08,1.28,0.0,2.06,0.92,0.0,SWISSMETRO
2,0,1,277,3,0,3,1,1,2,0,1,0,1,22,1,0,1,206,97,30,98,114,10,1,0,0,2,1473,6,H0277_T06,0.97,1.14,0.0,2.06,0.98,0.0,SWISSMETRO
2,0,1,277,3,0,3,1,1,2,0,1,0,1,22,1,0,1,206,130,60,92,139,20,0,0,0,2,1474,7,H0277_T07,1.3,1.39,0.0,2.06,0.92,0.0,SWISSMETRO
2,0,1,277,3,0,3,1,1,2,0,1,0,1,22,1,0,1,243,130,30,98,149,30,0,0,0,2,1475,8,H0277_T08,1.3,1.49,0.0,2.43,0.98,0.0,SWISSMETRO
2,0,1,277,3,0,3,1,1,2,0,1,0,1,22,1,0,1,206,108,60,98,149,30,0,0,0,2,1476,9,H0277_T09,1.08,1.49,0.0,2.06,0.98,0.0,SWISSMETRO
2,0,1,278,3,0,3,1,3,4,0,4,0,25,1,1,1,1,197,148,120,68,165,20,0,247,100,2,1477,1,H0278_T01,1.48,1.65,1.0,1.97,0.68,2.47,SWISSMETRO
2,0,1,278,3,0,3,1,3,4,0,4,0,25,1,1,1,1,179,148,30,60,156,10,0,247,130,2,1478,2,H0278_T02,1.48,1.56,1.3,1.79,0.6,2.47,SWISSMETRO
2,0,1,278,3,0,3,1,3,4,0,4,0,25,1,1,1,1,233,148,60,78,198,30,0,247,80,2,1479,3,H0278_T03,1.48,1.98,0.8,2.33,0.78,2.47,SWISSMETRO
2,0,1,278,3,0,3,1,3,4,0,4,0,25,1,1,1,1,179,123,30,68,172,20,0,152,80,2,1480,4,H0278_T04,1.23,1.72,0.8,1.79,0.68,1.52,SWISSMETRO
2,0,1,278,3,0,3,1,3,4,0,4,0,25,1,1,1,1,233,111,60,68,128,20,0,190,130,2,1481,5,H0278_T05,1.11,1.28,1.3,2.33,0.68,1.9,SWISSMETRO
2,0,1,278,3,0,3,1,3,4,0,4,0,25,1,1,1,1,197,111,120,60,156,10,0,190,80,2,1482,6,H0278_T06,1.11,1.56,0.8,1.97,0.6,1.9,SWISSMETRO
2,0,1,278,3,0,3,1,3,4,0,4,0,25,1,1,1,1,179,148,120,78,198,10,0,152,100,2,1483,7,H0278_T07,1.48,1.98,1.0,1.79,0.78,1.52,SWISSMETRO
2,0,1,278,3,0,3,1,3,4,0,4,0,25,1,1,1,1,179,111,30,78,132,30,0,190,100,2,1484,8,H0278_T08,1.11,1.32,1.0,1.79,0.78,1.9,SWISSMETRO
2,0,1,278,3,0,3,1,3,4,0,4,0,25,1,1,1,1,233,123,60,60,144,10,0,152,100,2,1485,9,H0278_T09,1.23,1.44,1.0,2.33,0.6,1.52,SWISSMETRO
2,0,1,279,3,0,3,1,3,1,1,4,0,25,1,1,0,1,244,148,120,71,161,30,1,0,0,2,1486,1,H0279_T01,1.48,1.61,0.0,2.44,0.71,0.0,SWISSMETRO
2,0,1,279,3,0,3,1,3,1,1,4,0,25,1,1,0,1,190,111,120,79,128,30,0,0,0,2,1487,2,H0279_T02,1.11,1.28,0.0,1.9,0.79,0.0,SWISSMETRO
2,0,1,279,3,0,3,1,3,1,1,4,0,25,1,1,0,1,244,111,120,89,132,20,1,0,0,2,1488,3,H0279_T03,1.11,1.32,0.0,2.44,0.89,0.0,SWISSMETRO
2,0,1,279,3,0,3,1,3,1,1,4,0,25,1,1,0,1,208,111,60,89,132,10,0,0,0,1,1489,4,H0279_T04,1.11,1.32,0.0,2.08,0.89,0.0,TRAIN
2,0,1,279,3,0,3,1,3,1,1,4,0,25,1,1,0,1,208,123,120,89,139,30,0,0,0,2,1490,5,H0279_T05,1.23,1.39,0.0,2.08,0.89,0.0,SWISSMETRO
2,0,1,279,3,0,3,1,3,1,1,4,0,25,1,1,0,1,190,123,60,89,139,20,1,0,0,2,1491,6,H0279_T06,1.23,1.39,0.0,1.9,0.89,0.0,SWISSMETRO
2,0,1,279,3,0,3,1,3,1,1,4,0,25,1,1,0,1,190,148,60,79,165,10,1,0,0,2,1492,7,H0279_T07,1.48,1.65,0.0,1.9,0.79,0.0,SWISSMETRO
2,0,1,279,3,0,3,1,3,1,1,4,0,25,1,1,0,1,190,123,120,71,144,20,0,0,0,2,1493,8,H0279_T08,1.23,1.44,0.0,1.9,0.71,0.0,SWISSMETRO
2,0,1,279,3,0,3,1,3,1,1,4,0,25,1,1,0,1,208,148,30,89,198,20,1,0,0,2,1494,9,H0279_T09,1.48,1.98,0.0,2.08,0.89,0.0,SWISSMETRO
2,0,1,280,3,0,3,1,3,2,0,1,0,25,22,1,1,1,66,45,30,37,52,10,0,70,28,1,1495,1,H0280_T01,0.45,0.52,0.28,0.66,0.37,0.7,TRAIN
2,0,1,280,3,0,3,1,3,2,0,1,0,25,22,1,1,1,66,40,30,33,58,20,0,91,35,1,1496,2,H0280_T02,0.4,0.58,0.35,0.66,0.33,0.91,TRAIN
2,0,1,280,3,0,3,1,3,2,0,1,0,25,22,1,1,1,66,45,120,35,63,10,1,91,45,1,1497,3,H0280_T03,0.45,0.63,0.45,0.66,0.35,0.91,TRAIN
2,0,1,280,3,0,3,1,3,2,0,1,0,25,22,1,1,1,56,40,60,33,58,30,1,56,45,1,1498,4,H0280_T04,0.4,0.58,0.45,0.56,0.33,0.56,TRAIN
2,0,1,280,3,0,3,1,3,2,0,1,0,25,22,1,1,1,59,45,30,33,57,30,1,91,28,1,1499,5,H0280_T05,0.45,0.57,0.28,0.59,0.33,0.91,TRAIN
2,0,1,280,3,0,3,1,3,2,0,1,0,25,22,1,1,1,59,40,30,35,48,10,1,56,35,3,1500,6,H0280_T06,0.4,0.48,0.35,0.59,0.35,0.56,CAR
2,0,1,280,3,0,3,1,3,2,0,1,0,25,22,1,1,1,59,54,60,33,63,20,0,56,28,3,1501,7,H0280_T07,0.54,0.63,0.28,0.59,0.33,0.56,CAR
2,0,1,280,3,0,3,1,3,2,0,1,0,25,22,1,1,1,59,45,60,35,63,30,0,70,35,3,1502,8,H0280_T08,0.45,0.63,0.35,0.59,0.35,0.7,CAR
2,0,1,280,3,0,3,1,3,2,0,1,0,25,22,1,1,1,66,54,30,35,65,30,0,56,45,3,1503,9,H0280_T09,0.54,0.65,0.45,0.66,0.35,0.56,CAR
2,0,1,281,3,0,3,1,3,2,0,2,0,22,25,1,1,1,53,44,120,20,50,30,1,50,30,2,1504,1,H0281_T01,0.44,0.5,0.3,0.53,0.2,0.5,SWISSMETRO
2,0,1,281,3,0,3,1,3,2,0,2,0,22,25,1,1,1,43,33,120,22,38,30,0,65,24,2,1505,2,H0281_T02,0.33,0.38,0.24,0.43,0.22,0.65,SWISSMETRO
2,0,1,281,3,0,3,1,3,2,0,2,0,22,25,1,1,1,53,33,120,24,40,20,1,40,24,2,1506,3,H0281_T03,0.33,0.4,0.24,0.53,0.24,0.4,SWISSMETRO
2,0,1,281,3,0,3,1,3,2,0,2,0,22,25,1,1,1,46,33,60,24,40,10,0,65,39,2,1507,4,H0281_T04,0.33,0.4,0.39,0.46,0.24,0.65,SWISSMETRO
2,0,1,281,3,0,3,1,3,2,0,2,0,22,25,1,1,1,46,37,120,24,42,30,0,40,39,2,1508,5,H0281_T05,0.37,0.42,0.39,0.46,0.24,0.4,SWISSMETRO
2,0,1,281,3,0,3,1,3,2,0,2,0,22,25,1,1,1,43,37,60,24,42,20,1,65,30,2,1509,6,H0281_T06,0.37,0.42,0.3,0.43,0.24,0.65,SWISSMETRO
2,0,1,281,3,0,3,1,3,2,0,2,0,22,25,1,1,1,43,44,60,22,53,10,1,50,24,2,1510,7,H0281_T07,0.44,0.53,0.24,0.43,0.22,0.5,SWISSMETRO
2,0,1,281,3,0,3,1,3,2,0,2,0,22,25,1,1,1,43,37,120,20,43,20,0,50,39,2,1511,8,H0281_T08,0.37,0.43,0.39,0.43,0.2,0.5,SWISSMETRO
2,0,1,281,3,0,3,1,3,2,0,2,0,22,25,1,1,1,46,44,30,24,63,20,1,50,39,1,1512,9,H0281_T09,0.44,0.63,0.39,0.46,0.24,0.5,TRAIN
2,0,1,282,3,0,3,1,3,3,0,1,0,23,25,1,1,1,114,68,30,74,76,10,0,70,40,2,1513,1,H0282_T01,0.68,0.76,0.4,1.14,0.74,0.7,SWISSMETRO
2,0,1,282,3,0,3,1,3,3,0,1,0,23,25,1,1,1,114,61,30,70,76,20,0,91,50,2,1514,2,H0282_T02,0.61,0.76,0.5,1.14,0.7,0.91,SWISSMETRO
2,0,1,282,3,0,3,1,3,3,0,1,0,23,25,1,1,1,114,68,120,72,83,10,1,91,65,2,1515,3,H0282_T03,0.68,0.83,0.65,1.14,0.72,0.91,SWISSMETRO
2,0,1,282,3,0,3,1,3,3,0,1,0,23,25,1,1,1,87,61,60,70,76,30,1,56,65,3,1516,4,H0282_T04,0.61,0.76,0.65,0.87,0.7,0.56,CAR
2,0,1,282,3,0,3,1,3,3,0,1,0,23,25,1,1,1,96,68,30,70,76,30,1,91,40,3,1517,5,H0282_T05,0.68,0.76,0.4,0.96,0.7,0.91,CAR
2,0,1,282,3,0,3,1,3,3,0,1,0,23,25,1,1,1,96,82,60,70,86,20,0,56,40,3,1518,6,H0282_T06,0.82,0.86,0.4,0.96,0.7,0.56,CAR
2,0,1,282,3,0,3,1,3,3,0,1,0,23,25,1,1,1,96,61,30,72,68,10,1,56,50,1,1519,7,H0282_T07,0.61,0.68,0.5,0.96,0.72,0.56,TRAIN
2,0,1,282,3,0,3,1,3,3,0,1,0,23,25,1,1,1,96,68,60,72,83,30,0,70,50,3,1520,8,H0282_T08,0.68,0.83,0.5,0.96,0.72,0.7,CAR
2,0,1,282,3,0,3,1,3,3,0,1,0,23,25,1,1,1,114,82,30,72,90,30,0,56,65,2,1521,9,H0282_T09,0.82,0.9,0.65,1.14,0.72,0.56,SWISSMETRO
2,0,1,283,3,0,3,1,3,2,0,1,0,1,22,1,1,1,216,130,120,108,149,20,0,221,100,1,1522,1,H0283_T01,1.3,1.49,1.0,2.16,1.08,2.21,TRAIN
2,0,1,283,3,0,3,1,3,2,0,1,0,1,22,1,1,1,202,130,30,102,139,10,0,221,130,1,1523,2,H0283_T02,1.3,1.39,1.3,2.02,1.02,2.21,TRAIN
2,0,1,283,3,0,3,1,3,2,0,1,0,1,22,1,1,1,245,130,60,116,172,30,0,221,80,2,1524,3,H0283_T03,1.3,1.72,0.8,2.45,1.16,2.21,SWISSMETRO
2,0,1,283,3,0,3,1,3,2,0,1,0,1,22,1,1,1,202,108,30,108,149,20,0,136,80,2,1525,4,H0283_T04,1.08,1.49,0.8,2.02,1.08,1.36,SWISSMETRO
2,0,1,283,3,0,3,1,3,2,0,1,0,1,22,1,1,1,245,97,60,108,114,20,0,170,130,2,1526,5,H0283_T05,0.97,1.14,1.3,2.45,1.08,1.7,SWISSMETRO
2,0,1,283,3,0,3,1,3,2,0,1,0,1,22,1,1,1,216,97,120,102,139,10,0,170,80,1,1527,6,H0283_T06,0.97,1.39,0.8,2.16,1.02,1.7,TRAIN
2,0,1,283,3,0,3,1,3,2,0,1,0,1,22,1,1,1,202,130,120,116,172,10,0,136,100,3,1528,7,H0283_T07,1.3,1.72,1.0,2.02,1.16,1.36,CAR
2,0,1,283,3,0,3,1,3,2,0,1,0,1,22,1,1,1,202,97,30,116,123,30,0,170,100,2,1529,8,H0283_T08,0.97,1.23,1.0,2.02,1.16,1.7,SWISSMETRO
2,0,1,283,3,0,3,1,3,2,0,1,0,1,22,1,1,1,245,108,60,102,128,10,0,136,100,2,1530,9,H0283_T09,1.08,1.28,1.0,2.45,1.02,1.36,SWISSMETRO
2,0,1,284,3,0,3,1,3,1,1,1,0,22,25,1,0,1,46,44,120,22,53,20,0,0,0,2,1531,1,H0284_T01,0.44,0.53,0.0,0.46,0.22,0.0,SWISSMETRO
2,0,1,284,3,0,3,1,3,1,1,1,0,22,25,1,0,1,43,44,30,20,50,10,0,0,0,2,1532,2,H0284_T02,0.44,0.5,0.0,0.43,0.2,0.0,SWISSMETRO
2,0,1,284,3,0,3,1,3,1,1,1,0,22,25,1,0,1,53,44,60,24,63,30,0,0,0,2,1533,3,H0284_T03,0.44,0.63,0.0,0.53,0.24,0.0,SWISSMETRO
2,0,1,284,3,0,3,1,3,1,1,1,0,22,25,1,0,1,43,37,30,22,53,20,0,0,0,2,1534,4,H0284_T04,0.37,0.53,0.0,0.43,0.22,0.0,SWISSMETRO
2,0,1,284,3,0,3,1,3,1,1,1,0,22,25,1,0,1,53,33,60,22,38,20,0,0,0,2,1535,5,H0284_T05,0.33,0.38,0.0,0.53,0.22,0.0,SWISSMETRO
2,0,1,284,3,0,3,1,3,1,1,1,0,22,25,1,0,1,46,33,120,20,48,10,0,0,0,2,1536,6,H0284_T06,0.33,0.48,0.0,0.46,0.2,0.0,SWISSMETRO
2,0,1,284,3,0,3,1,3,1,1,1,0,22,25,1,0,1,43,44,120,24,63,10,0,0,0,2,1537,7,H0284_T07,0.44,0.63,0.0,0.43,0.24,0.0,SWISSMETRO
2,0,1,284,3,0,3,1,3,1,1,1,0,22,25,1,0,1,43,33,30,24,40,30,0,0,0,2,1538,8,H0284_T08,0.33,0.4,0.0,0.43,0.24,0.0,SWISSMETRO
2,0,1,284,3,0,3,1,3,1,1,1,0,22,25,1,0,1,53,37,60,20,43,10,0,0,0,2,1539,9,H0284_T09,0.37,0.43,0.0,0.53,0.2,0.0,SWISSMETRO
2,0,1,285,3,0,4,1,0,1,0,4,0,23,25,1,1,1,160,52,120,136,55,20,0,195,30,2,1540,1,H0285_T01,0.52,0.55,0.3,1.6,1.36,1.95,SWISSMETRO
2,0,1,285,3,0,4,1,0,1,0,4,0,23,25,1,1,1,180,52,60,138,59,30,0,195,24,2,1541,2,H0285_T02,0.52,0.59,0.24,1.8,1.38,1.95,SWISSMETRO
2,0,1,285,3,0,4,1,0,1,0,4,0,23,25,1,1,1,150,52,30,134,54,10,0,195,39,2,1542,3,H0285_T03,0.52,0.54,0.39,1.5,1.34,1.95,SWISSMETRO
2,0,1,285,3,0,4,1,0,1,0,4,0,23,25,1,1,1,150,43,30,136,52,20,0,120,24,2,1543,4,H0285_T04,0.43,0.52,0.24,1.5,1.36,1.2,SWISSMETRO
2,0,1,285,3,0,4,1,0,1,0,4,0,23,25,1,1,1,180,39,60,136,42,20,0,150,39,2,1544,5,H0285_T05,0.39,0.42,0.39,1.8,1.36,1.5,SWISSMETRO
2,0,1,285,3,0,4,1,0,1,0,4,0,23,25,1,1,1,150,52,120,138,59,10,0,120,30,2,1545,6,H0285_T06,0.52,0.59,0.3,1.5,1.38,1.2,SWISSMETRO
2,0,1,285,3,0,4,1,0,1,0,4,0,23,25,1,1,1,160,39,120,134,48,10,0,150,24,2,1546,7,H0285_T07,0.39,0.48,0.24,1.6,1.34,1.5,SWISSMETRO
2,0,1,285,3,0,4,1,0,1,0,4,0,23,25,1,1,1,180,43,60,134,48,10,0,120,30,2,1547,8,H0285_T08,0.43,0.48,0.3,1.8,1.34,1.2,SWISSMETRO
2,0,1,285,3,0,4,1,0,1,0,4,0,23,25,1,1,1,150,39,30,138,46,30,0,150,30,2,1548,9,H0285_T09,0.39,0.46,0.3,1.5,1.38,1.5,SWISSMETRO
2,0,1,286,3,0,4,1,0,2,0,1,0,1,25,1,1,1,262,74,30,107,84,10,0,210,52,2,1549,1,H0286_T01,0.74,0.84,0.52,2.62,1.07,2.1,SWISSMETRO
2,0,1,286,3,0,4,1,0,2,0,1,0,1,25,1,1,1,262,74,120,97,104,10,1,273,84,2,1550,2,H0286_T02,0.74,1.04,0.84,2.62,0.97,2.73,SWISSMETRO
2,0,1,286,3,0,4,1,0,2,0,1,0,1,25,1,1,1,262,67,30,89,94,20,0,273,65,2,1551,3,H0286_T03,0.67,0.94,0.65,2.62,0.89,2.73,SWISSMETRO
2,0,1,286,3,0,4,1,0,2,0,1,0,1,25,1,1,1,208,67,60,89,94,30,1,168,84,2,1552,4,H0286_T04,0.67,0.94,0.84,2.08,0.89,1.68,SWISSMETRO
2,0,1,286,3,0,4,1,0,2,0,1,0,1,25,1,1,1,226,74,30,89,87,30,1,273,52,2,1553,5,H0286_T05,0.74,0.87,0.52,2.26,0.89,2.73,SWISSMETRO
2,0,1,286,3,0,4,1,0,2,0,1,0,1,25,1,1,1,226,67,30,97,77,10,1,168,65,3,1554,6,H0286_T06,0.67,0.77,0.65,2.26,0.97,1.68,CAR
2,0,1,286,3,0,4,1,0,2,0,1,0,1,25,1,1,1,226,89,60,89,94,20,0,168,52,3,1555,7,H0286_T07,0.89,0.94,0.52,2.26,0.89,1.68,CAR
2,0,1,286,3,0,4,1,0,2,0,1,0,1,25,1,1,1,262,89,30,97,100,30,0,168,84,3,1556,8,H0286_T08,0.89,1.0,0.84,2.62,0.97,1.68,CAR
2,0,1,286,3,0,4,1,0,2,0,1,0,1,25,1,1,1,226,74,60,97,104,30,0,210,65,2,1557,9,H0286_T09,0.74,1.04,0.65,2.26,0.97,2.1,SWISSMETRO
2,0,1,287,3,0,4,1,0,2,1,1,0,25,1,1,0,1,219,67,60,100,84,10,0,0,0,1,1558,1,H0287_T01,0.67,0.84,0.0,2.19,1.0,0.0,TRAIN
2,0,1,287,3,0,4,1,0,2,1,1,0,25,1,1,0,1,219,74,120,100,84,30,0,0,0,1,1559,2,H0287_T02,0.74,0.84,0.0,2.19,1.0,0.0,TRAIN
2,0,1,287,3,0,4,1,0,2,1,1,0,25,1,1,0,1,219,67,60,100,84,10,0,0,0,1,1560,3,H0287_T03,0.67,0.84,0.0,2.19,1.0,0.0,TRAIN
2,0,1,287,3,0,4,1,0,2,1,1,0,25,1,1,0,1,219,74,120,100,84,30,0,0,0,2,1561,4,H0287_T04,0.74,0.84,0.0,2.19,1.0,0.0,SWISSMETRO
2,0,1,287,3,0,4,1,0,2,1,1,0,25,1,1,0,1,258,89,120,82,97,30,1,0,0,1,1562,5,H0287_T05,0.89,0.97,0.0,2.58,0.82,0.0,TRAIN
2,0,1,287,3,0,4,1,0,2,1,1,0,25,1,1,0,1,258,89,120,82,97,30,1,0,0,2,1563,6,H0287_T06,0.89,0.97,0.0,2.58,0.82,0.0,SWISSMETRO
2,0,1,287,3,0,4,1,0,2,1,1,0,25,1,1,0,1,200,74,60,100,84,20,1,0,0,1,1564,7,H0287_T07,0.74,0.84,0.0,2.0,1.0,0.0,TRAIN
2,0,1,287,3,0,4,1,0,2,1,1,0,25,1,1,0,1,200,74,60,100,84,20,1,0,0,2,1565,8,H0287_T08,0.74,0.84,0.0,2.0,1.0,0.0,SWISSMETRO
2,0,1,287,3,0,4,1,0,2,1,1,0,25,1,1,0,1,200,89,60,90,104,10,1,0,0,1,1566,9,H0287_T09,0.89,1.04,0.0,2.0,0.9,0.0,TRAIN
2,0,1,288,3,0,4,1,0,2,1,1,0,25,1,1,0,1,200,89,60,90,104,10,1,0,0,1,1567,1,H0288_T01,0.89,1.04,0.0,2.0,0.9,0.0,TRAIN
2,0,1,288,3,0,4,1,0,2,1,1,0,25,1,1,0,1,200,67,120,90,77,30,0,0,0,1,1568,2,H0288_T02,0.67,0.77,0.0,2.0,0.9,0.0,TRAIN
2,0,1,288,3,0,4,1,0,2,1,1,0,25,1,1,0,1,258,67,120,100,84,20,1,0,0,1,1569,3,H0288_T03,0.67,0.84,0.0,2.58,1.0,0.0,TRAIN
2,0,1,288,3,0,4,1,0,2,1,1,0,25,1,1,0,1,200,74,120,82,90,20,0,0,0,1,1570,4,H0288_T04,0.74,0.9,0.0,2.0,0.82,0.0,TRAIN
2,0,1,288,3,0,4,1,0,2,1,1,0,25,1,1,0,1,219,89,30,100,120,20,1,0,0,1,1571,5,H0288_T05,0.89,1.2,0.0,2.19,1.0,0.0,TRAIN
2,0,1,288,3,0,4,1,0,2,1,1,0,25,1,1,0,1,200,67,120,90,77,30,0,0,0,1,1572,6,H0288_T06,0.67,0.77,0.0,2.0,0.9,0.0,TRAIN
2,0,1,288,3,0,4,1,0,2,1,1,0,25,1,1,0,1,258,67,120,100,84,20,1,0,0,1,1573,7,H0288_T07,0.67,0.84,0.0,2.58,1.0,0.0,TRAIN
2,0,1,288,3,0,4,1,0,2,1,1,0,25,1,1,0,1,200,74,120,82,90,20,0,0,0,1,1574,8,H0288_T08,0.74,0.9,0.0,2.0,0.82,0.0,TRAIN
2,0,1,288,3,0,4,1,0,2,1,1,0,25,1,1,0,1,219,89,30,100,120,20,1,0,0,1,1575,9,H0288_T09,0.89,1.2,0.0,2.19,1.0,0.0,TRAIN
2,0,1,289,3,0,4,1,3,3,0,2,0,17,1,1,0,1,92,24,30,34,29,10,0,0,0,2,1576,1,H0289_T01,0.24,0.29,0.0,0.92,0.34,0.0,SWISSMETRO
2,0,1,289,3,0,4,1,3,3,0,2,0,17,1,1,0,1,92,24,120,31,38,10,1,0,0,2,1577,2,H0289_T02,0.24,0.38,0.0,0.92,0.31,0.0,SWISSMETRO
2,0,1,289,3,0,4,1,3,3,0,2,0,17,1,1,0,1,92,22,30,29,34,20,0,0,0,2,1578,3,H0289_T03,0.22,0.34,0.0,0.92,0.29,0.0,SWISSMETRO
2,0,1,289,3,0,4,1,3,3,0,2,0,17,1,1,0,1,74,22,60,29,34,30,1,0,0,2,1579,4,H0289_T04,0.22,0.34,0.0,0.74,0.29,0.0,SWISSMETRO
2,0,1,289,3,0,4,1,3,3,0,2,0,17,1,1,0,1,80,24,30,29,31,30,1,0,0,2,1580,5,H0289_T05,0.24,0.31,0.0,0.8,0.29,0.0,SWISSMETRO
2,0,1,289,3,0,4,1,3,3,0,2,0,17,1,1,0,1,80,22,30,31,26,10,1,0,0,2,1581,6,H0289_T06,0.22,0.26,0.0,0.8,0.31,0.0,SWISSMETRO
2,0,1,289,3,0,4,1,3,3,0,2,0,17,1,1,0,1,80,29,60,29,34,20,0,0,0,2,1582,7,H0289_T07,0.29,0.34,0.0,0.8,0.29,0.0,SWISSMETRO
2,0,1,289,3,0,4,1,3,3,0,2,0,17,1,1,0,1,92,29,30,31,37,30,0,0,0,2,1583,8,H0289_T08,0.29,0.37,0.0,0.92,0.31,0.0,SWISSMETRO
2,0,1,289,3,0,4,1,3,3,0,2,0,17,1,1,0,1,80,24,60,31,38,30,0,0,0,2,1584,9,H0289_T09,0.24,0.38,0.0,0.8,0.31,0.0,SWISSMETRO
2,0,1,290,3,0,5,1,1,2,0,4,0,1,22,1,1,1,286,50,30,146,60,10,0,180,84,1,1585,1,H0290_T01,0.5,0.6,0.84,2.86,1.46,1.8,TRAIN
2,0,1,290,3,0,5,1,1,2,0,4,0,1,22,1,1,1,286,50,120,138,80,10,1,234,136,1,1586,2,H0290_T02,0.5,0.8,1.36,2.86,1.38,2.34,TRAIN
2,0,1,290,3,0,5,1,1,2,0,4,0,1,22,1,1,1,286,45,30,132,80,20,0,234,105,1,1587,3,H0290_T03,0.45,0.8,1.05,2.86,1.32,2.34,TRAIN
2,0,1,290,3,0,5,1,1,2,0,4,0,1,22,1,1,1,226,45,60,132,80,30,1,144,136,1,1588,4,H0290_T04,0.45,0.8,1.36,2.26,1.32,1.44,TRAIN
2,0,1,290,3,0,5,1,1,2,0,4,0,1,22,1,1,1,246,50,30,132,65,30,1,234,84,1,1589,5,H0290_T05,0.5,0.65,0.84,2.46,1.32,2.34,TRAIN
2,0,1,290,3,0,5,1,1,2,0,4,0,1,22,1,1,1,246,45,30,138,60,10,1,144,105,3,1590,6,H0290_T06,0.45,0.6,1.05,2.46,1.38,1.44,CAR
2,0,1,290,3,0,5,1,1,2,0,4,0,1,22,1,1,1,246,60,60,132,60,20,0,144,84,3,1591,7,H0290_T07,0.6,0.6,0.84,2.46,1.32,1.44,CAR
2,0,1,290,3,0,5,1,1,2,0,4,0,1,22,1,1,1,286,60,30,138,65,30,0,144,136,1,1592,8,H0290_T08,0.6,0.65,1.36,2.86,1.38,1.44,TRAIN
2,0,1,290,3,0,5,1,1,2,0,4,0,1,22,1,1,1,246,50,60,138,80,30,0,180,105,1,1593,9,H0290_T09,0.5,0.8,1.05,2.46,1.38,1.8,TRAIN
2,0,1,291,3,0,5,1,1,2,0,4,0,1,25,1,1,1,214,60,120,85,65,20,0,273,115,2,1594,1,H0291_T01,0.6,0.65,1.15,2.14,0.85,2.73,SWISSMETRO
2,0,1,291,3,0,5,1,1,2,0,4,0,1,25,1,1,1,196,60,30,77,60,10,0,273,149,2,1595,2,H0291_T02,0.6,0.6,1.49,1.96,0.77,2.73,SWISSMETRO
2,0,1,291,3,0,5,1,1,2,0,4,0,1,25,1,1,1,250,60,60,95,80,30,0,273,92,2,1596,3,H0291_T03,0.6,0.8,0.92,2.5,0.95,2.73,SWISSMETRO
2,0,1,291,3,0,5,1,1,2,0,4,0,1,25,1,1,1,196,50,30,85,80,20,0,168,92,1,1597,4,H0291_T04,0.5,0.8,0.92,1.96,0.85,1.68,TRAIN
