custom_id,ID,mode_id,alternative_name,CHOICE,choice,availability,travel_time,travel_cost,headway,seat_configuration,travel_time_hundredth,travel_cost_hundredth,GROUP,SURVEY,SP,PURPOSE,FIRST,TICKET,WHO,LUGGAGE,AGE,MALE,INCOME,GA,ORIGIN,DEST,CAR_AV
1207,248,2,SWISSMETRO,1,0,1,62,29,10,0,0.62,0.29,2,0,1,3,0,1,1,1,5,1,1,0,25,10,0
1207,248,3,CAR,1,0,0,0,0,0,0,0.0,0.0,2,0,1,3,0,1,1,1,5,1,1,0,25,10,0
1208,248,1,TRAIN,1,1,1,96,23,30,0,0.96,0.23,2,0,1,3,0,1,1,1,5,1,1,0,25,10,0
1208,248,2,SWISSMETRO,1,0,1,58,32,20,0,0.58,0.32,2,0,1,3,0,1,1,1,5,1,1,0,25,10,0
1208,248,3,CAR,1,0,0,0,0,0,0,0.0,0.0,2,0,1,3,0,1,1,1,5,1,1,0,25,10,0
1209,248,1,TRAIN,1,1,1,96,26,120,0,0.96,0.26,2,0,1,3,0,1,1,1,5,1,1,0,25,10,0
1209,248,2,SWISSMETRO,1,0,1,60,35,10,1,0.6,0.35,2,0,1,3,0,1,1,1,5,1,1,0,25,10,0
1209,248,3,CAR,1,0,0,0,0,0,0,0.0,0.0,2,0,1,3,0,1,1,1,5,1,1,0,25,10,0
1210,248,1,TRAIN,1,1,1,78,23,60,0,0.78,0.23,2,0,1,3,0,1,1,1,5,1,1,0,25,10,0
1210,248,2,SWISSMETRO,1,0,1,58,32,30,1,0.58,0.32,2,0,1,3,0,1,1,1,5,1,1,0,25,10,0
1210,248,3,CAR,1,0,0,0,0,0,0,0.0,0.0,2,0,1,3,0,1,1,1,5,1,1,0,25,10,0
1211,248,1,TRAIN,1,1,1,84,26,30,0,0.84,0.26,2,0,1,3,0,1,1,1,5,1,1,0,25,10,0
1211,248,2,SWISSMETRO,1,0,1,58,31,30,1,0.58,0.31,2,0,1,3,0,1,1,1,5,1,1,0,25,10,0
1211,248,3,CAR,1,0,0,0,0,0,0,0.0,0.0,2,0,1,3,0,1,1,1,5,1,1,0,25,10,0
1212,248,1,TRAIN,1,1,1,84,31,60,0,0.84,0.31,2,0,1,3,0,1,1,1,5,1,1,0,25,10,0
1212,248,2,SWISSMETRO,1,0,1,58,34,20,0,0.58,0.34,2,0,1,3,0,1,1,1,5,1,1,0,25,10,0
1212,248,3,CAR,1,0,0,0,0,0,0,0.0,0.0,2,0,1,3,0,1,1,1,5,1,1,0,25,10,0
1213,248,1,TRAIN,1,1,1,84,23,30,0,0.84,0.23,2,0,1,3,0,1,1,1,5,1,1,0,25,10,0
1213,248,2,SWISSMETRO,1,0,1,60,26,10,1,0.6,0.26,2,0,1,3,0,1,1,1,5,1,1,0,25,10,0
1213,248,3,CAR,1,0,0,0,0,0,0,0.0,0.0,2,0,1,3,0,1,1,1,5,1,1,0,25,10,0
1214,248,1,TRAIN,1,1,1,84,26,60,0,0.84,0.26,2,0,1,3,0,1,1,1,5,1,1,0,25,10,0
1214,248,2,SWISSMETRO,1,0,1,60,35,30,0,0.6,0.35,2,0,1,3,0,1,1,1,5,1,1,0,25,10,0
1214,248,3,CAR,1,0,0,0,0,0,0,0.0,0.0,2,0,1,3,0,1,1,1,5,1,1,0,25,10,0
1215,248,1,TRAIN,1,1,1,96,31,30,0,0.96,0.31,2,0,1,3,0,1,1,1,5,1,1,0,25,10,0
1215,248,2,SWISSMETRO,1,0,1,60,36,30,0,0.6,0.36,2,0,1,3,0,1,1,1,5,1,1,0,25,10,0
1215,248,3,CAR,1,0,0,0,0,0,0,0.0,0.0,2,0,1,3,0,1,1,1,5,1,1,0,25,10,0
1216,249,1,TRAIN,1,1,1,74,24,30,0,0.74,0.24,2,0,1,3,0,1,1,1,6,1,2,0,25,22,0
1216,249,2,SWISSMETRO,1,0,1,41,26,10,0,0.41,0.26,2,0,1,3,0,1,1,1,6,1,2,0,25,22,0
1216,249,3,CAR,1,0,0,0,0,0,0,0.0,0.0,2,0,1,3,0,1,1,1,6,1,2,0,25,22,0
1217,249,1,TRAIN,1,1,1,74,22,30,0,0.74,0.22,2,0,1,3,0,1,1,1,6,1,2,0,25,22,0
1217,249,2,SWISSMETRO,1,0,1,37,29,20,0,0.37,0.29,2,0,1,3,0,1,1,1,6,1,2,0,25,22,0
1217,249,3,CAR,1,0,0,0,0,0,0,0.0,0.0,2,0,1,3,0,1,1,1,6,1,2,0,25,22,0
1218,249,1,TRAIN,1,1,1,74,24,120,0,0.74,0.24,2,0,1,3,0,1,1,1,6,1,2,0,25,22,0
1218,249,2,SWISSMETRO,1,0,1,39,32,10,1,0.39,0.32,2,0,1,3,0,1,1,1,6,1,2,0,25,22,0
1218,249,3,CAR,1,0,0,0,0,0,0,0.0,0.0,2,0,1,3,0,1,1,1,6,1,2,0,25,22,0
1219,249,1,TRAIN,1,1,1,58,22,60,0,0.58,0.22,2,0,1,3,0,1,1,1,6,1,2,0,25,22,0
1219,249,2,SWISSMETRO,1,0,1,37,29,30,1,0.37,0.29,2,0,1,3,0,1,1,1,6,1,2,0,25,22,0
1219,249,3,CAR,1,0,0,0,0,0,0,0.0,0.0,2,0,1,3,0,1,1,1,6,1,2,0,25,22,0
1220,249,1,TRAIN,1,1,1,63,24,30,0,0.63,0.24,2,0,1,3,0,1,1,1,6,1,2,0,25,22,0
1220,249,2,SWISSMETRO,1,0,1,37,28,30,1,0.37,0.28,2,0,1,3,0,1,1,1,6,1,2,0,25,22,0
1220,249,3,CAR,1,0,0,0,0,0,0,0.0,0.0,2,0,1,3,0,1,1,1,6,1,2,0,25,22,0
1221,249,1,TRAIN,1,1,1,63,29,60,0,0.63,0.29,2,0,1,3,0,1,1,1,6,1,2,0,25,22,0
1221,249,2,SWISSMETRO,1,0,1,37,32,20,0,0.37,0.32,2,0,1,3,0,1,1,1,6,1,2,0,25,22,0
1221,249,3,CAR,1,0,0,0,0,0,0,0.0,0.0,2,0,1,3,0,1,1,1,6,1,2,0,25,22,0
1222,249,1,TRAIN,1,1,1,63,22,30,0,0.63,0.22,2,0,1,3,0,1,1,1,6,1,2,0,25,22,0
1222,249,2,SWISSMETRO,1,0,1,39,25,10,1,0.39,0.25,2,0,1,3,0,1,1,1,6,1,2,0,25,22,0
1222,249,3,CAR,1,0,0,0,0,0,0,0.0,0.0,2,0,1,3,0,1,1,1,6,1,2,0,25,22,0
1223,249,1,TRAIN,1,1,1,63,24,60,0,0.63,0.24,2,0,1,3,0,1,1,1,6,1,2,0,25,22,0
1223,249,2,SWISSMETRO,1,0,1,39,32,30,0,0.39,0.32,2,0,1,3,0,1,1,1,6,1,2,0,25,22,0
1223,249,3,CAR,1,0,0,0,0,0,0,0.0,0.0,2,0,1,3,0,1,1,1,6,1,2,0,25,22,0
1224,249,1,TRAIN,1,1,1,74,29,30,0,0.74,0.29,2,0,1,3,0,1,1,1,6,1,2,0,25,22,0
1224,249,2,SWISSMETRO,1,0,1,39,34,30,0,0.39,0.34,2,0,1,3,0,1,1,1,6,1,2,0,25,22,0
1224,249,3,CAR,1,0,0,0,0,0,0,0.0,0.0,2,0,1,3,0,1,1,1,6,1,2,0,25,22,0
1225,250,1,TRAIN,2,0,1,101,35,30,0,1.01,0.35,2,0,1,3,0,1,1,1,1,1,1,0,2,1,0
1225,250,2,SWISSMETRO,2,1,1,36,42,10,0,0.36,0.42,2,0,1,3,0,1,1,1,1,1,1,0,2,1,0
1225,250,3,CAR,2,0,0,0,0,0,0,0.0,0.0,2,0,1,3,0,1,1,1,1,1,1,0,2,1,0
1226,250,1,TRAIN,2,0,1,101,35,120,0,1.01,0.35,2,0,1,3,0,1,1,1,1,1,1,0,2,1,0
1226,250,2,SWISSMETRO,2,1,1,32,49,10,1,0.32,0.49,2,0,1,3,0,1,1,1,1,1,1,0,2,1,0
1226,250,3,CAR,2,0,0,0,0,0,0,0.0,0.0,2,0,1,3,0,1,1,1,1,1,1,0,2,1,0
1227,250,1,TRAIN,2,0,1,101,31,30,0,1.01,0.31,2,0,1,3,0,1,1,1,1,1,1,0,2,1,0
1227,250,2,SWISSMETRO,2,1,1,29,46,20,0,0.29,0.46,2,0,1,3,0,1,1,1,1,1,1,0,2,1,0
1227,250,3,CAR,2,0,0,0,0,0,0,0.0,0.0,2,0,1,3,0,1,1,1,1,1,1,0,2,1,0
1228,250,1,TRAIN,2,0,1,80,31,60,0,0.8,0.31,2,0,1,3,0,1,1,1,1,1,1,0,2,1,0
1228,250,2,SWISSMETRO,2,1,1,29,46,30,1,0.29,0.46,2,0,1,3,0,1,1,1,1,1,1,0,2,1,0
1228,250,3,CAR,2,0,0,0,0,0,0,0.0,0.0,2,0,1,3,0,1,1,1,1,1,1,0,2,1,0
1229,250,1,TRAIN,2,0,1,87,35,30,0,0.87,0.35,2,0,1,3,0,1,1,1,1,1,1,0,2,1,0
1229,250,2,SWISSMETRO,2,1,1,29,43,30,1,0.29,0.43,2,0,1,3,0,1,1,1,1,1,1,0,2,1,0
1229,250,3,CAR,2,0,0,0,0,0,0,0.0,0.0,2,0,1,3,0,1,1,1,1,1,1,0,2,1,0
1230,250,1,TRAIN,2,0,1,87,31,30,0,0.87,0.31,2,0,1,3,0,1,1,1,1,1,1,0,2,1,0
1230,250,2,SWISSMETRO,2,1,1,32,38,10,1,0.32,0.38,2,0,1,3,0,1,1,1,1,1,1,0,2,1,0
1230,250,3,CAR,2,0,0,0,0,0,0,0.0,0.0,2,0,1,3,0,1,1,1,1,1,1,0,2,1,0
1231,250,1,TRAIN,2,0,1,87,42,60,0,0.87,0.42,2,0,1,3,0,1,1,1,1,1,1,0,2,1,0
1231,250,2,SWISSMETRO,2,1,1,29,46,20,0,0.29,0.46,2,0,1,3,0,1,1,1,1,1,1,0,2,1,0
1231,250,3,CAR,2,0,0,0,0,0,0,0.0,0.0,2,0,1,3,0,1,1,1,1,1,1,0,2,1,0
1232,250,1,TRAIN,2,0,1,101,42,30,0,1.01,0.42,2,0,1,3,0,1,1,1,1,1,1,0,2,1,0
1232,250,2,SWISSMETRO,2,1,1,32,49,30,0,0.32,0.49,2,0,1,3,0,1,1,1,1,1,1,0,2,1,0
1232,250,3,CAR,2,0,0,0,0,0,0,0.0,0.0,2,0,1,3,0,1,1,1,1,1,1,0,2,1,0
1233,250,1,TRAIN,2,0,1,87,35,60,0,0.87,0.35,2,0,1,3,0,1,1,1,1,1,1,0,2,1,0
1233,250,2,SWISSMETRO,2,1,1,32,49,30,0,0.32,0.49,2,0,1,3,0,1,1,1,1,1,1,0,2,1,0
1233,250,3,CAR,2,0,0,0,0,0,0,0.0,0.0,2,0,1,3,0,1,1,1,1,1,1,0,2,1,0
1234,251,1,TRAIN,2,0,1,125,48,120,0,1.25,0.48,2,0,1,3,0,1,1,1,2,0,3,0,25,2,1
1234,251,2,SWISSMETRO,2,1,1,49,53,20,0,0.49,0.53,2,0,1,3,0,1,1,1,2,0,3,0,25,2,1
1234,251,3,CAR,2,0,1,143,35,0,0,1.43,0.35,2,0,1,3,0,1,1,1,2,0,3,0,25,2,1
1235,251,1,TRAIN,2,0,1,114,48,30,0,1.14,0.48,2,0,1,3,0,1,1,1,2,0,3,0,25,2,1
1235,251,2,SWISSMETRO,2,1,1,44,50,10,0,0.44,0.5,2,0,1,3,0,1,1,1,2,0,3,0,25,2,1
1235,251,3,CAR,2,0,1,143,45,0,0,1.43,0.45,2,0,1,3,0,1,1,1,2,0,3,0,25,2,1
1236,251,1,TRAIN,2,0,1,146,48,60,0,1.46,0.48,2,0,1,3,0,1,1,1,2,0,3,0,25,2,1
1236,251,2,SWISSMETRO,2,1,1,55,62,30,0,0.55,0.62,2,0,1,3,0,1,1,1,2,0,3,0,25,2,1
1236,251,3,CAR,2,0,1,143,28,0,0,1.43,0.28,2,0,1,3,0,1,1,1,2,0,3,0,25,2,1
1237,251,1,TRAIN,2,0,1,114,40,30,0,1.14,0.4,2,0,1,3,0,1,1,1,2,0,3,0,25,2,1
1237,251,2,SWISSMETRO,2,1,1,49,53,20,0,0.49,0.53,2,0,1,3,0,1,1,1,2,0,3,0,25,2,1
1237,251,3,CAR,2,0,1,88,28,0,0,0.88,0.28,2,0,1,3,0,1,1,1,2,0,3,0,25,2,1
1238,251,1,TRAIN,2,0,1,146,36,60,0,1.46,0.36,2,0,1,3,0,1,1,1,2,0,3,0,25,2,1
1238,251,2,SWISSMETRO,2,1,1,49,42,20,0,0.49,0.42,2,0,1,3,0,1,1,1,2,0,3,0,25,2,1
1238,251,3,CAR,2,0,1,110,45,0,0,1.1,0.45,2,0,1,3,0,1,1,1,2,0,3,0,25,2,1
1239,251,1,TRAIN,2,0,1,125,36,120,0,1.25,0.36,2,0,1,3,0,1,1,1,2,0,3,0,25,2,1
1239,251,2,SWISSMETRO,2,1,1,44,50,10,0,0.44,0.5,2,0,1,3,0,1,1,1,2,0,3,0,25,2,1
1239,251,3,CAR,2,0,1,110,28,0,0,1.1,0.28,2,0,1,3,0,1,1,1,2,0,3,0,25,2,1
1240,251,1,TRAIN,3,0,1,114,48,120,0,1.14,0.48,2,0,1,3,0,1,1,1,2,0,3,0,25,2,1
1240,251,2,SWISSMETRO,3,0,1,55,62,10,0,0.55,0.62,2,0,1,3,0,1,1,1,2,0,3,0,25,2,1
1240,251,3,CAR,3,1,1,88,35,0,0,0.88,0.35,2,0,1,3,0,1,1,1,2,0,3,0,25,2,1
1241,251,1,TRAIN,2,0,1,114,36,30,0,1.14,0.36,2,0,1,3,0,1,1,1,2,0,3,0,25,2,1
1241,251,2,SWISSMETRO,2,1,1,55,43,30,0,0.55,0.43,2,0,1,3,0,1,1,1,2,0,3,0,25,2,1
1241,251,3,CAR,2,0,1,110,35,0,0,1.1,0.35,2,0,1,3,0,1,1,1,2,0,3,0,25,2,1
1242,251,1,TRAIN,2,0,1,146,40,60,0,1.46,0.4,2,0,1,3,0,1,1,1,2,0,3,0,25,2,1
1242,251,2,SWISSMETRO,2,1,1,44,46,10,0,0.44,0.46,2,0,1,3,0,1,1,1,2,0,3,0,25,2,1
1242,251,3,CAR,2,0,1,88,35,0,0,0.88,0.35,2,0,1,3,0,1,1,1,2,0,3,0,25,2,1
1243,252,1,TRAIN,2,0,1,115,48,120,0,1.15,0.48,2,0,1,3,0,1,1,1,2,1,2,0,2,25,1
1243,252,2,SWISSMETRO,2,1,1,39,53,20,0,0.39,0.53,2,0,1,3,0,1,1,1,2,1,2,0,2,25,1
1243,252,3,CAR,2,0,1,143,65,0,0,1.43,0.65,2,0,1,3,0,1,1,1,2,1,2,0,2,25,1
1244,252,1,TRAIN,2,0,1,136,48,60,0,1.36,0.48,2,0,1,3,0,1,1,1,2,1,2,0,2,25,1
1244,252,2,SWISSMETRO,2,1,1,45,62,30,0,0.45,0.62,2,0,1,3,0,1,1,1,2,1,2,0,2,25,1
1244,252,3,CAR,2,0,1,143,52,0,0,1.43,0.52,2,0,1,3,0,1,1,1,2,1,2,0,2,25,1
1245,252,1,TRAIN,2,0,1,104,48,30,0,1.04,0.48,2,0,1,3,0,1,1,1,2,1,2,0,2,25,1
1245,252,2,SWISSMETRO,2,1,1,34,50,10,0,0.34,0.5,2,0,1,3,0,1,1,1,2,1,2,0,2,25,1
1245,252,3,CAR,2,0,1,143,84,0,0,1.43,0.84,2,0,1,3,0,1,1,1,2,1,2,0,2,25,1
1246,252,1,TRAIN,2,0,1,104,40,30,0,1.04,0.4,2,0,1,3,0,1,1,1,2,1,2,0,2,25,1
1246,252,2,SWISSMETRO,2,1,1,39,53,20,0,0.39,0.53,2,0,1,3,0,1,1,1,2,1,2,0,2,25,1
1246,252,3,CAR,2,0,1,88,52,0,0,0.88,0.52,2,0,1,3,0,1,1,1,2,1,2,0,2,25,1
1247,252,1,TRAIN,2,0,1,136,36,60,0,1.36,0.36,2,0,1,3,0,1,1,1,2,1,2,0,2,25,1
1247,252,2,SWISSMETRO,2,1,1,39,42,20,0,0.39,0.42,2,0,1,3,0,1,1,1,2,1,2,0,2,25,1
1247,252,3,CAR,2,0,1,110,84,0,0,1.1,0.84,2,0,1,3,0,1,1,1,2,1,2,0,2,25,1
1248,252,1,TRAIN,2,0,1,115,36,120,0,1.15,0.36,2,0,1,3,0,1,1,1,2,1,2,0,2,25,1
1248,252,2,SWISSMETRO,2,1,1,34,50,10,0,0.34,0.5,2,0,1,3,0,1,1,1,2,1,2,0,2,25,1
1248,252,3,CAR,2,0,1,110,52,0,0,1.1,0.52,2,0,1,3,0,1,1,1,2,1,2,0,2,25,1
1249,252,1,TRAIN,2,0,1,104,48,120,0,1.04,0.48,2,0,1,3,0,1,1,1,2,1,2,0,2,25,1
1249,252,2,SWISSMETRO,2,1,1,45,62,10,0,0.45,0.62,2,0,1,3,0,1,1,1,2,1,2,0,2,25,1
1249,252,3,CAR,2,0,1,88,65,0,0,0.88,0.65,2,0,1,3,0,1,1,1,2,1,2,0,2,25,1
1250,252,1,TRAIN,2,0,1,136,40,60,0,1.36,0.4,2,0,1,3,0,1,1,1,2,1,2,0,2,25,1
1250,252,2,SWISSMETRO,2,1,1,34,46,10,0,0.34,0.46,2,0,1,3,0,1,1,1,2,1,2,0,2,25,1
1250,252,3,CAR,2,0,1,88,65,0,0,0.88,0.65,2,0,1,3,0,1,1,1,2,1,2,0,2,25,1
1251,252,1,TRAIN,2,0,1,104,36,30,0,1.04,0.36,2,0,1,3,0,1,1,1,2,1,2,0,2,25,1
1251,252,2,SWISSMETRO,2,1,1,45,43,30,0,0.45,0.43,2,0,1,3,0,1,1,1,2,1,2,0,2,25,1
1251,252,3,CAR,2,0,1,110,65,0,0,1.1,0.65,2,0,1,3,0,1,1,1,2,1,2,0,2,25,1
1252,253,1,TRAIN,2,0,1,214,74,120,0,2.14,0.74,2,0,1,3,0,1,1,1,2,1,4,0,1,25,0
1252,253,2,SWISSMETRO,2,1,1,85,82,20,0,0.85,0.82,2,0,1,3,0,1,1,1,2,1,4,0,1,25,0
1252,253,3,CAR,2,0,0,0,0,0,0,0.0,0.0,2,0,1,3,0,1,1,1,2,1,4,0,1,25,0
1253,253,1,TRAIN,2,0,1,194,74,30,0,1.94,0.74,2,0,1,3,0,1,1,1,2,1,4,0,1,25,0
1253,253,2,SWISSMETRO,2,1,1,77,80,10,0,0.77,0.8,2,0,1,3,0,1,1,1,2,1,4,0,1,25,0
1253,253,3,CAR,2,0,0,0,0,0,0,0.0,0.0,2,0,1,3,0,1,1,1,2,1,4,0,1,25,0
1254,253,1,TRAIN,2,0,1,254,74,60,0,2.54,0.74,2,0,1,3,0,1,1,1,2,1,4,0,1,25,0
1254,253,2,SWISSMETRO,2,1,1,95,99,30,0,0.95,0.99,2,0,1,3,0,1,1,1,2,1,4,0,1,25,0
1254,253,3,CAR,2,0,0,0,0,0,0,0.0,0.0,2,0,1,3,0,1,1,1,2,1,4,0,1,25,0
1255,253,1,TRAIN,2,0,1,194,62,30,0,1.94,0.62,2,0,1,3,0,1,1,1,2,1,4,0,1,25,0
1255,253,2,SWISSMETRO,2,1,1,85,86,20,0,0.85,0.86,2,0,1,3,0,1,1,1,2,1,4,0,1,25,0
1255,253,3,CAR,2,0,0,0,0,0,0,0.0,0.0,2,0,1,3,0,1,1,1,2,1,4,0,1,25,0
1256,253,1,TRAIN,2,0,1,254,56,60,0,2.54,0.56,2,0,1,3,0,1,1,1,2,1,4,0,1,25,0
1256,253,2,SWISSMETRO,2,1,1,85,64,20,0,0.85,0.64,2,0,1,3,0,1,1,1,2,1,4,0,1,25,0
1256,253,3,CAR,2,0,0,0,0,0,0,0.0,0.0,2,0,1,3,0,1,1,1,2,1,4,0,1,25,0
1257,253,1,TRAIN,1,1,1,214,56,120,0,2.14,0.56,2,0,1,3,0,1,1,1,2,1,4,0,1,25,0
1257,253,2,SWISSMETRO,1,0,1,77,80,10,0,0.77,0.8,2,0,1,3,0,1,1,1,2,1,4,0,1,25,0
1257,253,3,CAR,1,0,0,0,0,0,0,0.0,0.0,2,0,1,3,0,1,1,1,2,1,4,0,1,25,0
1258,253,1,TRAIN,2,0,1,194,74,120,0,1.94,0.74,2,0,1,3,0,1,1,1,2,1,4,0,1,25,0
1258,253,2,SWISSMETRO,2,1,1,95,99,10,0,0.95,0.99,2,0,1,3,0,1,1,1,2,1,4,0,1,25,0
1258,253,3,CAR,2,0,0,0,0,0,0,0.0,0.0,2,0,1,3,0,1,1,1,2,1,4,0,1,25,0
1259,253,1,TRAIN,1,1,1,194,56,30,0,1.94,0.56,2,0,1,3,0,1,1,1,2,1,4,0,1,25,0
1259,253,2,SWISSMETRO,1,0,1,95,66,30,0,0.95,0.66,2,0,1,3,0,1,1,1,2,1,4,0,1,25,0
1259,253,3,CAR,1,0,0,0,0,0,0,0.0,0.0,2,0,1,3,0,1,1,1,2,1,4,0,1,25,0
1260,253,1,TRAIN,2,0,1,254,62,60,0,2.54,0.62,2,0,1,3,0,1,1,1,2,1,4,0,1,25,0
1260,253,2,SWISSMETRO,2,1,1,77,72,10,0,0.77,0.72,2,0,1,3,0,1,1,1,2,1,4,0,1,25,0
1260,253,3,CAR,2,0,0,0,0,0,0,0.0,0.0,2,0,1,3,0,1,1,1,2,1,4,0,1,25,0
1261,254,1,TRAIN,2,0,1,146,40,30,0,1.46,0.4,2,0,1,3,0,1,1,1,3,0,2,0,25,2,0
1261,254,2,SWISSMETRO,2,1,1,55,45,10,0,0.55,0.45,2,0,1,3,0,1,1,1,3,0,2,0,25,2,0
1261,254,3,CAR,2,0,0,0,0,0,0,0.0,0.0,2,0,1,3,0,1,1,1,3,0,2,0,25,2,0
1262,254,1,TRAIN,2,0,1,146,40,120,0,1.46,0.4,2,0,1,3,0,1,1,1,3,0,2,0,25,2,0
1262,254,2,SWISSMETRO,2,1,1,49,53,10,1,0.49,0.53,2,0,1,3,0,1,1,1,3,0,2,0,25,2,0
1262,254,3,CAR,2,0,0,0,0,0,0,0.0,0.0,2,0,1,3,0,1,1,1,3,0,2,0,25,2,0
1263,254,1,TRAIN,1,1,1,146,36,30,0,1.46,0.36,2,0,1,3,0,1,1,1,3,0,2,0,25,2,0
1263,254,2,SWISSMETRO,1,0,1,44,50,20,0,0.44,0.5,2,0,1,3,0,1,1,1,3,0,2,0,25,2,0
1263,254,3,CAR,1,0,0,0,0,0,0,0.0,0.0,2,0,1,3,0,1,1,1,3,0,2,0,25,2,0
1264,254,1,TRAIN,2,0,1,114,36,60,0,1.14,0.36,2,0,1,3,0,1,1,1,3,0,2,0,25,2,0
1264,254,2,SWISSMETRO,2,1,1,44,50,30,1,0.44,0.5,2,0,1,3,0,1,1,1,3,0,2,0,25,2,0
1264,254,3,CAR,2,0,0,0,0,0,0,0.0,0.0,2,0,1,3,0,1,1,1,3,0,2,0,25,2,0
1265,254,1,TRAIN,1,1,1,125,40,30,0,1.25,0.4,2,0,1,3,0,1,1,1,3,0,2,0,25,2,0
1265,254,2,SWISSMETRO,1,0,1,44,46,30,1,0.44,0.46,2,0,1,3,0,1,1,1,3,0,2,0,25,2,0
1265,254,3,CAR,1,0,0,0,0,0,0,0.0,0.0,2,0,1,3,0,1,1,1,3,0,2,0,25,2,0
1266,254,1,TRAIN,1,1,1,125,36,30,0,1.25,0.36,2,0,1,3,0,1,1,1,3,0,2,0,25,2,0
1266,254,2,SWISSMETRO,1,0,1,49,42,10,1,0.49,0.42,2,0,1,3,0,1,1,1,3,0,2,0,25,2,0
1266,254,3,CAR,1,0,0,0,0,0,0,0.0,0.0,2,0,1,3,0,1,1,1,3,0,2,0,25,2,0
1267,254,1,TRAIN,2,0,1,125,48,60,0,1.25,0.48,2,0,1,3,0,1,1,1,3,0,2,0,25,2,0
1267,254,2,SWISSMETRO,2,1,1,44,50,20,0,0.44,0.5,2,0,1,3,0,1,1,1,3,0,2,0,25,2,0
1267,254,3,CAR,2,0,0,0,0,0,0,0.0,0.0,2,0,1,3,0,1,1,1,3,0,2,0,25,2,0
1268,254,1,TRAIN,1,1,1,146,48,30,0,1.46,0.48,2,0,1,3,0,1,1,1,3,0,2,0,25,2,0
1268,254,2,SWISSMETRO,1,0,1,49,53,30,0,0.49,0.53,2,0,1,3,0,1,1,1,3,0,2,0,25,2,0
1268,254,3,CAR,1,0,0,0,0,0,0,0.0,0.0,2,0,1,3,0,1,1,1,3,0,2,0,25,2,0
1269,254,1,TRAIN,2,0,1,125,40,60,0,1.25,0.4,2,0,1,3,0,1,1,1,3,0,2,0,25,2,0
1269,254,2,SWISSMETRO,2,1,1,49,53,30,0,0.49,0.53,2,0,1,3,0,1,1,1,3,0,2,0,25,2,0
1269,254,3,CAR,2,0,0,0,0,0,0,0.0,0.0,2,0,1,3,0,1,1,1,3,0,2,0,25,2,0
1270,255,1,TRAIN,2,0,1,150,38,30,0,1.5,0.38,2,0,1,3,0,1,1,1,3,0,3,0,1,2,1
1270,255,2,SWISSMETRO,2,1,1,78,43,10,0,0.78,0.43,2,0,1,3,0,1,1,1,3,0,3,0,1,2,1
1270,255,3,CAR,2,0,1,80,40,0,0,0.8,0.4,2,0,1,3,0,1,1,1,3,0,3,0,1,2,1
1271,255,1,TRAIN,2,0,1,150,38,120,0,1.5,0.38,2,0,1,3,0,1,1,1,3,0,3,0,1,2,1
1271,255,2,SWISSMETRO,2,1,1,74,50,10,1,0.74,0.5,2,0,1,3,0,1,1,1,3,0,3,0,1,2,1
1271,255,3,CAR,2,0,1,104,65,0,0,1.04,0.65,2,0,1,3,0,1,1,1,3,0,3,0,1,2,1
1272,255,1,TRAIN,2,0,1,150,34,30,0,1.5,0.34,2,0,1,3,0,1,1,1,3,0,3,0,1,2,1
1272,255,2,SWISSMETRO,2,1,1,71,48,20,0,0.71,0.48,2,0,1,3,0,1,1,1,3,0,3,0,1,2,1
1272,255,3,CAR,2,0,1,104,50,0,0,1.04,0.5,2,0,1,3,0,1,1,1,3,0,3,0,1,2,1
1273,255,1,TRAIN,2,0,1,118,34,60,0,1.18,0.34,2,0,1,3,0,1,1,1,3,0,3,0,1,2,1
1273,255,2,SWISSMETRO,2,1,1,71,48,30,1,0.71,0.48,2,0,1,3,0,1,1,1,3,0,3,0,1,2,1
1273,255,3,CAR,2,0,1,64,65,0,0,0.64,0.65,2,0,1,3,0,1,1,1,3,0,3,0,1,2,1
1274,255,1,TRAIN,2,0,1,129,38,30,0,1.29,0.38,2,0,1,3,0,1,1,1,3,0,3,0,1,2,1
1274,255,2,SWISSMETRO,2,1,1,71,45,30,1,0.71,0.45,2,0,1,3,0,1,1,1,3,0,3,0,1,2,1
1274,255,3,CAR,2,0,1,104,40,0,0,1.04,0.4,2,0,1,3,0,1,1,1,3,0,3,0,1,2,1
1275,255,1,TRAIN,2,0,1,129,34,30,0,1.29,0.34,2,0,1,3,0,1,1,1,3,0,3,0,1,2,1
1275,255,2,SWISSMETRO,2,1,1,74,40,10,1,0.74,0.4,2,0,1,3,0,1,1,1,3,0,3,0,1,2,1
1275,255,3,CAR,2,0,1,64,50,0,0,0.64,0.5,2,0,1,3,0,1,1,1,3,0,3,0,1,2,1
1276,255,1,TRAIN,2,0,1,129,46,60,0,1.29,0.46,2,0,1,3,0,1,1,1,3,0,3,0,1,2,1
1276,255,2,SWISSMETRO,2,1,1,71,48,20,0,0.71,0.48,2,0,1,3,0,1,1,1,3,0,3,0,1,2,1
1276,255,3,CAR,2,0,1,64,40,0,0,0.64,0.4,2,0,1,3,0,1,1,1,3,0,3,0,1,2,1
1277,255,1,TRAIN,2,0,1,150,46,30,0,1.5,0.46,2,0,1,3,0,1,1,1,3,0,3,0,1,2,1
1277,255,2,SWISSMETRO,2,1,1,74,50,30,0,0.74,0.5,2,0,1,3,0,1,1,1,3,0,3,0,1,2,1
