dataset,model_key,respondent_id,task_index,normalized_weight,alternative_name,alternative_code,chosen,alt_available,alt_time,alt_waiting,alt_cost,alt_distance
human,human,H0504,1,0.6019450605361366,CAR,1,0,1,135.0,0.0,27.38,0.0
human,human,H0504,1,0.6019450605361366,SLOW_MODES,2,0,1,0.0,0.0,0.0,208.0
human,human,H0505,1,0.3735873657560173,PT,0,0,1,122.0,15.0,14.6,0.0
human,human,H0505,1,0.3735873657560173,CAR,1,1,1,25.0,0.0,3.24,0.0
human,human,H0505,1,0.3735873657560173,SLOW_MODES,2,0,1,0.0,0.0,0.0,22.0
human,human,H0506,1,5.694231137832636,PT,0,1,1,53.0,0.0,3.4,0.0
human,human,H0506,1,5.694231137832636,CAR,1,0,0,24.0,0.0,2.49,0.0
human,human,H0506,1,5.694231137832636,SLOW_MODES,2,0,1,0.0,0.0,0.0,12.0
human,human,H0507,1,0.8584724543995766,PT,0,0,1,165.0,24.0,7.4,0.0
human,human,H0507,1,0.8584724543995766,CAR,1,1,1,66.0,0.0,8.31,0.0
human,human,H0507,1,0.8584724543995766,SLOW_MODES,2,0,1,0.0,0.0,0.0,62.0
human,human,H0508,1,0.3735873657560173,PT,0,0,1,51.0,0.0,3.8,0.0
human,human,H0508,1,0.3735873657560173,CAR,1,0,1,7.0,0.0,0.75,0.0
human,human,H0508,1,0.3735873657560173,SLOW_MODES,2,1,1,0.0,0.0,0.0,3.8
human,human,H0509,1,0.3735873657560173,PT,0,0,1,53.0,6.0,3.8,0.0
human,human,H0509,1,0.3735873657560173,CAR,1,0,1,10.0,0.0,1.2,0.0
human,human,H0509,1,0.3735873657560173,SLOW_MODES,2,1,1,0.0,0.0,0.0,5.3
human,human,H0510,1,0.954424398357919,PT,0,1,1,156.0,5.0,0.0,0.0
human,human,H0510,1,0.954424398357919,CAR,1,0,1,70.0,0.0,11.19,0.0
human,human,H0510,1,0.954424398357919,SLOW_MODES,2,0,1,0.0,0.0,0.0,75.0
human,human,H0511,1,0.954424398357919,PT,0,0,1,57.0,0.0,3.8,0.0
human,human,H0511,1,0.954424398357919,CAR,1,1,1,14.0,0.0,1.52,0.0
human,human,H0511,1,0.954424398357919,SLOW_MODES,2,0,1,0.0,0.0,0.0,9.5
human,human,H0512,1,0.954424398357919,PT,0,0,1,57.0,0.0,3.8,0.0
human,human,H0512,1,0.954424398357919,CAR,1,1,1,14.0,0.0,1.52,0.0
human,human,H0512,1,0.954424398357919,SLOW_MODES,2,0,1,0.0,0.0,0.0,9.5
human,human,H0513,1,0.954424398357919,PT,0,1,1,115.0,3.0,0.0,0.0
human,human,H0513,1,0.954424398357919,CAR,1,0,1,63.0,0.0,8.87,0.0
human,human,H0513,1,0.954424398357919,SLOW_MODES,2,0,1,0.0,0.0,0.0,62.0
human,human,H0514,1,0.2290902236010023,PT,0,1,1,169.0,17.0,18.0,0.0
human,human,H0514,1,0.2290902236010023,CAR,1,0,1,86.0,0.0,16.68,0.0
human,human,H0514,1,0.2290902236010023,SLOW_MODES,2,0,1,0.0,0.0,0.0,126.0
human,human,H0515,1,0.954424398357919,PT,0,1,1,110.0,12.0,0.0,0.0
human,human,H0515,1,0.954424398357919,CAR,1,0,1,52.0,0.0,7.65,0.0
human,human,H0515,1,0.954424398357919,SLOW_MODES,2,0,1,0.0,0.0,0.0,53.0
human,human,H0516,1,0.2290902236010023,PT,0,1,1,100.0,6.0,27.2,0.0
human,human,H0516,1,0.2290902236010023,CAR,1,0,1,64.0,0.0,8.86,0.0
human,human,H0516,1,0.2290902236010023,SLOW_MODES,2,0,1,0.0,0.0,0.0,58.0
human,human,H0517,1,0.2545934244605354,PT,0,0,1,136.0,49.0,16.1,0.0
human,human,H0517,1,0.2545934244605354,CAR,1,1,1,44.0,0.0,4.37,0.0
human,human,H0517,1,0.2545934244605354,SLOW_MODES,2,0,1,0.0,0.0,0.0,26.0
human,human,H0518,1,3.4343260688387685,PT,0,0,1,83.0,5.0,2.8,0.0
human,human,H0518,1,3.4343260688387685,CAR,1,0,1,12.0,0.0,1.23,0.0
human,human,H0518,1,3.4343260688387685,SLOW_MODES,2,1,1,0.0,0.0,0.0,9.0
human,human,H0519,1,0.954424398357919,PT,0,0,1,147.0,20.0,5.6,0.0
human,human,H0519,1,0.954424398357919,CAR,1,1,1,36.0,0.0,3.7,0.0
human,human,H0519,1,0.954424398357919,SLOW_MODES,2,0,1,0.0,0.0,0.0,26.4
human,human,H0520,1,0.2290902236010023,PT,0,0,1,131.0,18.0,7.4,0.0
human,human,H0520,1,0.2290902236010023,CAR,1,1,1,46.0,0.0,5.09,0.0
human,human,H0520,1,0.2290902236010023,SLOW_MODES,2,0,1,0.0,0.0,0.0,37.0
human,human,H0521,1,0.954424398357919,PT,0,0,1,414.0,98.0,22.9,0.0
human,human,H0521,1,0.954424398357919,CAR,1,1,1,125.0,0.0,20.1,0.0
human,human,H0521,1,0.954424398357919,SLOW_MODES,2,0,1,0.0,0.0,0.0,151.0
human,human,H0522,1,0.6742017967438133,PT,0,0,1,184.0,16.0,12.8,0.0
human,human,H0522,1,0.6742017967438133,CAR,1,1,1,58.0,0.0,5.95,0.0
human,human,H0522,1,0.6742017967438133,SLOW_MODES,2,0,1,0.0,0.0,0.0,39.5
human,human,H0523,1,0.8584724543995766,PT,0,0,1,90.0,0.0,9.5,0.0
human,human,H0523,1,0.8584724543995766,CAR,1,1,1,34.0,0.0,11.89,0.0
human,human,H0523,1,0.8584724543995766,SLOW_MODES,2,0,1,0.0,0.0,0.0,21.5
human,human,H0524,1,0.8584724543995766,PT,0,0,1,28.0,0.0,2.8,0.0
human,human,H0524,1,0.8584724543995766,CAR,1,0,1,1.0,0.0,0.2,0.0
human,human,H0524,1,0.8584724543995766,SLOW_MODES,2,1,1,0.0,0.0,0.0,0.4
human,human,H0525,1,0.3735873657560173,PT,0,1,1,90.0,0.0,9.3,0.0
human,human,H0525,1,0.3735873657560173,CAR,1,0,1,42.0,0.0,4.03,0.0
human,human,H0525,1,0.3735873657560173,SLOW_MODES,2,0,1,0.0,0.0,0.0,24.0
human,human,H0526,1,0.5414274486172608,PT,0,1,1,184.0,1.0,19.6,0.0
human,human,H0526,1,0.5414274486172608,CAR,1,0,0,88.0,0.0,14.39,0.0
human,human,H0526,1,0.5414274486172608,SLOW_MODES,2,0,1,0.0,0.0,0.0,93.0
human,human,H0527,1,0.6019450605361366,PT,0,0,1,138.0,42.0,5.6,0.0
human,human,H0527,1,0.6019450605361366,CAR,1,1,1,36.0,0.0,3.58,0.0
human,human,H0527,1,0.6019450605361366,SLOW_MODES,2,0,1,0.0,0.0,0.0,24.0
human,human,H0528,1,0.6019450605361366,PT,0,0,1,142.0,23.0,9.4,0.0
human,human,H0528,1,0.6019450605361366,CAR,1,1,1,42.0,0.0,4.3,0.0
human,human,H0528,1,0.6019450605361366,SLOW_MODES,2,0,1,0.0,0.0,0.0,29.5
human,human,H0529,1,0.6019450605361366,PT,0,0,1,199.0,39.0,9.4,0.0
human,human,H0529,1,0.6019450605361366,CAR,1,1,1,42.0,0.0,4.27,0.0
human,human,H0529,1,0.6019450605361366,SLOW_MODES,2,0,1,0.0,0.0,0.0,30.0
human,human,H0530,1,0.2545934244605354,PT,0,0,1,207.0,41.0,32.0,0.0
human,human,H0530,1,0.2545934244605354,CAR,1,1,1,58.0,0.0,7.84,0.0
human,human,H0530,1,0.2545934244605354,SLOW_MODES,2,0,1,0.0,0.0,0.0,59.0
human,human,H0531,1,0.8584724543995766,PT,0,0,1,118.0,8.0,20.8,0.0
human,human,H0531,1,0.8584724543995766,CAR,1,1,1,56.0,0.0,5.6,0.0
human,human,H0531,1,0.8584724543995766,SLOW_MODES,2,0,1,0.0,0.0,0.0,36.0
human,human,H0532,1,0.954424398357919,PT,0,1,1,126.0,0.0,7.6,0.0
human,human,H0532,1,0.954424398357919,CAR,1,0,1,40.0,0.0,4.18,0.0
human,human,H0532,1,0.954424398357919,SLOW_MODES,2,0,1,0.0,0.0,0.0,28.0
human,human,H0533,1,0.954424398357919,PT,0,1,1,212.0,23.0,44.0,0.0
human,human,H0533,1,0.954424398357919,CAR,1,0,1,142.0,0.0,26.67,0.0
human,human,H0533,1,0.954424398357919,SLOW_MODES,2,0,1,0.0,0.0,0.0,205.0
human,human,H0534,1,0.954424398357919,PT,0,0,1,218.0,7.0,18.0,0.0
human,human,H0534,1,0.954424398357919,CAR,1,1,1,69.0,0.0,8.15,0.0
human,human,H0534,1,0.954424398357919,SLOW_MODES,2,0,1,0.0,0.0,0.0,54.0
human,human,H0535,1,2.256576028779217,PT,0,0,1,144.0,10.0,23.6,0.0
human,human,H0535,1,2.256576028779217,CAR,1,1,1,54.0,0.0,6.28,0.0
human,human,H0535,1,2.256576028779217,SLOW_MODES,2,0,1,0.0,0.0,0.0,41.0
human,human,H0536,1,3.818189834136154,PT,0,0,1,114.0,15.0,20.0,0.0
human,human,H0536,1,3.818189834136154,CAR,1,1,1,39.0,0.0,3.96,0.0
human,human,H0536,1,3.818189834136154,SLOW_MODES,2,0,1,0.0,0.0,0.0,26.0
human,human,H0537,1,0.2545934244605354,PT,0,1,1,171.0,21.0,40.0,0.0
human,human,H0537,1,0.2545934244605354,CAR,1,0,1,81.0,0.0,10.5,0.0
human,human,H0537,1,0.2545934244605354,SLOW_MODES,2,0,1,0.0,0.0,0.0,57.5
human,human,H0538,1,0.954424398357919,PT,0,0,1,205.0,11.0,18.9,0.0
human,human,H0538,1,0.954424398357919,CAR,1,1,1,71.0,0.0,9.57,0.0
human,human,H0538,1,0.954424398357919,SLOW_MODES,2,0,1,0.0,0.0,0.0,59.5
human,human,H0539,1,2.256576028779217,PT,0,0,1,78.0,0.0,7.6,0.0
human,human,H0539,1,2.256576028779217,CAR,1,1,1,19.0,0.0,1.92,0.0
human,human,H0539,1,2.256576028779217,SLOW_MODES,2,0,1,0.0,0.0,0.0,11.0
human,human,H0540,1,2.256576028779217,PT,0,0,1,115.0,5.0,9.4,0.0
human,human,H0540,1,2.256576028779217,CAR,1,1,1,19.0,0.0,1.92,0.0
human,human,H0540,1,2.256576028779217,SLOW_MODES,2,0,1,0.0,0.0,0.0,11.0
human,human,H0541,1,0.6019450605361366,PT,0,1,1,95.0,12.0,0.0,0.0
human,human,H0541,1,0.6019450605361366,CAR,1,0,1,24.0,0.0,2.69,0.0
human,human,H0541,1,0.6019450605361366,SLOW_MODES,2,0,1,0.0,0.0,0.0,12.0
human,human,H0542,1,0.3735873657560173,PT,0,1,1,108.0,0.0,0.0,0.0
human,human,H0542,1,0.3735873657560173,CAR,1,0,1,93.0,0.0,11.12,0.0
human,human,H0542,1,0.3735873657560173,SLOW_MODES,2,0,1,0.0,0.0,0.0,73.0
human,human,H0543,1,2.256576028779217,PT,0,0,1,104.0,2.0,11.2,0.0
human,human,H0543,1,2.256576028779217,CAR,1,1,1,40.0,0.0,4.59,0.0
human,human,H0543,1,2.256576028779217,SLOW_MODES,2,0,1,0.0,0.0,0.0,29.0
human,human,H0544,1,0.8584724543995766,PT,0,1,1,144.0,1.0,16.7,0.0
human,human,H0544,1,0.8584724543995766,CAR,1,0,1,74.0,0.0,9.14,0.0
human,human,H0544,1,0.8584724543995766,SLOW_MODES,2,0,1,0.0,0.0,0.0,55.5
human,human,H0545,1,0.954424398357919,PT,0,0,1,127.0,7.0,7.4,0.0
human,human,H0545,1,0.954424398357919,CAR,1,1,1,46.0,0.0,4.89,0.0
human,human,H0545,1,0.954424398357919,SLOW_MODES,2,0,1,0.0,0.0,0.0,34.0
human,human,H0546,1,0.8584724543995766,PT,0,0,1,43.0,0.0,7.6,0.0
human,human,H0546,1,0.8584724543995766,CAR,1,1,1,10.0,0.0,1.23,0.0
human,human,H0546,1,0.8584724543995766,SLOW_MODES,2,0,1,0.0,0.0,0.0,7.0
human,human,H0547,1,0.2545934244605354,PT,0,0,1,237.0,58.0,52.6,0.0
human,human,H0547,1,0.2545934244605354,CAR,1,1,1,78.0,0.0,13.0,0.0
human,human,H0547,1,0.2545934244605354,SLOW_MODES,2,0,1,0.0,0.0,0.0,83.0
human,human,H0548,1,0.8584724543995766,PT,0,0,1,90.0,1.0,14.4,0.0
human,human,H0548,1,0.8584724543995766,CAR,1,1,1,25.0,0.0,2.55,0.0
human,human,H0548,1,0.8584724543995766,SLOW_MODES,2,0,1,0.0,0.0,0.0,14.0
human,human,H0549,1,0.3735873657560173,PT,0,0,1,314.0,44.0,16.5,0.0
human,human,H0549,1,0.3735873657560173,CAR,1,1,1,113.0,0.0,13.87,0.0
human,human,H0549,1,0.3735873657560173,SLOW_MODES,2,0,1,0.0,0.0,0.0,97.0
human,human,H0550,1,0.6019450605361366,PT,0,0,1,120.0,15.0,22.0,0.0
human,human,H0550,1,0.6019450605361366,CAR,1,1,1,64.0,0.0,9.0,0.0
human,human,H0550,1,0.6019450605361366,SLOW_MODES,2,0,1,0.0,0.0,0.0,65.0
human,human,H0551,1,0.8584724543995766,PT,0,0,1,33.0,0.0,3.8,0.0
human,human,H0551,1,0.8584724543995766,CAR,1,1,1,10.0,0.0,1.13,0.0
human,human,H0551,1,0.8584724543995766,SLOW_MODES,2,0,1,0.0,0.0,0.0,7.0
human,human,H0552,1,0.8584724543995766,PT,0,0,1,33.0,0.0,3.8,0.0
human,human,H0552,1,0.8584724543995766,CAR,1,1,1,10.0,0.0,1.13,0.0
human,human,H0552,1,0.8584724543995766,SLOW_MODES,2,0,1,0.0,0.0,0.0,7.0
human,human,H0553,1,0.8832827856419051,PT,0,1,1,72.0,2.0,5.6,0.0
human,human,H0553,1,0.8832827856419051,CAR,1,0,1,40.0,0.0,3.87,0.0
human,human,H0553,1,0.8832827856419051,SLOW_MODES,2,0,1,0.0,0.0,0.0,24.0
human,human,H0554,1,0.2290902236010023,PT,0,0,1,59.0,0.0,3.8,0.0
human,human,H0554,1,0.2290902236010023,CAR,1,1,1,16.0,0.0,1.66,0.0
human,human,H0554,1,0.2290902236010023,SLOW_MODES,2,0,1,0.0,0.0,0.0,9.5
human,human,H0555,1,0.2290902236010023,PT,0,0,1,68.0,5.0,3.8,0.0
human,human,H0555,1,0.2290902236010023,CAR,1,1,1,15.0,0.0,1.75,0.0
human,human,H0555,1,0.2290902236010023,SLOW_MODES,2,0,1,0.0,0.0,0.0,8.9
human,human,H0556,1,2.029711386372872,PT,0,0,1,90.0,5.0,4.7,0.0
human,human,H0556,1,2.029711386372872,CAR,1,1,1,24.0,0.0,2.35,0.0
human,human,H0556,1,2.029711386372872,SLOW_MODES,2,0,1,0.0,0.0,0.0,13.0
human,human,H0557,1,2.029711386372872,PT,0,0,1,97.0,9.0,5.6,0.0
human,human,H0557,1,2.029711386372872,CAR,1,1,1,24.0,0.0,2.35,0.0
human,human,H0557,1,2.029711386372872,SLOW_MODES,2,0,1,0.0,0.0,0.0,13.0
human,human,H0558,1,0.954424398357919,PT,0,0,1,110.0,0.0,14.0,0.0
human,human,H0558,1,0.954424398357919,CAR,1,1,1,51.0,0.0,5.17,0.0
human,human,H0558,1,0.954424398357919,SLOW_MODES,2,0,1,0.0,0.0,0.0,31.5
human,human,H0559,1,0.954424398357919,PT,0,0,1,164.0,30.0,26.0,0.0
human,human,H0559,1,0.954424398357919,CAR,1,1,1,60.0,0.0,8.2,0.0
human,human,H0559,1,0.954424398357919,SLOW_MODES,2,0,1,0.0,0.0,0.0,58.0
human,human,H0560,1,0.2290902236010023,PT,0,0,1,193.0,42.0,20.2,0.0
human,human,H0560,1,0.2290902236010023,CAR,1,0,1,74.0,0.0,9.47,0.0
human,human,H0560,1,0.2290902236010023,SLOW_MODES,2,1,1,0.0,0.0,0.0,57.0
human,human,H0561,1,0.2545934244605354,PT,0,0,1,37.0,0.0,2.2,0.0
human,human,H0561,1,0.2545934244605354,CAR,1,0,1,6.0,0.0,0.56,0.0
human,human,H0561,1,0.2545934244605354,SLOW_MODES,2,1,1,0.0,0.0,0.0,3.2
human,human,H0562,1,0.3735873657560173,PT,0,0,1,226.0,44.0,23.8,0.0
human,human,H0562,1,0.3735873657560173,CAR,1,1,1,106.0,0.0,13.21,0.0
human,human,H0562,1,0.3735873657560173,SLOW_MODES,2,0,1,0.0,0.0,0.0,78.0
human,human,H0563,1,0.3735873657560173,PT,0,0,1,152.0,39.0,15.6,0.0
human,human,H0563,1,0.3735873657560173,CAR,1,1,1,51.0,0.0,6.56,0.0
human,human,H0563,1,0.3735873657560173,SLOW_MODES,2,0,1,0.0,0.0,0.0,38.0
human,human,H0564,1,2.256576028779217,PT,0,0,1,81.0,5.0,5.6,0.0
human,human,H0564,1,2.256576028779217,CAR,1,1,1,21.0,0.0,2.11,0.0
human,human,H0564,1,2.256576028779217,SLOW_MODES,2,0,1,0.0,0.0,0.0,13.6
human,human,H0565,1,0.2290902236010023,PT,0,0,1,166.0,5.0,12.1,0.0
human,human,H0565,1,0.2290902236010023,CAR,1,1,1,69.0,0.0,6.99,0.0
human,human,H0565,1,0.2290902236010023,SLOW_MODES,2,0,1,0.0,0.0,0.0,46.5
human,human,H0566,1,2.256576028779217,PT,0,0,1,143.0,5.0,27.4,0.0
human,human,H0566,1,2.256576028779217,CAR,1,1,1,51.0,0.0,5.33,0.0
human,human,H0566,1,2.256576028779217,SLOW_MODES,2,0,1,0.0,0.0,0.0,36.5
human,human,H0567,1,0.5414274486172608,PT,0,0,1,201.0,15.0,35.4,0.0
human,human,H0567,1,0.5414274486172608,CAR,1,1,1,69.0,0.0,9.54,0.0
human,human,H0567,1,0.5414274486172608,SLOW_MODES,2,0,1,0.0,0.0,0.0,71.0
human,human,H0568,1,0.2290902236010023,PT,0,0,1,78.0,0.0,16.6,0.0
human,human,H0568,1,0.2290902236010023,CAR,1,1,1,21.0,0.0,2.28,0.0
human,human,H0568,1,0.2290902236010023,SLOW_MODES,2,0,1,0.0,0.0,0.0,17.0
human,human,H0569,1,0.954424398357919,PT,0,0,1,129.0,25.0,11.2,0.0
human,human,H0569,1,0.954424398357919,CAR,1,1,1,39.0,0.0,4.18,0.0
human,human,H0569,1,0.954424398357919,SLOW_MODES,2,0,1,0.0,0.0,0.0,27.0
human,human,H0570,1,0.8584724543995766,PT,0,0,1,61.0,0.0,6.8,0.0
human,human,H0570,1,0.8584724543995766,CAR,1,1,1,9.0,0.0,1.02,0.0
human,human,H0570,1,0.8584724543995766,SLOW_MODES,2,0,1,0.0,0.0,0.0,7.5
human,human,H0571,1,0.2545934244605354,PT,0,0,1,234.0,47.0,67.9,0.0
human,human,H0571,1,0.2545934244605354,CAR,1,1,1,100.0,0.0,17.12,0.0
human,human,H0571,1,0.2545934244605354,SLOW_MODES,2,0,1,0.0,0.0,0.0,131.0
human,human,H0572,1,0.2290902236010023,PT,0,0,1,149.0,19.0,31.6,0.0
human,human,H0572,1,0.2290902236010023,CAR,1,1,1,69.0,0.0,10.16,0.0
human,human,H0572,1,0.2290902236010023,SLOW_MODES,2,0,1,0.0,0.0,0.0,71.0
human,human,H0573,1,0.2290902236010023,PT,0,0,1,196.0,45.0,35.6,0.0
human,human,H0573,1,0.2290902236010023,CAR,1,1,1,73.0,0.0,10.68,0.0
human,human,H0573,1,0.2290902236010023,SLOW_MODES,2,0,1,0.0,0.0,0.0,77.0
human,human,H0574,1,0.954424398357919,PT,0,0,1,176.0,30.0,20.3,0.0
human,human,H0574,1,0.954424398357919,CAR,1,1,1,42.0,0.0,4.04,0.0
human,human,H0574,1,0.954424398357919,SLOW_MODES,2,0,1,0.0,0.0,0.0,22.0
human,human,H0575,1,0.2290902236010023,PT,0,0,1,106.0,11.0,46.8,0.0
human,human,H0575,1,0.2290902236010023,CAR,1,1,1,30.0,0.0,3.08,0.0
human,human,H0575,1,0.2290902236010023,SLOW_MODES,2,0,1,0.0,0.0,0.0,20.0
human,human,H0576,1,0.2290902236010023,PT,0,0,1,54.0,4.0,7.6,0.0
human,human,H0576,1,0.2290902236010023,CAR,1,1,1,10.0,0.0,1.26,0.0
human,human,H0576,1,0.2290902236010023,SLOW_MODES,2,0,1,0.0,0.0,0.0,8.0
human,human,H0577,1,0.954424398357919,PT,0,1,1,83.0,22.0,0.0,0.0
human,human,H0577,1,0.954424398357919,CAR,1,0,1,32.0,0.0,4.47,0.0
human,human,H0577,1,0.954424398357919,SLOW_MODES,2,0,1,0.0,0.0,0.0,31.5
human,human,H0578,1,0.8584724543995766,PT,0,1,1,59.0,0.0,8.7,0.0
human,human,H0578,1,0.8584724543995766,CAR,1,0,1,22.0,0.0,2.32,0.0
human,human,H0578,1,0.8584724543995766,SLOW_MODES,2,0,1,0.0,0.0,0.0,14.5
human,human,H0579,1,0.2290902236010023,PT,0,0,1,32.0,0.0,3.0,0.0
human,human,H0579,1,0.2290902236010023,CAR,1,0,1,6.0,0.0,0.69,0.0
human,human,H0579,1,0.2290902236010023,SLOW_MODES,2,1,1,0.0,0.0,0.0,2.6
human,human,H0580,1,0.2545934244605354,PT,0,1,1,52.0,0.0,3.5,0.0
human,human,H0580,1,0.2545934244605354,CAR,1,0,1,17.0,0.0,2.11,0.0
human,human,H0580,1,0.2545934244605354,SLOW_MODES,2,0,1,0.0,0.0,0.0,13.5
human,human,H0581,1,0.8584724543995766,PT,0,0,1,139.0,35.0,16.6,0.0
human,human,H0581,1,0.8584724543995766,CAR,1,1,1,38.0,0.0,7.08,0.0
human,human,H0581,1,0.8584724543995766,SLOW_MODES,2,0,1,0.0,0.0,0.0,55.0
human,human,H0582,1,0.8584724543995766,PT,0,0,1,155.0,63.0,25.6,0.0
human,human,H0582,1,0.8584724543995766,CAR,1,1,1,38.0,0.0,7.08,0.0
human,human,H0582,1,0.8584724543995766,SLOW_MODES,2,0,1,0.0,0.0,0.0,55.0
human,human,H0583,1,0.954424398357919,PT,0,0,1,59.0,8.0,3.9,0.0
human,human,H0583,1,0.954424398357919,CAR,1,1,1,14.0,0.0,1.81,0.0
human,human,H0583,1,0.954424398357919,SLOW_MODES,2,0,1,0.0,0.0,0.0,9.9
human,human,H0584,1,0.3735873657560173,PT,0,1,1,194.0,16.0,0.0,0.0
human,human,H0584,1,0.3735873657560173,CAR,1,0,1,113.0,0.0,21.22,0.0
human,human,H0584,1,0.3735873657560173,SLOW_MODES,2,0,1,0.0,0.0,0.0,159.0
human,human,H0585,1,0.2545934244605354,PT,0,0,1,20.0,0.0,2.2,0.0
human,human,H0585,1,0.2545934244605354,CAR,1,1,1,6.0,0.0,0.69,0.0
human,human,H0585,1,0.2545934244605354,SLOW_MODES,2,0,1,0.0,0.0,0.0,2.6
human,human,H0586,1,0.2545934244605354,PT,0,0,1,20.0,0.0,2.2,0.0
human,human,H0586,1,0.2545934244605354,CAR,1,0,1,6.0,0.0,0.69,0.0
human,human,H0586,1,0.2545934244605354,SLOW_MODES,2,1,1,0.0,0.0,0.0,2.6
human,human,H0587,1,0.2545934244605354,PT,0,0,1,12.0,0.0,2.2,0.0
human,human,H0587,1,0.2545934244605354,CAR,1,1,1,2.0,0.0,0.49,0.0
human,human,H0587,1,0.2545934244605354,SLOW_MODES,2,0,1,0.0,0.0,0.0,1.2
human,human,H0588,1,0.2545934244605354,PT,0,0,1,20.0,0.0,2.2,0.0
human,human,H0588,1,0.2545934244605354,CAR,1,0,1,2.0,0.0,0.49,0.0
human,human,H0588,1,0.2545934244605354,SLOW_MODES,2,1,1,0.0,0.0,0.0,1.2
human,human,H0589,1,2.029711386372872,PT,0,0,1,186.0,8.0,35.6,0.0
human,human,H0589,1,2.029711386372872,CAR,1,1,1,78.0,0.0,13.51,0.0
human,human,H0589,1,2.029711386372872,SLOW_MODES,2,0,1,0.0,0.0,0.0,100.7
human,human,H0590,1,0.954424398357919,PT,0,0,1,32.0,0.0,3.4,0.0
human,human,H0590,1,0.954424398357919,CAR,1,1,1,8.0,0.0,0.89,0.0
human,human,H0590,1,0.954424398357919,SLOW_MODES,2,0,1,0.0,0.0,0.0,4.8
human,human,H0591,1,0.6019450605361366,PT,0,0,1,71.0,0.0,4.8,0.0
human,human,H0591,1,0.6019450605361366,CAR,1,1,1,19.0,0.0,2.55,0.0
human,human,H0591,1,0.6019450605361366,SLOW_MODES,2,0,1,0.0,0.0,0.0,17.7
human,human,H0592,1,2.256576028779217,PT,0,1,1,25.0,0.0,0.0,0.0
human,human,H0592,1,2.256576028779217,CAR,1,0,1,2.0,0.0,0.36,0.0
human,human,H0592,1,2.256576028779217,SLOW_MODES,2,0,1,0.0,0.0,0.0,1.6
human,human,H0593,1,1.2802760802511697,PT,0,1,1,68.0,0.0,18.0,0.0
human,human,H0593,1,1.2802760802511697,CAR,1,0,0,35.0,0.0,3.85,0.0
human,human,H0593,1,1.2802760802511697,SLOW_MODES,2,0,1,0.0,0.0,0.0,27.0
human,human,H0594,1,0.3735873657560173,PT,0,0,1,96.0,15.0,11.8,0.0
human,human,H0594,1,0.3735873657560173,CAR,1,1,1,22.0,0.0,3.7,0.0
human,human,H0594,1,0.3735873657560173,SLOW_MODES,2,0,1,0.0,0.0,0.0,23.0
human,human,H0595,1,0.3735873657560173,PT,0,0,1,90.0,7.0,11.8,0.0
human,human,H0595,1,0.3735873657560173,CAR,1,1,1,22.0,0.0,3.7,0.0
human,human,H0595,1,0.3735873657560173,SLOW_MODES,2,0,1,0.0,0.0,0.0,23.0
human,human,H0596,1,0.3735873657560173,PT,0,1,1,70.0,0.0,7.1,0.0
human,human,H0596,1,0.3735873657560173,CAR,1,0,1,21.0,0.0,2.81,0.0
human,human,H0596,1,0.3735873657560173,SLOW_MODES,2,0,1,0.0,0.0,0.0,19.1
human,human,H0597,1,0.3735873657560173,PT,0,0,1,74.0,11.0,6.7,0.0
human,human,H0597,1,0.3735873657560173,CAR,1,0,1,23.0,0.0,3.34,0.0
human,human,H0597,1,0.3735873657560173,SLOW_MODES,2,1,1,0.0,0.0,0.0,24.0
human,human,H0598,1,0.6019450605361366,PT,0,1,1,251.0,13.0,0.0,0.0
human,human,H0598,1,0.6019450605361366,CAR,1,0,1,166.0,0.0,34.43,0.0
human,human,H0598,1,0.6019450605361366,SLOW_MODES,2,0,1,0.0,0.0,0.0,262.0
human,human,H0599,1,0.2545934244605354,PT,0,1,1,48.0,0.0,0.0,0.0
human,human,H0599,1,0.2545934244605354,CAR,1,0,1,22.0,0.0,2.24,0.0
human,human,H0599,1,0.2545934244605354,SLOW_MODES,2,0,1,0.0,0.0,0.0,14.0
human,human,H0600,1,0.2545934244605354,PT,0,0,1,96.0,1.0,9.6,0.0
human,human,H0600,1,0.2545934244605354,CAR,1,1,1,32.0,0.0,4.34,0.0
human,human,H0600,1,0.2545934244605354,SLOW_MODES,2,0,1,0.0,0.0,0.0,30.0
human,human,H0601,1,0.2290902236010023,PT,0,1,1,65.0,3.0,0.0,0.0
human,human,H0601,1,0.2290902236010023,CAR,1,0,1,30.0,0.0,3.21,0.0
human,human,H0601,1,0.2290902236010023,SLOW_MODES,2,0,1,0.0,0.0,0.0,22.0
human,human,H0602,1,0.341514734451877,PT,0,1,1,64.0,0.0,10.8,0.0
human,human,H0602,1,0.341514734451877,CAR,1,0,1,28.0,0.0,3.91,0.0
human,human,H0602,1,0.341514734451877,SLOW_MODES,2,0,1,0.0,0.0,0.0,28.0
human,human,H0603,1,0.3735873657560173,PT,0,1,1,365.0,46.0,53.0,0.0
human,human,H0603,1,0.3735873657560173,CAR,1,0,1,171.0,0.0,41.08,0.0
human,human,H0603,1,0.3735873657560173,SLOW_MODES,2,0,1,0.0,0.0,0.0,312.0
human,human,H0604,1,0.8584724543995766,PT,0,0,1,71.0,0.0,13.4,0.0
human,human,H0604,1,0.8584724543995766,CAR,1,1,1,32.0,0.0,4.34,0.0
human,human,H0604,1,0.8584724543995766,SLOW_MODES,2,0,1,0.0,0.0,0.0,30.0
