respondent_id,source_observation_id,human_id,normalized_weight,Weight,LangCode,UrbRur,OccupStat,TripPurpose,Education,Region,age,sex_text,age_text,CalculatedIncome,income_text,high_education,low_education,top_manager,employees,artisans,age_30_less,ScaledIncome,car_oriented_parents,city_center_as_kid,childSuburb,NbCar,NbBicy,NbHousehold,NbChild,work_trip,other_trip,trip_purpose_text,education_text,CAR_AVAILABLE,car_availability_text,Envir01,Envir02,Envir05,Envir06,Mobil10,Mobil11,Mobil16
H0483,610,28640112,0.8611359127752702,0.000367986,1,1,2,3,3,3,46,female,46 years old,3250,around CHF 3250 per month,0,1,0,1,0,0,3.25,1,0,1,1,1,2,0,0,1,a leisure-related trip,vocational or secondary education,1,car is available for this trip,4,5,4,4,6,5,1
H0484,611,28640121,2.0360086784578657,0.00087004,1,1,2,3,3,3,38,female,38 years old,9000,around CHF 9000 per month,0,1,0,0,1,0,9.0,1,0,1,2,4,4,2,0,1,a leisure-related trip,vocational or secondary education,1,car is available for this trip,2,5,5,5,5,5,4
H0485,612,28640121,2.0360086784578657,0.00087004,1,1,2,3,3,3,38,female,38 years old,9000,around CHF 9000 per month,0,1,0,0,1,0,9.0,1,0,1,2,4,4,2,0,1,a leisure-related trip,vocational or secondary education,1,car is available for this trip,2,5,5,5,5,5,4
H0486,613,28640121,2.0360086784578657,0.00087004,1,1,2,3,3,3,38,female,38 years old,9000,around CHF 9000 per month,0,1,0,0,1,0,9.0,1,0,1,2,4,4,2,0,1,a leisure-related trip,vocational or secondary education,1,car is available for this trip,2,5,5,5,5,5,4
H0487,614,28640122,2.0360086784578657,0.00087004,1,1,2,3,3,3,38,female,38 years old,9000,around CHF 9000 per month,0,1,0,0,1,0,9.0,1,0,1,2,4,4,2,0,1,a leisure-related trip,vocational or secondary education,1,car is available for this trip,2,5,5,5,5,5,4
H0488,615,28640122,2.0360086784578657,0.00087004,1,1,2,1,3,3,38,female,38 years old,9000,around CHF 9000 per month,0,1,0,0,1,0,9.0,1,0,1,2,4,4,2,1,0,a work-related trip,vocational or secondary education,1,car is available for this trip,2,5,5,5,5,5,4
H0489,616,28640182,0.9573855529584482,0.000409116,1,1,1,3,3,3,57,male,57 years old,5000,around CHF 5000 per month,0,1,0,0,0,0,5.0,1,0,1,1,1,2,0,0,1,a leisure-related trip,vocational or secondary education,1,car is available for this trip,1,4,5,5,4,4,4
H0490,617,30330009,0.8611359127752702,0.000367986,2,1,2,1,3,4,41,female,41 years old,5000,around CHF 5000 per month,0,1,0,1,0,0,5.0,1,0,0,2,6,6,4,1,0,a work-related trip,vocational or secondary education,1,car is available for this trip,2,4,4,5,1,1,3
H0491,618,30330035,0.3747464412665672,0.000160139,2,1,1,1,7,4,53,male,53 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,0,0,1,1,2,3,0,1,0,a work-related trip,university education,1,car is available for this trip,4,5,2,1,1,4,2
H0492,620,30330069,0.2943067346860529,0.000125765,2,1,9,3,7,4,67,male,65 or older,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,0,0,0,1,1,2,0,0,1,a leisure-related trip,university education,1,car is available for this trip,2,1,3,4,2,4,1
H0493,621,30330106,0.7518844977110388,0.0003213,2,1,9,1,3,4,65,male,65 or older,9000,around CHF 9000 per month,0,1,0,0,0,0,9.0,0,0,1,1,1,2,0,1,0,a work-related trip,vocational or secondary education,1,car is available for this trip,1,3,3,3,6,3,3
H0494,623,30330149,3.444981255835199,0.001472131,2,1,9,3,2,4,64,female,64 years old,5000,around CHF 5000 per month,0,1,0,0,0,0,5.0,0,0,1,2,2,2,0,0,1,a leisure-related trip,compulsory education,1,car is available for this trip,2,3,6,4,6,5,3
H0495,624,30330170,0.337070311751635,0.000144039,2,1,2,-1,7,4,62,female,62 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,1,1,0,1,2,2,0,0,1,a trip with unreported purpose,university education,1,car is available for this trip,3,4,3,4,3,2,3
H0496,625,30330171,0.1804241978634332,7.71e-05,2,1,9,3,4,4,66,female,65 or older,15000,around CHF 15000 per month,0,0,0,0,0,0,15.0,0,0,0,2,4,2,0,0,1,a leisure-related trip,vocational or secondary education,1,car is available for this trip,5,5,4,5,6,2,3
H0497,626,30330172,0.2005493353683038,8.57e-05,2,1,9,3,6,4,77,male,65 or older,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,1,0,0,2,4,2,0,0,1,a leisure-related trip,applied higher education,1,car is available for this trip,4,4,4,5,6,2,3
H0498,627,30330179,0.2943067346860529,0.000125765,2,1,9,3,7,4,70,male,65 or older,15000,around CHF 15000 per month,1,0,1,0,0,0,15.0,1,0,1,2,1,2,0,0,1,a leisure-related trip,university education,1,car is available for this trip,1,3,3,4,6,4,3
H0499,630,30330216,0.3747464412665672,0.000160139,2,1,1,1,7,4,54,male,54 years old,9000,around CHF 9000 per month,1,0,0,0,0,0,9.0,1,1,0,1,2,2,0,1,0,a work-related trip,university education,1,car is available for this trip,5,3,5,5,6,3,5
H0500,631,30330231,0.2943067346860529,0.000125765,2,1,9,3,7,4,72,male,65 or older,5000,around CHF 5000 per month,1,0,0,0,0,0,5.0,0,0,1,1,0,3,0,0,1,a leisure-related trip,university education,1,car is available for this trip,2,2,4,5,6,4,3
H0501,632,30330231,0.2943067346860529,0.000125765,2,1,9,3,7,4,72,male,65 or older,5000,around CHF 5000 per month,1,0,0,0,0,0,5.0,0,0,1,1,0,3,0,0,1,a leisure-related trip,university education,1,car is available for this trip,2,2,4,5,6,4,3
H0502,633,30330237,0.9573855529584482,0.000409116,2,1,9,3,3,4,63,male,63 years old,15000,around CHF 15000 per month,0,1,0,0,0,0,15.0,0,1,0,2,1,2,0,0,1,a leisure-related trip,vocational or secondary education,1,car is available for this trip,2,2,3,4,6,3,2
H0503,634,30330238,0.337070311751635,0.000144039,2,1,9,3,7,4,62,female,62 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,1,1,0,2,1,2,0,0,1,a leisure-related trip,university education,1,car is available for this trip,2,1,3,4,3,4,3
H0504,635,30330285,0.8611359127752702,0.000367986,2,1,-1,1,-1,4,-1,traveler,30 or younger,-1,unknown income,0,0,0,0,0,1,-0.001,0,0,0,-1,-1,-1,-1,1,0,a work-related trip,education not reported,1,car is available for this trip,-1,-1,-1,-1,-1,-1,-1
H0505,636,30330286,2.0360086784578657,0.00087004,2,1,-1,1,-1,4,-1,traveler,30 or younger,-1,unknown income,0,0,0,0,0,1,-0.001,0,0,0,-1,-1,-1,-1,1,0,a work-related trip,education not reported,1,car is available for this trip,-1,-1,-1,-1,-1,-1,-1
H0506,637,30330301,0.7518844977110388,0.0003213,2,1,9,3,3,4,67,male,65 or older,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,0,1,0,1,2,1,0,0,1,a leisure-related trip,vocational or secondary education,1,car is available for this trip,3,2,3,4,6,3,4
H0507,638,30330302,0.7518844977110388,0.0003213,2,1,9,3,3,4,67,male,65 or older,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,0,1,0,1,2,1,0,0,1,a leisure-related trip,vocational or secondary education,1,car is available for this trip,3,2,3,4,6,3,4
H0508,639,30330327,0.337070311751635,0.000144039,2,1,2,3,7,4,41,female,41 years old,15000,around CHF 15000 per month,1,0,0,1,0,0,15.0,0,0,1,1,5,5,3,0,1,a leisure-related trip,university education,1,car is available for this trip,5,4,4,5,1,3,2
H0509,640,30330353,0.3747464412665672,0.000160139,2,1,1,1,8,4,53,male,53 years old,15000,around CHF 15000 per month,1,0,1,0,0,0,15.0,1,0,0,3,7,5,1,1,0,a work-related trip,university education,1,car is available for this trip,3,3,4,5,2,5,4
H0510,641,30330355,0.8860232194455376,0.000378621,2,1,1,2,7,4,33,male,33 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,1,0,1,2,2,3,1,1,0,a mixed work-and-leisure trip,university education,1,car is available for this trip,4,4,2,4,4,4,4
H0511,642,30330364,0.2005493353683038,8.57e-05,2,1,1,1,-1,4,73,male,65 or older,3250,around CHF 3250 per month,0,0,0,0,0,0,3.25,0,0,0,1,2,2,0,1,0,a work-related trip,education not reported,1,car is available for this trip,2,-1,3,4,3,4,3
H0512,643,30330369,0.2553833146722722,0.000109132,2,1,1,3,6,4,45,male,45 years old,9000,around CHF 9000 per month,1,0,0,1,0,0,9.0,0,0,1,1,8,4,2,0,1,a leisure-related trip,applied higher education,1,car is available for this trip,2,2,4,4,2,3,3
H0513,644,30330370,0.2298009887184065,9.82e-05,2,1,2,3,4,4,44,female,44 years old,9000,around CHF 9000 per month,0,0,0,0,0,0,9.0,1,0,1,1,5,4,2,0,1,a leisure-related trip,vocational or secondary education,1,car is available for this trip,2,4,4,4,2,4,2
H0514,645,30330373,0.2298009887184065,9.82e-05,2,1,2,3,4,4,58,female,58 years old,8418,around CHF 8418 per month,0,0,0,1,0,0,8.418,0,1,0,4,4,4,0,0,1,a leisure-related trip,vocational or secondary education,1,car is available for this trip,2,3,2,4,6,2,3
H0515,646,30330409,0.2298009887184065,9.82e-05,2,1,1,1,4,4,43,female,43 years old,15000,around CHF 15000 per month,0,0,0,0,0,0,15.0,0,0,1,1,2,2,0,1,0,a work-related trip,vocational or secondary education,1,car is available for this trip,4,4,3,5,6,2,2
H0516,648,30330485,0.8860232194455376,0.000378621,2,1,2,2,7,4,36,male,36 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,1,0,1,2,3,3,1,1,0,a mixed work-and-leisure trip,university education,1,car is available for this trip,3,3,4,4,3,4,3
H0517,649,30330486,0.796946084663805,0.000340556,2,1,2,-1,7,4,34,female,34 years old,15000,around CHF 15000 per month,1,0,1,0,0,0,15.0,0,0,1,2,2,3,1,0,1,a trip with unreported purpose,university education,1,car is available for this trip,5,5,5,5,5,5,5
H0518,650,30330486,0.796946084663805,0.000340556,2,1,2,1,7,4,34,female,34 years old,15000,around CHF 15000 per month,1,0,1,0,0,0,15.0,0,0,1,2,2,3,1,1,0,a work-related trip,university education,1,car is available for this trip,5,5,5,5,5,5,5
H0519,651,30330513,0.3747464412665672,0.000160139,2,1,1,-1,7,4,48,male,48 years old,15000,around CHF 15000 per month,1,0,1,0,0,0,15.0,0,0,1,1,2,2,0,0,1,a trip with unreported purpose,university education,1,car is available for this trip,5,4,4,5,6,3,1
H0520,652,30330535,0.3747464412665672,0.000160139,2,1,1,3,7,4,42,male,42 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,1,0,1,1,5,5,3,0,1,a leisure-related trip,university education,1,car is available for this trip,1,3,4,5,3,2,4
H0521,653,30330535,0.3747464412665672,0.000160139,2,1,1,3,7,4,42,male,42 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,1,0,1,1,5,5,3,0,1,a leisure-related trip,university education,1,car is available for this trip,1,3,4,5,3,2,4
H0522,654,30330535,0.3747464412665672,0.000160139,2,1,1,3,7,4,42,male,42 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,1,0,1,1,5,5,3,0,1,a leisure-related trip,university education,1,car is available for this trip,1,3,4,5,3,2,4
H0523,655,30330536,0.3747464412665672,0.000160139,2,1,1,1,7,4,42,male,42 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,1,0,1,1,5,5,3,1,0,a work-related trip,university education,1,car is available for this trip,1,3,4,5,3,2,4
H0524,657,30330558,0.2553833146722722,0.000109132,2,1,1,1,4,4,47,male,47 years old,15000,around CHF 15000 per month,0,0,0,0,0,0,15.0,0,0,1,1,2,2,0,1,0,a work-related trip,vocational or secondary education,1,car is available for this trip,2,4,3,5,6,3,2
H0525,658,30330558,0.2553833146722722,0.000109132,2,1,1,3,4,4,47,male,47 years old,15000,around CHF 15000 per month,0,0,0,0,0,0,15.0,0,0,1,1,2,2,0,0,1,a leisure-related trip,vocational or secondary education,1,car is available for this trip,2,4,3,5,6,3,2
H0526,659,30330565,0.543107257288418,0.000232084,2,1,2,2,6,4,37,female,37 years old,9000,around CHF 9000 per month,1,0,0,0,0,0,9.0,0,0,1,0,5,4,2,1,0,a mixed work-and-leisure trip,applied higher education,1,car is available for this trip,5,4,5,5,1,1,3
H0527,660,30330569,0.2298009887184065,9.82e-05,2,1,2,3,4,4,41,female,41 years old,7000,around CHF 7000 per month,0,0,0,1,0,0,7.0,1,0,1,1,2,2,1,0,1,a leisure-related trip,vocational or secondary education,1,car is available for this trip,2,3,4,5,2,4,2
H0528,662,30330624,2.0360086784578657,0.00087004,2,1,6,3,3,4,38,female,38 years old,5000,around CHF 5000 per month,0,1,0,0,0,0,5.0,1,0,0,0,5,4,2,0,1,a leisure-related trip,vocational or secondary education,0,car is not available for this trip,5,5,5,5,1,1,1
H0529,663,30330629,0.2298009887184065,9.82e-05,2,1,2,2,6,4,48,female,48 years old,5000,around CHF 5000 per month,1,0,0,0,0,0,5.0,1,0,1,1,2,1,0,1,0,a mixed work-and-leisure trip,applied higher education,1,car is available for this trip,3,4,3,5,3,5,3
H0530,665,30330631,0.7518844977110388,0.0003213,2,1,9,3,3,4,70,male,65 or older,15000,around CHF 15000 per month,0,1,1,0,0,0,15.0,0,0,0,1,0,2,0,0,1,a leisure-related trip,vocational or secondary education,1,car is available for this trip,4,4,3,4,6,4,6
H0531,666,30330632,0.7518844977110388,0.0003213,2,1,9,3,3,4,70,male,65 or older,15000,around CHF 15000 per month,0,1,1,0,0,0,15.0,0,0,0,1,0,2,0,0,1,a leisure-related trip,vocational or secondary education,1,car is available for this trip,4,4,3,4,6,4,6
H0532,668,30330639,0.2298009887184065,9.82e-05,2,1,2,1,6,4,51,female,51 years old,9000,around CHF 9000 per month,1,0,0,1,0,0,9.0,1,0,1,1,1,1,0,1,0,a work-related trip,applied higher education,1,car is available for this trip,1,2,3,4,6,5,3
H0533,669,30330653,0.337070311751635,0.000144039,2,1,2,3,7,4,49,female,49 years old,5000,around CHF 5000 per month,1,0,0,1,0,0,5.0,1,0,1,1,1,1,0,0,1,a leisure-related trip,university education,1,car is available for this trip,4,5,5,5,5,3,1
H0534,670,30330653,0.337070311751635,0.000144039,2,1,2,3,7,4,49,female,49 years old,5000,around CHF 5000 per month,1,0,0,1,0,0,5.0,1,0,1,1,1,1,0,0,1,a leisure-related trip,university education,1,car is available for this trip,4,5,5,5,5,3,1
H0535,671,30330669,2.0360086784578657,0.00087004,2,1,1,1,3,4,33,female,33 years old,5000,around CHF 5000 per month,0,1,0,1,0,0,5.0,0,0,1,1,1,1,0,1,0,a work-related trip,vocational or secondary education,1,car is available for this trip,3,4,3,5,6,4,4
H0536,672,30330669,2.0360086784578657,0.00087004,2,1,1,3,3,4,33,female,33 years old,5000,around CHF 5000 per month,0,1,0,1,0,0,5.0,0,0,1,1,1,1,0,0,1,a leisure-related trip,vocational or secondary education,1,car is available for this trip,3,4,3,5,6,4,4
H0537,673,30330673,0.9573855529584482,0.000409116,2,1,-1,2,-1,4,-1,traveler,30 or younger,-1,unknown income,0,0,0,0,0,1,-0.001,0,0,0,-1,-1,-1,-1,1,0,a mixed work-and-leisure trip,education not reported,1,car is available for this trip,-1,-1,-1,-1,-1,-1,-1
H0538,674,30330673,0.8611359127752702,0.000367986,2,1,-1,2,-1,4,-1,traveler,30 or younger,-1,unknown income,0,0,0,0,0,1,-0.001,0,0,0,-1,-1,-1,-1,1,0,a mixed work-and-leisure trip,education not reported,1,car is available for this trip,-1,-1,-1,-1,-1,-1,-1
H0539,675,30330674,0.2553833146722722,0.000109132,2,1,1,2,4,4,45,male,45 years old,15000,around CHF 15000 per month,0,0,0,0,0,0,15.0,1,1,0,2,1,2,0,1,0,a mixed work-and-leisure trip,vocational or secondary education,1,car is available for this trip,1,2,3,4,6,4,4
H0540,676,30330674,0.2553833146722722,0.000109132,2,1,1,2,4,4,45,male,45 years old,15000,around CHF 15000 per month,0,0,0,0,0,0,15.0,1,1,0,2,1,2,0,1,0,a mixed work-and-leisure trip,vocational or secondary education,1,car is available for this trip,1,2,3,4,6,4,4
H0541,677,30330675,0.8611359127752702,0.000367986,2,1,1,2,3,4,53,female,53 years old,5000,around CHF 5000 per month,0,1,0,1,0,0,5.0,1,0,1,0,1,3,0,1,0,a mixed work-and-leisure trip,vocational or secondary education,0,car is not available for this trip,2,4,4,4,6,5,2
H0542,683,30330693,0.3747464412665672,0.000160139,2,1,1,1,7,4,44,male,44 years old,9000,around CHF 9000 per month,1,0,0,0,0,0,9.0,1,1,0,1,1,1,0,1,0,a work-related trip,university education,1,car is available for this trip,1,4,3,4,6,4,4
H0543,684,30330717,0.3747464412665672,0.000160139,2,1,9,-1,8,4,64,male,64 years old,2000,around CHF 2000 per month,1,0,0,0,0,0,2.0,0,1,0,2,0,2,0,0,1,a trip with unreported purpose,university education,1,car is available for this trip,1,1,1,1,6,5,5
H0544,685,30330718,0.2553833146722722,0.000109132,2,1,-1,3,-1,4,-1,traveler,30 or younger,-1,unknown income,0,0,0,0,0,1,-0.001,0,0,0,-1,-1,-1,-1,0,1,a leisure-related trip,education not reported,1,car is available for this trip,-1,-1,-1,-1,-1,-1,-1
H0545,686,30330725,0.2553833146722722,0.000109132,2,1,1,2,4,4,45,male,45 years old,15000,around CHF 15000 per month,0,0,0,1,0,0,15.0,0,0,0,2,2,2,0,1,0,a mixed work-and-leisure trip,vocational or secondary education,1,car is available for this trip,1,4,5,5,6,5,5
H0546,687,30330726,0.9573855529584482,0.000409116,2,1,-1,1,-1,4,-1,traveler,30 or younger,-1,unknown income,0,0,0,0,0,1,-0.001,0,0,0,-1,-1,-1,-1,1,0,a work-related trip,education not reported,1,car is available for this trip,-1,-1,-1,-1,-1,-1,-1
H0547,688,30330751,0.9573855529584482,0.000409116,2,1,1,1,3,4,58,male,58 years old,15000,around CHF 15000 per month,0,1,1,0,0,0,15.0,0,0,1,2,2,2,0,1,0,a work-related trip,vocational or secondary education,1,car is available for this trip,1,4,4,5,3,4,4
H0548,689,30330770,0.3747464412665672,0.000160139,2,1,2,2,7,4,64,male,64 years old,7000,around CHF 7000 per month,1,0,0,0,0,0,7.0,0,1,0,1,4,2,0,1,0,a mixed work-and-leisure trip,university education,1,car is available for this trip,4,5,4,5,6,2,5
H0549,690,30330778,0.2005493353683038,8.57e-05,2,1,9,3,6,4,65,male,65 or older,7000,around CHF 7000 per month,1,0,0,0,0,0,7.0,0,0,1,1,2,2,0,0,1,a leisure-related trip,applied higher education,1,car is available for this trip,5,5,5,5,6,3,3
H0550,691,30330795,0.9573855529584482,0.000409116,2,1,1,-1,3,4,62,male,62 years old,7384,around CHF 7384 per month,0,1,1,0,0,0,7.384,0,0,1,4,0,2,0,0,1,a trip with unreported purpose,vocational or secondary education,1,car is available for this trip,1,1,6,3,6,5,5
H0551,692,30330798,0.2298009887184065,9.82e-05,2,1,2,3,6,4,63,female,63 years old,15000,around CHF 15000 per month,1,0,0,1,0,0,15.0,0,0,0,2,4,3,0,0,1,a leisure-related trip,applied higher education,1,car is available for this trip,4,2,4,4,6,2,1
H0552,693,30330798,0.2298009887184065,9.82e-05,2,1,2,3,6,4,63,female,63 years old,15000,around CHF 15000 per month,1,0,0,1,0,0,15.0,0,0,0,2,4,3,0,0,1,a leisure-related trip,applied higher education,1,car is available for this trip,4,2,4,4,6,2,1
H0553,694,30330821,0.8860232194455376,0.000378621,2,1,1,1,8,4,31,male,31 years old,15000,around CHF 15000 per month,1,0,0,1,0,0,15.0,1,0,0,0,1,2,0,1,0,a work-related trip,university education,1,car is available for this trip,5,3,4,4,2,2,1
H0554,695,30330833,0.3747464412665672,0.000160139,2,1,1,1,8,4,51,male,51 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,0,0,1,2,7,3,1,1,0,a work-related trip,university education,1,car is available for this trip,5,5,5,5,2,2,2
H0555,696,30330851,0.3747464412665672,0.000160139,2,1,2,1,8,4,46,male,46 years old,9000,around CHF 9000 per month,1,0,0,0,0,0,9.0,1,0,1,2,6,4,2,1,0,a work-related trip,university education,1,car is available for this trip,5,4,3,5,2,2,3
H0556,697,30330852,0.796946084663805,0.000340556,2,1,2,3,7,4,38,female,38 years old,9000,around CHF 9000 per month,1,0,0,0,0,0,9.0,0,1,0,2,6,4,2,0,1,a leisure-related trip,university education,1,car is available for this trip,4,4,5,5,3,3,3
H0557,698,30330875,0.543107257288418,0.000232084,2,1,6,3,5,4,37,female,37 years old,9000,around CHF 9000 per month,0,0,0,0,0,0,9.0,1,0,1,1,5,5,3,0,1,a leisure-related trip,high school education,1,car is available for this trip,2,2,3,4,2,1,2
H0558,699,30330875,0.543107257288418,0.000232084,2,1,6,3,5,4,37,female,37 years old,9000,around CHF 9000 per month,0,0,0,0,0,0,9.0,1,0,1,1,5,5,3,0,1,a leisure-related trip,high school education,1,car is available for this trip,2,2,3,4,2,1,2
H0559,700,30330879,0.2298009887184065,9.82e-05,2,1,1,1,4,4,49,female,49 years old,7000,around CHF 7000 per month,0,0,0,1,0,0,7.0,0,0,0,1,1,1,0,1,0,a work-related trip,vocational or secondary education,1,car is available for this trip,2,2,4,4,6,3,6
H0560,701,30330920,0.2943067346860529,0.000125765,2,1,9,3,8,4,71,male,65 or older,7000,around CHF 7000 per month,1,0,0,0,0,0,7.0,0,0,1,1,0,2,0,0,1,a leisure-related trip,university education,0,car is not available for this trip,5,4,5,5,2,3,3
H0561,702,30330951,0.2005493353683038,8.57e-05,2,1,9,3,6,4,70,male,65 or older,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,0,0,1,1,1,2,0,0,1,a leisure-related trip,applied higher education,1,car is available for this trip,5,4,4,5,2,4,4
H0562,704,30330972,0.2943067346860529,0.000125765,2,1,9,3,7,4,66,male,65 or older,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,0,0,0,1,2,2,0,0,1,a leisure-related trip,university education,1,car is available for this trip,4,5,3,5,3,3,2
