respondent_id,persona_id,female,gender_text,age_band,age_years,income_band,metropolis,metropolis_text,household_cars,accessible_bikes,pt_pass,pt_pass_text,maas_subscription,maas_text
582,P0582,1,female,68_plus,78,2000_3999_eur,0,large city,2,4,1,holds a public transport pass,0,does not have a MaaS subscription
583,P0583,1,female,68_plus,68,500_1999_eur,1,metropolis,0,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
584,P0584,0,male,68_plus,79,2000_3999_eur,1,metropolis,1,3,1,holds a public transport pass,0,does not have a MaaS subscription
585,P0585,1,female,50_59,54,2000_3999_eur,0,large city,1,1,1,holds a public transport pass,0,does not have a MaaS subscription
586,P0586,1,female,40_49,48,2000_3999_eur,1,metropolis,0,0,0,does not hold a public transport pass,0,does not have a MaaS subscription
587,P0587,0,male,18_29,26,2000_3999_eur,1,metropolis,1,0,0,does not hold a public transport pass,0,does not have a MaaS subscription
588,P0588,0,male,68_plus,75,2000_3999_eur,0,large city,0,3,1,holds a public transport pass,1,has an active MaaS subscription
589,P0589,0,male,60_67,64,2000_3999_eur,1,metropolis,1,2,0,does not hold a public transport pass,1,has an active MaaS subscription
590,P0590,0,male,68_plus,75,2000_3999_eur,1,metropolis,0,2,1,holds a public transport pass,0,does not have a MaaS subscription
591,P0591,1,female,68_plus,73,4000_plus_eur,1,metropolis,2,3,0,does not hold a public transport pass,1,has an active MaaS subscription
592,P0592,1,female,40_49,44,2000_3999_eur,1,metropolis,0,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
593,P0593,1,female,18_29,21,500_1999_eur,1,metropolis,3,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
594,P0594,0,male,68_plus,80,lt_500_eur,0,large city,0,4,0,does not hold a public transport pass,0,does not have a MaaS subscription
595,P0595,1,female,60_67,63,500_1999_eur,0,large city,0,4,0,does not hold a public transport pass,0,does not have a MaaS subscription
596,P0596,0,male,50_59,55,2000_3999_eur,1,metropolis,0,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
597,P0597,1,female,68_plus,77,500_1999_eur,0,large city,1,3,0,does not hold a public transport pass,0,does not have a MaaS subscription
598,P0598,0,male,50_59,58,2000_3999_eur,1,metropolis,2,3,0,does not hold a public transport pass,0,does not have a MaaS subscription
599,P0599,1,female,50_59,59,500_1999_eur,1,metropolis,0,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
600,P0600,0,male,50_59,54,4000_plus_eur,1,metropolis,1,2,1,holds a public transport pass,1,has an active MaaS subscription
601,P0601,0,male,40_49,48,500_1999_eur,1,metropolis,1,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
602,P0602,1,female,40_49,47,500_1999_eur,1,metropolis,0,0,0,does not hold a public transport pass,0,does not have a MaaS subscription
603,P0603,1,female,40_49,42,2000_3999_eur,1,metropolis,1,3,0,does not hold a public transport pass,0,does not have a MaaS subscription
604,P0604,1,female,50_59,50,500_1999_eur,1,metropolis,1,2,1,holds a public transport pass,0,does not have a MaaS subscription
605,P0605,1,female,18_29,23,2000_3999_eur,0,large city,0,4,0,does not hold a public transport pass,0,does not have a MaaS subscription
606,P0606,0,male,50_59,55,2000_3999_eur,1,metropolis,0,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
607,P0607,0,male,50_59,59,2000_3999_eur,1,metropolis,2,1,1,holds a public transport pass,0,does not have a MaaS subscription
608,P0608,0,male,50_59,55,2000_3999_eur,0,large city,2,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
609,P0609,1,female,30_39,34,2000_3999_eur,1,metropolis,0,2,1,holds a public transport pass,0,does not have a MaaS subscription
610,P0610,1,female,18_29,24,2000_3999_eur,1,metropolis,1,1,0,does not hold a public transport pass,1,has an active MaaS subscription
611,P0611,0,male,40_49,49,500_1999_eur,1,metropolis,0,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
612,P0612,1,female,50_59,57,4000_plus_eur,0,large city,0,0,1,holds a public transport pass,0,does not have a MaaS subscription
613,P0613,0,male,30_39,30,4000_plus_eur,1,metropolis,1,1,1,holds a public transport pass,0,does not have a MaaS subscription
614,P0614,0,male,40_49,48,500_1999_eur,0,large city,1,0,1,holds a public transport pass,0,does not have a MaaS subscription
615,P0615,1,female,18_29,25,4000_plus_eur,1,metropolis,1,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
616,P0616,0,male,68_plus,79,2000_3999_eur,0,large city,0,2,1,holds a public transport pass,1,has an active MaaS subscription
617,P0617,0,male,40_49,48,500_1999_eur,0,large city,1,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
618,P0618,1,female,40_49,42,2000_3999_eur,0,large city,0,2,1,holds a public transport pass,0,does not have a MaaS subscription
619,P0619,1,female,60_67,61,500_1999_eur,0,large city,0,4,0,does not hold a public transport pass,0,does not have a MaaS subscription
620,P0620,0,male,40_49,40,500_1999_eur,1,metropolis,3,0,1,holds a public transport pass,0,does not have a MaaS subscription
621,P0621,1,female,30_39,38,2000_3999_eur,1,metropolis,0,1,1,holds a public transport pass,0,does not have a MaaS subscription
622,P0622,0,male,30_39,33,2000_3999_eur,0,large city,0,1,1,holds a public transport pass,0,does not have a MaaS subscription
623,P0623,0,male,68_plus,80,500_1999_eur,1,metropolis,4,4,1,holds a public transport pass,0,does not have a MaaS subscription
624,P0624,0,male,60_67,61,2000_3999_eur,0,large city,0,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
625,P0625,1,female,40_49,47,500_1999_eur,1,metropolis,0,2,1,holds a public transport pass,0,does not have a MaaS subscription
626,P0626,0,male,68_plus,73,2000_3999_eur,1,metropolis,2,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
627,P0627,0,male,60_67,67,2000_3999_eur,1,metropolis,1,2,1,holds a public transport pass,0,does not have a MaaS subscription
628,P0628,0,male,68_plus,70,2000_3999_eur,1,metropolis,1,0,1,holds a public transport pass,0,does not have a MaaS subscription
629,P0629,0,male,18_29,19,2000_3999_eur,0,large city,0,3,0,does not hold a public transport pass,1,has an active MaaS subscription
630,P0630,1,female,30_39,39,500_1999_eur,1,metropolis,1,1,1,holds a public transport pass,0,does not have a MaaS subscription
631,P0631,1,female,40_49,44,2000_3999_eur,0,large city,3,3,0,does not hold a public transport pass,0,does not have a MaaS subscription
632,P0632,1,female,68_plus,79,2000_3999_eur,0,large city,1,3,1,holds a public transport pass,0,does not have a MaaS subscription
633,P0633,0,male,50_59,55,500_1999_eur,0,large city,4,0,1,holds a public transport pass,0,does not have a MaaS subscription
634,P0634,0,male,40_49,48,2000_3999_eur,1,metropolis,2,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
635,P0635,1,female,50_59,50,500_1999_eur,0,large city,0,3,0,does not hold a public transport pass,0,does not have a MaaS subscription
636,P0636,0,male,40_49,48,2000_3999_eur,0,large city,0,3,1,holds a public transport pass,0,does not have a MaaS subscription
637,P0637,1,female,18_29,26,4000_plus_eur,1,metropolis,1,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
638,P0638,1,female,40_49,41,500_1999_eur,1,metropolis,0,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
639,P0639,0,male,68_plus,74,500_1999_eur,0,large city,1,0,1,holds a public transport pass,0,does not have a MaaS subscription
640,P0640,1,female,68_plus,78,2000_3999_eur,1,metropolis,2,1,1,holds a public transport pass,0,does not have a MaaS subscription
641,P0641,0,male,40_49,49,500_1999_eur,1,metropolis,2,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
642,P0642,1,female,60_67,60,2000_3999_eur,0,large city,0,1,1,holds a public transport pass,0,does not have a MaaS subscription
643,P0643,1,female,60_67,60,2000_3999_eur,0,large city,2,4,0,does not hold a public transport pass,0,does not have a MaaS subscription
644,P0644,0,male,30_39,34,500_1999_eur,1,metropolis,1,1,1,holds a public transport pass,0,does not have a MaaS subscription
645,P0645,0,male,60_67,65,2000_3999_eur,1,metropolis,2,1,1,holds a public transport pass,0,does not have a MaaS subscription
646,P0646,1,female,60_67,60,500_1999_eur,1,metropolis,0,3,1,holds a public transport pass,0,does not have a MaaS subscription
647,P0647,1,female,60_67,61,2000_3999_eur,0,large city,3,4,1,holds a public transport pass,0,does not have a MaaS subscription
648,P0648,1,female,60_67,60,4000_plus_eur,0,large city,0,2,1,holds a public transport pass,0,does not have a MaaS subscription
649,P0649,1,female,60_67,66,500_1999_eur,1,metropolis,0,0,1,holds a public transport pass,0,does not have a MaaS subscription
650,P0650,1,female,60_67,63,500_1999_eur,1,metropolis,2,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
651,P0651,0,male,40_49,48,2000_3999_eur,1,metropolis,1,3,0,does not hold a public transport pass,0,does not have a MaaS subscription
652,P0652,1,female,30_39,34,2000_3999_eur,1,metropolis,0,2,1,holds a public transport pass,0,does not have a MaaS subscription
653,P0653,0,male,30_39,34,2000_3999_eur,0,large city,1,2,1,holds a public transport pass,0,does not have a MaaS subscription
654,P0654,0,male,18_29,22,2000_3999_eur,0,large city,0,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
655,P0655,1,female,68_plus,68,2000_3999_eur,0,large city,3,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
656,P0656,0,male,30_39,35,2000_3999_eur,1,metropolis,0,3,1,holds a public transport pass,1,has an active MaaS subscription
657,P0657,1,female,40_49,49,lt_500_eur,1,metropolis,0,3,1,holds a public transport pass,0,does not have a MaaS subscription
658,P0658,0,male,30_39,37,2000_3999_eur,0,large city,0,4,0,does not hold a public transport pass,0,does not have a MaaS subscription
659,P0659,0,male,68_plus,79,500_1999_eur,1,metropolis,0,0,1,holds a public transport pass,0,does not have a MaaS subscription
660,P0660,0,male,60_67,64,500_1999_eur,1,metropolis,1,2,1,holds a public transport pass,0,does not have a MaaS subscription
661,P0661,0,male,68_plus,68,2000_3999_eur,0,large city,0,1,1,holds a public transport pass,0,does not have a MaaS subscription
662,P0662,0,male,40_49,48,2000_3999_eur,0,large city,0,4,0,does not hold a public transport pass,0,does not have a MaaS subscription
663,P0663,1,female,30_39,32,500_1999_eur,1,metropolis,1,2,1,holds a public transport pass,0,does not have a MaaS subscription
664,P0664,1,female,50_59,53,500_1999_eur,1,metropolis,1,2,1,holds a public transport pass,0,does not have a MaaS subscription
665,P0665,1,female,40_49,48,4000_plus_eur,1,metropolis,1,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
666,P0666,1,female,40_49,45,4000_plus_eur,1,metropolis,1,3,0,does not hold a public transport pass,0,does not have a MaaS subscription
667,P0667,0,male,18_29,19,500_1999_eur,1,metropolis,1,1,1,holds a public transport pass,0,does not have a MaaS subscription
668,P0668,0,male,30_39,30,2000_3999_eur,0,large city,1,0,0,does not hold a public transport pass,0,does not have a MaaS subscription
669,P0669,1,female,68_plus,71,2000_3999_eur,0,large city,1,2,1,holds a public transport pass,1,has an active MaaS subscription
670,P0670,1,female,40_49,46,2000_3999_eur,1,metropolis,0,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
671,P0671,0,male,40_49,46,500_1999_eur,1,metropolis,1,0,1,holds a public transport pass,0,does not have a MaaS subscription
672,P0672,0,male,40_49,47,4000_plus_eur,0,large city,0,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
673,P0673,1,female,60_67,63,500_1999_eur,1,metropolis,1,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
674,P0674,0,male,18_29,22,2000_3999_eur,0,large city,0,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
675,P0675,0,male,60_67,65,500_1999_eur,1,metropolis,1,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
676,P0676,1,female,50_59,53,2000_3999_eur,0,large city,1,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
677,P0677,1,female,30_39,35,2000_3999_eur,1,metropolis,0,1,1,holds a public transport pass,0,does not have a MaaS subscription
678,P0678,1,female,50_59,50,500_1999_eur,1,metropolis,1,3,0,does not hold a public transport pass,0,does not have a MaaS subscription
679,P0679,0,male,40_49,42,2000_3999_eur,1,metropolis,1,3,0,does not hold a public transport pass,0,does not have a MaaS subscription
680,P0680,0,male,60_67,61,2000_3999_eur,1,metropolis,3,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
681,P0681,1,female,40_49,44,500_1999_eur,1,metropolis,3,5,1,holds a public transport pass,1,has an active MaaS subscription
682,P0682,0,male,40_49,40,500_1999_eur,0,large city,1,0,0,does not hold a public transport pass,0,does not have a MaaS subscription
683,P0683,1,female,40_49,47,500_1999_eur,1,metropolis,1,0,1,holds a public transport pass,0,does not have a MaaS subscription
684,P0684,0,male,50_59,54,2000_3999_eur,1,metropolis,1,4,1,holds a public transport pass,0,does not have a MaaS subscription
685,P0685,1,female,68_plus,80,500_1999_eur,1,metropolis,3,1,1,holds a public transport pass,0,does not have a MaaS subscription
686,P0686,0,male,30_39,35,500_1999_eur,0,large city,0,1,1,holds a public transport pass,0,does not have a MaaS subscription
687,P0687,1,female,30_39,38,4000_plus_eur,1,metropolis,0,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
688,P0688,1,female,40_49,47,500_1999_eur,1,metropolis,1,3,0,does not hold a public transport pass,1,has an active MaaS subscription
689,P0689,0,male,50_59,58,4000_plus_eur,1,metropolis,0,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
690,P0690,1,female,60_67,61,2000_3999_eur,1,metropolis,0,2,1,holds a public transport pass,0,does not have a MaaS subscription
691,P0691,0,male,68_plus,68,500_1999_eur,1,metropolis,0,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
692,P0692,1,female,60_67,65,2000_3999_eur,0,large city,1,1,1,holds a public transport pass,0,does not have a MaaS subscription
693,P0693,0,male,40_49,42,500_1999_eur,1,metropolis,0,2,1,holds a public transport pass,0,does not have a MaaS subscription
694,P0694,0,male,60_67,60,500_1999_eur,0,large city,0,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
695,P0695,1,female,68_plus,76,4000_plus_eur,0,large city,2,2,1,holds a public transport pass,0,does not have a MaaS subscription
696,P0696,1,female,30_39,34,4000_plus_eur,1,metropolis,0,3,1,holds a public transport pass,0,does not have a MaaS subscription
697,P0697,1,female,68_plus,79,2000_3999_eur,1,metropolis,1,3,0,does not hold a public transport pass,0,does not have a MaaS subscription
698,P0698,0,male,30_39,37,2000_3999_eur,0,large city,0,5,1,holds a public transport pass,0,does not have a MaaS subscription
699,P0699,1,female,30_39,39,2000_3999_eur,1,metropolis,1,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
700,P0700,1,female,50_59,59,2000_3999_eur,1,metropolis,0,5,1,holds a public transport pass,0,does not have a MaaS subscription
