human_respondent_id,human_id,normalized_weight,age,sex_text,age_text,CalculatedIncome,income_text,high_education,low_education,top_manager,employees,artisans,age_30_less,ScaledIncome,car_oriented_parents,city_center_as_kid,childSuburb,NbCar,NbBicy,NbHousehold,NbChild,work_trip,other_trip,trip_purpose_text,education_text,CAR_AVAILABLE,car_availability_text,TimePT,WaitingTimePT,MarginalCostPT,TimeCar,CostCarCHF,distance_km,TimePT_scaled,TimeCar_scaled,WaitingTimePT_scaled,MarginalCostPT_scaled,CostCarCHF_scaled,distance_km_scaled,respondent_id,Envir01,Envir05,LifSty01,LifSty07,Mobil05,Mobil12,choice_code,choice_label,chosen_alternative_name,Choice
H0261,39120372,2.029711386372872,34,female,34 years old,9000,around CHF 9000 per month,0,1,0,1,0,0,9.0,1,0,0,1,2,2,0,1,0,a work trip,not high education,1,car is available for this trip,51,0,4.0,17,1.85,12.0,0.255,0.085,0.0,0.4,0.185,2.4,AI0261,4,4,4,4,4,4,1,B,CAR,1
H0262,39120458,0.3735873657560173,58,male,58 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,1,0,0,2,2,2,0,1,0,a work trip,high education,1,car is available for this trip,120,33,6.0,29,3.65,24.0,0.6,0.145,0.55,0.6,0.365,4.8,AI0262,4,5,5,5,3,5,1,B,CAR,1
H0263,39120509,0.3735873657560173,52,male,52 years old,15000,around CHF 15000 per month,1,0,1,0,0,0,15.0,1,0,0,2,2,5,0,1,0,a work trip,high education,1,car is available for this trip,120,16,0.0,36,5.16,30.0,0.6,0.18,0.2666666666666666,0.0,0.516,6.0,AI0263,4,5,4,5,3,5,1,B,CAR,1
H0264,39120999,0.8584724543995766,40,female,40 years old,9000,around CHF 9000 per month,0,1,0,0,0,0,9.0,1,0,0,1,5,5,3,1,0,a work trip,not high education,1,car is available for this trip,86,0,3.5,24,2.65,19.0,0.43,0.12,0.0,0.35,0.265,3.8,AI0264,4,4,2,3,3,5,1,B,CAR,1
H0265,42270007,0.8584724543995766,56,female,56 years old,5000,around CHF 5000 per month,0,1,0,1,0,0,5.0,0,0,1,1,0,1,0,1,0,a work trip,not high education,1,car is available for this trip,108,5,7.4,80,9.39,63.0,0.54,0.4,0.0833333333333333,0.74,0.939,12.6,AI0265,4,3,2,2,3,5,1,B,CAR,1
H0266,42270059,0.5414274486172608,35,female,35 years old,7000,around CHF 7000 per month,1,0,0,0,0,0,7.0,1,0,0,1,1,1,0,0,1,a non-work trip,high education,1,car is available for this trip,12,0,0.0,2,0.26,0.6,0.06,0.01,0.0,0.0,0.026,0.12,AI0266,4,5,5,5,3,5,1,B,CAR,1
H0267,42270059,0.5414274486172608,35,female,35 years old,7000,around CHF 7000 per month,1,0,0,0,0,0,7.0,1,0,0,1,1,1,0,0,1,a non-work trip,high education,1,car is available for this trip,12,0,0.0,2,1.42,0.6,0.06,0.01,0.0,0.0,0.142,0.12,AI0267,4,5,5,5,3,5,1,B,CAR,1
H0268,42270136,0.8584724543995766,55,female,55 years old,5000,around CHF 5000 per month,0,1,0,1,0,0,5.0,0,0,0,1,2,1,0,0,1,a non-work trip,not high education,1,car is available for this trip,136,15,6.9,59,6.03,37.5,0.68,0.295,0.25,0.6900000000000001,0.603,7.5,AI0268,4,3,2,2,3,2,1,B,CAR,1
H0269,42270163,0.6019450605361366,38,male,38 years old,7000,around CHF 7000 per month,0,0,0,1,0,0,7.0,0,0,0,1,0,1,0,1,0,a work trip,not high education,1,car is available for this trip,124,14,10.6,62,6.22,38.0,0.62,0.31,0.2333333333333333,1.06,0.622,7.6,AI0269,4,3,2,2,3,5,1,B,CAR,1
H0270,42270214,0.6019450605361366,22,male,30 or younger,7000,around CHF 7000 per month,0,0,0,0,0,1,7.0,1,0,0,3,3,3,0,1,0,a work trip,not high education,1,car is available for this trip,134,14,0.0,70,7.94,54.0,0.67,0.35,0.2333333333333333,0.0,0.794,10.8,AI0270,4,3,2,2,3,5,1,B,CAR,1
H0271,42270228,0.2545934244605354,54,male,54 years old,7000,around CHF 7000 per month,0,0,0,0,1,0,7.0,0,0,0,2,0,4,0,1,0,a work trip,not high education,1,car is available for this trip,227,64,23.2,84,11.01,78.5,1.135,0.42,1.0666666666666669,2.32,1.101,15.7,AI0271,4,3,2,2,3,5,1,B,CAR,1
H0272,42270323,0.2545934244605354,44,male,44 years old,9000,around CHF 9000 per month,1,0,0,0,0,0,9.0,1,0,0,2,4,4,1,1,0,a work trip,high education,1,car is available for this trip,161,4,7.1,55,5.85,30.0,0.805,0.275,0.0666666666666666,0.71,0.585,6.0,AI0272,4,5,5,5,3,5,1,B,CAR,1
H0273,42270323,0.2545934244605354,44,male,44 years old,9000,around CHF 9000 per month,1,0,0,0,0,0,9.0,1,0,0,2,4,4,1,1,0,a work trip,high education,1,car is available for this trip,160,27,10.4,66,6.92,37.5,0.8,0.33,0.45,1.04,0.692,7.5,AI0273,4,5,5,5,5,5,1,B,CAR,1
H0274,42270350,0.8584724543995766,41,female,41 years old,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,0,0,0,1,2,2,0,0,1,a non-work trip,not high education,1,car is available for this trip,79,11,2.2,22,2.29,12.0,0.395,0.11,0.1833333333333333,0.22,0.229,2.4,AI0274,4,4,2,3,3,3,1,B,CAR,1
H0275,42270350,0.8584724543995766,41,female,41 years old,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,0,0,0,1,2,2,0,1,0,a work trip,not high education,1,car is available for this trip,76,3,2.7,22,2.29,12.0,0.38,0.11,0.05,0.27,0.229,2.4,AI0275,4,4,2,3,3,2,1,B,CAR,1
H0276,42270540,0.954424398357919,50,male,50 years old,5000,around CHF 5000 per month,0,1,0,0,1,0,5.0,1,0,0,1,3,3,1,0,1,a non-work trip,not high education,1,car is available for this trip,24,0,0.0,2,0.49,2.0,0.12,0.01,0.0,0.0,0.049,0.4,AI0276,4,3,2,3,3,5,1,B,CAR,1
H0277,42270623,0.954424398357919,46,male,46 years old,7384,around CHF 7384 per month,0,1,0,0,0,0,7.384,1,0,0,2,4,4,2,0,1,a non-work trip,not high education,1,car is available for this trip,64,1,3.2,20,2.03,11.0,0.32,0.1,0.0166666666666666,0.32,0.2029999999999999,2.2,AI0277,4,3,3,3,3,4,1,B,CAR,1
H0278,42270623,0.954424398357919,46,male,46 years old,7384,around CHF 7384 per month,0,1,0,0,0,0,7.384,1,0,0,2,4,4,2,1,0,a work trip,not high education,1,car is available for this trip,74,12,3.2,20,2.03,11.0,0.37,0.1,0.2,0.32,0.2029999999999999,2.2,AI0278,4,3,2,2,3,5,1,B,CAR,1
H0279,42270631,0.2545934244605354,56,male,56 years old,9000,around CHF 9000 per month,1,0,0,0,0,0,9.0,0,0,1,1,6,3,0,0,1,a non-work trip,high education,1,car is available for this trip,31,0,2.2,6,0.6,2.8,0.155,0.03,0.0,0.22,0.06,0.5599999999999999,AI0279,4,5,5,5,3,4,1,B,CAR,1
H0280,42270631,0.2545934244605354,56,male,56 years old,9000,around CHF 9000 per month,1,0,0,0,0,0,9.0,0,0,1,1,6,3,0,0,1,a non-work trip,high education,1,car is available for this trip,55,1,4.3,18,2.01,11.4,0.275,0.09,0.0166666666666666,0.43,0.2009999999999999,2.28,AI0280,4,5,5,5,3,5,1,B,CAR,1
H0281,42270632,0.2545934244605354,-1,traveler,30 or younger,9000,around CHF 9000 per month,0,1,0,0,0,1,9.0,0,0,1,1,6,3,0,0,1,a non-work trip,not high education,1,car is available for this trip,31,0,6.4,6,0.6,2.8,0.155,0.03,0.0,0.64,0.06,0.5599999999999999,AI0281,4,3,2,2,3,2,1,B,CAR,1
H0282,42270632,0.1798661531531291,-1,traveler,30 or younger,9000,around CHF 9000 per month,0,1,0,0,0,1,9.0,0,0,1,1,6,3,0,1,0,a work trip,not high education,1,car is available for this trip,31,0,6.4,5,0.57,3.1,0.155,0.025,0.0,0.64,0.0569999999999999,0.62,AI0282,4,3,3,2,3,2,1,B,CAR,1
H0283,42270747,0.2290902236010023,42,female,42 years old,7000,around CHF 7000 per month,0,0,0,0,0,0,7.0,1,0,0,1,1,1,0,0,1,a non-work trip,not high education,1,car is available for this trip,214,12,16.6,134,11.22,67.0,1.07,0.67,0.2,1.66,1.122,13.4,AI0283,4,3,2,2,3,5,1,B,CAR,1
H0284,42270911,0.2545934244605354,41,male,41 years old,15000,around CHF 15000 per month,1,0,0,1,0,0,15.0,1,0,1,3,2,4,2,1,0,a work trip,high education,1,car is available for this trip,262,28,42.2,161,27.5,205.0,1.31,0.805,0.4666666666666667,4.220000000000001,2.75,41.0,AI0284,4,5,5,5,3,5,1,B,CAR,1
H0285,42270974,0.954424398357919,44,male,44 years old,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,0,0,0,1,4,4,2,1,0,a work trip,not high education,1,car is available for this trip,130,11,0.0,70,8.37,54.0,0.65,0.35,0.1833333333333333,0.0,0.837,10.8,AI0285,4,4,2,3,3,5,1,B,CAR,1
H0286,42270996,2.029711386372872,39,female,39 years old,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,1,0,0,1,3,4,2,1,0,a work trip,not high education,1,car is available for this trip,113,12,7.4,69,7.98,53.0,0.565,0.345,0.2,0.74,0.798,10.6,AI0286,4,4,2,3,3,5,1,B,CAR,1
H0287,42271015,0.2290902236010023,43,female,43 years old,5000,around CHF 5000 per month,1,0,0,0,0,0,5.0,0,0,0,1,3,1,0,0,1,a non-work trip,high education,1,car is available for this trip,172,26,24.5,60,6.1,40.0,0.86,0.3,0.4333333333333333,2.45,0.61,8.0,AI0287,4,5,3,5,3,2,1,B,CAR,1
H0288,42271067,0.8584724543995766,42,female,42 years old,3250,around CHF 3250 per month,0,1,0,1,0,0,3.25,1,1,0,1,2,2,1,1,0,a work trip,not high education,1,car is available for this trip,98,0,5.4,22,2.52,14.0,0.49,0.11,0.0,0.54,0.252,2.8,AI0288,4,5,2,3,3,2,1,B,CAR,1
H0289,42271092,0.8584724543995766,43,female,43 years old,9000,around CHF 9000 per month,0,1,0,1,0,0,9.0,0,0,0,2,2,3,0,1,0,a work trip,not high education,1,car is available for this trip,96,5,0.0,72,8.13,53.0,0.48,0.36,0.0833333333333333,0.0,0.8130000000000001,10.6,AI0289,4,4,2,3,3,4,1,B,CAR,1
H0290,42271192,0.954424398357919,41,male,41 years old,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,0,0,0,1,6,4,2,1,0,a work trip,not high education,1,car is available for this trip,162,14,12.5,66,7.81,53.0,0.81,0.33,0.2333333333333333,1.25,0.7809999999999999,10.6,AI0290,4,4,2,3,3,5,1,B,CAR,1
H0291,42271243,0.2545934244605354,44,male,44 years old,9000,around CHF 9000 per month,1,0,0,0,0,0,9.0,0,0,0,2,4,4,2,1,0,a work trip,high education,1,car is available for this trip,194,32,0.0,77,10.23,74.0,0.97,0.385,0.5333333333333333,0.0,1.023,14.8,AI0291,4,5,5,5,3,5,1,B,CAR,1
H0292,42271394,0.954424398357919,46,male,46 years old,5000,around CHF 5000 per month,0,1,0,0,0,0,5.0,1,0,0,2,2,2,0,0,1,a non-work trip,not high education,1,car is available for this trip,144,15,25.0,68,7.91,54.0,0.72,0.34,0.25,2.5,0.791,10.8,AI0292,4,3,3,3,3,4,1,B,CAR,1
H0293,42271422,2.256576028779217,35,male,35 years old,7384,around CHF 7384 per month,0,1,0,0,1,0,7.384,1,0,0,2,2,3,1,0,1,a non-work trip,not high education,1,car is available for this trip,113,15,23.4,50,5.2,34.0,0.565,0.25,0.25,2.34,0.52,6.8,AI0293,4,3,2,2,3,5,1,B,CAR,1
H0294,42280110,0.6019450605361366,21,male,30 or younger,15000,around CHF 15000 per month,0,0,0,0,0,1,15.0,1,0,0,1,3,4,0,0,1,a non-work trip,not high education,1,car is available for this trip,33,0,7.6,14,1.35,8.0,0.165,0.07,0.0,0.76,0.135,1.6,AI0294,4,3,2,2,3,5,1,B,CAR,1
H0295,42280369,0.7944811628173415,35,female,35 years old,5000,around CHF 5000 per month,1,0,0,0,0,0,5.0,1,0,1,0,3,4,2,1,0,a work trip,high education,1,car is available for this trip,181,25,11.7,92,11.01,71.0,0.905,0.46,0.4166666666666667,1.17,1.101,14.2,AI0295,4,5,3,5,3,2,1,B,CAR,1
H0296,42280523,0.954424398357919,47,male,47 years old,5000,around CHF 5000 per month,0,1,0,1,0,0,5.0,0,0,0,2,1,4,0,1,0,a work trip,not high education,1,car is available for this trip,127,19,22.0,62,6.96,47.0,0.635,0.31,0.3166666666666666,2.2,0.696,9.4,AI0296,4,3,2,3,3,4,1,B,CAR,1
H0297,42280539,0.2545934244605354,48,male,48 years old,9035,around CHF 9035 per month,1,0,0,1,0,0,9.035,1,0,0,1,5,5,2,1,0,a work trip,high education,1,car is available for this trip,137,0,0.0,76,8.74,58.0,0.685,0.38,0.0,0.0,0.874,11.6,AI0297,4,5,5,5,3,5,1,B,CAR,1
H0298,42280540,5.121759864312539,16,female,30 or younger,6101,around CHF 6101 per month,0,1,0,0,0,1,6.101,1,0,0,1,5,5,2,0,1,a non-work trip,not high education,0,car is not available for this trip,71,8,0.0,26,2.64,15.0,0.355,0.13,0.1333333333333333,0.0,0.264,3.0,AI0298,4,5,2,2,3,1,2,C,SLOW_MODES,2
H0299,42280540,5.121759864312539,16,female,30 or younger,6101,around CHF 6101 per month,0,1,0,0,0,1,6.101,1,0,0,1,5,5,2,1,0,a work trip,not high education,0,car is not available for this trip,73,0,0.0,26,2.64,15.0,0.365,0.13,0.0,0.0,0.264,3.0,AI0299,4,5,2,2,3,1,0,A,PT,0
H0300,42280588,0.3360277669782562,52,female,52 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,1,0,0,1,7,4,0,1,0,a work trip,high education,1,car is available for this trip,173,21,9.0,77,7.54,48.0,0.865,0.385,0.35,0.9,0.754,9.6,AI0300,4,5,5,5,3,5,1,B,CAR,1
H0301,42280650,0.954424398357919,40,male,40 years old,9000,around CHF 9000 per month,0,1,0,0,1,0,9.0,1,0,0,1,6,5,3,1,0,a work trip,not high education,1,car is available for this trip,126,14,0.0,68,4.54,51.0,0.63,0.34,0.2333333333333333,0.0,0.454,10.2,AI0301,4,4,2,3,3,5,1,B,CAR,1
H0302,42330479,0.2290902236010023,43,female,43 years old,5000,around CHF 5000 per month,1,0,0,1,0,0,5.0,1,0,0,1,1,1,-1,1,0,a work trip,high education,1,car is available for this trip,118,14,9.0,40,4.04,28.0,0.59,0.2,0.2333333333333333,0.9,0.404,5.6,AI0302,4,5,3,3,5,2,1,B,CAR,1
H0303,42340021,2.029711386372872,38,female,38 years old,5000,around CHF 5000 per month,0,1,0,1,0,0,5.0,1,0,0,2,5,4,2,0,1,a non-work trip,not high education,1,car is available for this trip,130,0,11.6,39,4.1,23.2,0.65,0.195,0.0,1.16,0.41,4.64,AI0303,4,4,2,3,3,5,1,B,CAR,1
H0304,42340130,3.818189834136154,54,male,54 years old,5000,around CHF 5000 per month,0,1,0,1,0,0,5.0,0,0,0,1,3,4,1,1,0,a work trip,not high education,1,car is available for this trip,56,0,17.6,18,1.81,11.0,0.28,0.09,0.0,1.7600000000000002,0.181,2.2,AI0304,4,3,2,2,3,5,1,B,CAR,1
H0305,42340223,0.954424398357919,41,male,41 years old,3250,around CHF 3250 per month,0,1,0,0,0,0,3.25,0,0,1,1,2,1,0,0,1,a non-work trip,not high education,1,car is available for this trip,50,0,8.4,6,2.03,6.1,0.25,0.03,0.0,0.8400000000000001,0.2029999999999999,1.22,AI0305,4,3,2,2,3,2,1,B,CAR,1
H0306,42340325,0.954424398357919,60,male,60 years old,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,1,0,0,1,1,1,0,0,1,a non-work trip,not high education,1,car is available for this trip,177,6,10.0,53,5.3,33.5,0.885,0.265,0.1,1.0,0.53,6.7,AI0306,4,3,2,2,3,5,1,B,CAR,1
H0307,42340423,0.954424398357919,53,male,53 years old,9000,around CHF 9000 per month,0,1,0,1,0,0,9.0,0,0,0,1,1,3,0,1,0,a work trip,not high education,1,car is available for this trip,203,3,0.0,87,10.52,68.0,1.015,0.435,0.05,0.0,1.052,13.6,AI0307,4,5,2,2,3,3,1,B,CAR,1
H0308,44630015,0.954424398357919,48,male,48 years old,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,0,0,0,1,5,5,2,1,0,a work trip,not high education,1,car is available for this trip,232,38,0.0,104,19.46,148.0,1.16,0.52,0.6333333333333333,0.0,1.946,29.6,AI0308,4,4,2,3,3,2,1,B,CAR,1
H0309,44630037,2.256576028779217,39,male,39 years old,15000,around CHF 15000 per month,0,1,0,0,0,0,15.0,1,0,1,2,4,4,2,1,0,a work trip,not high education,1,car is available for this trip,227,27,35.0,108,20.12,156.0,1.135,0.54,0.45,3.5,2.012,31.2,AI0309,4,4,2,3,3,5,1,B,CAR,1
H0310,44630038,0.5414274486172608,39,female,39 years old,15000,around CHF 15000 per month,0,0,0,1,0,0,15.0,0,0,1,2,4,4,2,1,0,a work trip,not high education,1,car is available for this trip,106,11,8.0,40,3.78,22.0,0.53,0.2,0.1833333333333333,0.8,0.378,4.4,AI0310,4,4,2,3,3,5,1,B,CAR,1
H0311,44630231,0.2290902236010023,40,female,40 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,0,0,0,0,0,1,0,1,0,a work trip,high education,0,car is not available for this trip,206,27,0.0,119,20.26,148.0,1.03,0.595,0.45,0.0,2.026,29.6,AI0311,4,5,3,5,5,2,0,A,PT,0
H0312,44630344,0.3735873657560173,49,male,49 years old,9000,around CHF 9000 per month,1,0,1,0,0,0,9.0,0,1,0,1,5,5,2,0,1,a non-work trip,high education,1,car is available for this trip,100,1,11.4,50,5.75,37.0,0.5,0.25,0.0166666666666666,1.14,0.575,7.4,AI0312,4,5,5,5,3,5,1,B,CAR,1
H0313,44630344,0.3735873657560173,49,male,49 years old,9000,around CHF 9000 per month,1,0,1,0,0,0,9.0,0,1,0,1,5,5,2,1,0,a work trip,high education,1,car is available for this trip,82,24,7.6,22,2.21,13.0,0.41,0.11,0.4,0.76,0.221,2.6,AI0313,4,5,5,5,3,5,1,B,CAR,1
H0314,44630465,0.3735873657560173,51,male,51 years old,15000,around CHF 15000 per month,1,0,1,0,0,0,15.0,0,0,0,2,4,4,2,1,0,a work trip,high education,1,car is available for this trip,181,77,15.8,93,14.72,109.0,0.905,0.465,1.2833333333333334,1.58,1.472,21.8,AI0314,4,5,5,5,5,5,1,B,CAR,1
H0315,44630507,0.954424398357919,52,male,52 years old,5000,around CHF 5000 per month,0,1,0,0,1,0,5.0,0,0,1,2,1,2,0,1,0,a work trip,not high education,1,car is available for this trip,194,32,17.4,63,8.56,60.0,0.97,0.315,0.5333333333333333,1.7399999999999998,0.8560000000000001,12.0,AI0315,4,3,2,3,3,4,1,B,CAR,1
H0316,44630670,0.8584724543995766,45,female,45 years old,15000,around CHF 15000 per month,0,1,0,1,0,0,15.0,0,0,0,3,2,4,2,1,0,a work trip,not high education,1,car is available for this trip,172,14,8.8,52,6.42,43.0,0.86,0.26,0.2333333333333333,0.8800000000000001,0.642,8.6,AI0316,4,4,2,3,3,5,1,B,CAR,1
H0317,44630671,0.3735873657560173,50,male,50 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,0,0,1,3,2,4,2,1,0,a work trip,high education,1,car is available for this trip,158,26,17.6,52,6.42,43.0,0.79,0.26,0.4333333333333333,1.7600000000000002,0.642,8.6,AI0317,4,5,5,3,5,4,1,B,CAR,1
H0318,44640015,0.8584724543995766,43,female,43 years old,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,0,0,1,2,2,4,0,1,0,a work trip,not high education,1,car is available for this trip,113,0,0.0,46,6.66,47.0,0.565,0.23,0.0,0.0,0.666,9.4,AI0318,4,4,2,3,3,5,1,B,CAR,1
H0319,44640016,1.423375818700105,19,male,30 or younger,7000,around CHF 7000 per month,0,1,0,0,0,1,7.0,0,0,0,2,2,4,0,1,0,a work trip,not high education,1,car is available for this trip,48,0,0.0,30,2.95,16.0,0.24,0.15,0.0,0.0,0.295,3.2,AI0319,4,3,2,2,3,5,1,B,CAR,1
H0320,44640117,0.3735873657560173,60,male,60 years old,15000,around CHF 15000 per month,1,0,1,0,0,0,15.0,0,1,0,4,4,4,0,1,0,a work trip,high education,1,car is available for this trip,123,14,9.6,44,6.61,46.0,0.615,0.22,0.2333333333333333,0.96,0.661,9.2,AI0320,4,5,3,5,3,4,1,B,CAR,1
H0321,44640165,0.954424398357919,63,male,63 years old,7000,around CHF 7000 per month,0,1,0,0,1,0,7.0,0,0,0,1,3,2,0,0,1,a non-work trip,not high education,1,car is available for this trip,114,25,0.0,46,7.42,52.0,0.57,0.23,0.4166666666666667,0.0,0.742,10.4,AI0321,4,3,2,2,3,2,1,B,CAR,1
H0322,44640256,0.954424398357919,54,male,54 years old,7000,around CHF 7000 per month,0,1,0,0,0,0,7.0,1,1,0,1,-1,3,-1,1,0,a work trip,not high education,1,car is available for this trip,81,5,0.0,41,6.08,42.0,0.405,0.205,0.0833333333333333,0.0,0.608,8.4,AI0322,4,3,2,2,3,5,1,B,CAR,1
H0323,44640299,0.2545934244605354,51,male,51 years old,15000,around CHF 15000 per month,0,0,0,0,0,0,15.0,1,1,0,1,2,2,0,1,0,a work trip,not high education,1,car is available for this trip,162,17,0.0,86,11.55,84.0,0.81,0.43,0.2833333333333333,0.0,1.155,16.8,AI0323,4,4,2,3,3,5,1,B,CAR,1
H0324,44640310,0.954424398357919,60,male,60 years old,15000,around CHF 15000 per month,0,1,1,0,0,0,15.0,0,0,1,1,3,2,0,0,1,a non-work trip,not high education,1,car is available for this trip,29,0,2.6,2,0.49,1.0,0.145,0.01,0.0,0.26,0.049,0.2,AI0324,4,3,2,3,3,5,1,B,CAR,1
H0325,44640310,0.954424398357919,60,male,60 years old,15000,around CHF 15000 per month,0,1,1,0,0,0,15.0,0,0,1,1,3,2,0,1,0,a work trip,not high education,1,car is available for this trip,29,0,2.6,2,0.49,1.0,0.145,0.01,0.0,0.26,0.049,0.2,AI0325,4,3,2,2,3,5,1,B,CAR,1
H0326,44640315,0.3360277669782562,52,female,52 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,1,1,0,2,4,4,1,0,1,a non-work trip,high education,1,car is available for this trip,271,42,62.0,308,55.11,419.0,1.355,1.54,0.7,6.2,5.511,83.8,AI0326,4,5,3,5,3,4,1,B,CAR,1
H0327,44640316,5.121759864312539,17,female,30 or younger,15000,around CHF 15000 per month,0,1,0,0,0,1,15.0,1,0,0,3,4,4,1,1,0,a work trip,not high education,0,car is not available for this trip,87,3,0.0,45,7.11,51.0,0.435,0.225,0.05,0.0,0.7110000000000001,10.2,AI0327,4,5,3,3,5,2,0,A,PT,0
H0328,44640349,0.5414274486172608,30,female,30 or younger,9321,around CHF 9321 per month,0,0,0,0,0,1,9.321,0,0,0,2,3,3,0,1,0,a work trip,not high education,0,car is not available for this trip,55,0,5.0,26,2.54,14.5,0.275,0.13,0.0,0.5,0.254,2.9,AI0328,4,4,4,4,4,4,0,A,PT,0
H0329,44640350,0.341514734451877,19,female,30 or younger,8418,around CHF 8418 per month,0,0,0,0,0,1,8.418,0,0,0,2,3,3,0,1,0,a work trip,not high education,0,car is not available for this trip,114,21,9.6,40,6.15,42.0,0.57,0.2,0.35,0.96,0.615,8.4,AI0329,4,5,2,2,3,1,0,A,PT,0
H0330,44640437,0.2290902236010023,52,female,52 years old,7000,around CHF 7000 per month,1,0,0,0,0,0,7.0,0,0,1,0,2,1,0,1,0,a work trip,high education,1,car is available for this trip,35,0,3.8,12,1.46,6.5,0.175,0.06,0.0,0.38,0.146,1.3,AI0330,4,5,3,5,3,2,1,B,CAR,1
H0331,44640446,0.2545934244605354,53,male,53 years old,15000,around CHF 15000 per month,1,0,0,1,0,0,15.0,0,0,0,1,3,2,0,1,0,a work trip,high education,1,car is available for this trip,47,0,5.0,26,2.51,15.0,0.235,0.13,0.0,0.5,0.251,3.0,AI0331,4,5,5,5,3,5,1,B,CAR,1
H0332,44640461,2.256576028779217,20,male,30 or younger,3250,around CHF 3250 per month,0,1,0,0,1,1,3.25,0,1,0,1,2,2,0,1,0,a work trip,not high education,1,car is available for this trip,150,24,22.0,46,6.91,50.0,0.75,0.23,0.4,2.2,0.6910000000000001,10.0,AI0332,4,5,2,2,3,3,1,B,CAR,1
H0333,44640462,5.121759864312539,19,female,30 or younger,5000,around CHF 5000 per month,0,1,0,1,0,1,5.0,0,1,0,2,4,9,1,0,1,a non-work trip,not high education,0,car is not available for this trip,240,56,0.0,121,24.53,187.0,1.2,0.605,0.9333333333333332,0.0,2.4530000000000003,37.4,AI0333,4,5,3,2,3,2,0,A,PT,0
H0334,44640508,0.5414274486172608,32,female,32 years old,5000,around CHF 5000 per month,1,0,0,0,0,0,5.0,1,0,0,1,5,3,1,0,1,a non-work trip,high education,1,car is available for this trip,253,16,28.2,80,10.56,74.5,1.265,0.4,0.2666666666666666,2.82,1.056,14.9,AI0334,4,5,3,5,5,4,1,B,CAR,1
H0335,44640516,0.8584724543995766,60,female,60 years old,15000,around CHF 15000 per month,0,1,0,1,0,0,15.0,0,1,0,2,4,3,-1,1,0,a work trip,not high education,1,car is available for this trip,137,12,10.3,42,6.53,46.0,0.685,0.21,0.2,1.03,0.653,9.2,AI0335,4,5,5,5,3,5,1,B,CAR,1
H0336,44640542,0.2545934244605354,54,male,54 years old,5000,around CHF 5000 per month,0,0,0,0,0,0,5.0,0,0,1,1,0,3,0,0,1,a non-work trip,not high education,1,car is available for this trip,358,62,57.0,120,15.48,114.0,1.79,0.6,1.0333333333333334,5.7,1.548,22.8,AI0336,4,4,2,3,3,5,1,B,CAR,1
H0337,44640655,0.2545934244605354,54,male,54 years old,15000,around CHF 15000 per month,1,0,1,0,0,0,15.0,1,0,1,1,1,3,0,0,1,a non-work trip,high education,1,car is available for this trip,358,51,43.1,178,30.74,223.0,1.79,0.89,0.85,4.3100000000000005,3.074,44.6,AI0337,4,5,5,5,3,5,1,B,CAR,1
H0338,44670012,0.954424398357919,47,male,47 years old,7000,around CHF 7000 per month,0,1,0,0,0,0,7.0,1,0,1,2,4,4,1,0,1,a non-work trip,not high education,1,car is available for this trip,265,72,33.8,78,10.06,73.0,1.325,0.39,1.2,3.38,1.006,14.6,AI0338,4,3,3,3,3,4,1,B,CAR,1
H0339,44670197,0.8584724543995766,-1,traveler,30 or younger,-1,unknown income,0,1,0,0,0,1,-0.001,0,0,0,-1,-1,-1,-1,1,0,a work trip,not high education,1,car is available for this trip,144,29,19.2,43,6.51,47.0,0.72,0.215,0.4833333333333333,1.92,0.651,9.4,AI0339,4,3,2,2,3,2,1,B,CAR,1
H0340,44670208,0.2545934244605354,50,male,50 years old,7000,around CHF 7000 per month,1,0,0,1,0,0,7.0,1,0,0,1,5,5,1,1,0,a work trip,high education,1,car is available for this trip,122,0,6.8,31,3.15,18.5,0.61,0.155,0.0,0.6799999999999999,0.315,3.7,AI0340,4,5,2,5,3,3,1,B,CAR,1
