ID,DestAct,NbTransf,TimePT,WalkingTimePT,WaitingTimePT,CostPT,CostCar,TimeCar,NbHousehold,NbChild,NbCar,NbMoto,NbBicy,NbBicyChild,NbComp,NbTV,Internet,NewsPaperSubs,NbCellPhones,NbSmartPhone,HouseType,OwnHouse,NbRoomsHouse,YearsInHouse,Income,Gender,BirthYear,Mothertongue,FamilSitu,OccupStat,SocioProfCat,CalculatedIncome,Education,HalfFareST,LineRelST,GenAbST,AreaRelST,OtherST,CarAvail,MarginalCostPT,CostCarCHF,Envir01,Envir02,Envir03,Envir04,Envir05,Envir06,Mobil01,Mobil02,Mobil03,Mobil04,Mobil05,Mobil06,Mobil07,Mobil08,Mobil09,Mobil10,Mobil11,Mobil12,Mobil13,Mobil14,Mobil15,Mobil16,Mobil17,Mobil18,Mobil19,Mobil20,Mobil21,Mobil22,Mobil23,Mobil24,Mobil25,Mobil26,Mobil27,ResidCh01,ResidCh02,ResidCh03,ResidCh04,ResidCh05,ResidCh06,ResidCh07,LifSty01,LifSty02,LifSty03,LifSty04,LifSty05,LifSty06,LifSty07,LifSty08,LifSty09,LifSty10,LifSty11,LifSty12,LifSty13,LifSty14,TripPurpose,TypeCommune,UrbRur,LangCode,ClassifCodeLine,frequency,ResidChild,NbTrajects,FreqCarPar,FreqTrainPar,FreqOtherPar,FreqTripHouseh,Region,distance_km,Choice,InVehicleTime,ModeToSchool,ReportedDuration,CoderegionCAR,age,Weight,normalized_weight,human_id,CAR_AVAILABLE,PT_AVAILABLE,SLOW_AVAILABLE,ScaledIncome,TimePT_scaled,TimeCar_scaled,WaitingTimePT_scaled,MarginalCostPT_scaled,CostCarCHF_scaled,distance_km_scaled,high_education,low_education,top_manager,employees,artisans,age_30_less,car_oriented_parents,city_center_as_kid,childSuburb,work_trip,other_trip
30860712,1,9,250,112,32,23.2,5.22,76,1,0,1,1,4,0,1,1,1,1,1,0,1,1,5.0,6,4,1,1944,1,1,2,3,7000,3,1,2,2,2,2,1,11.6,7.48,2,3,2,2,3,5,4,2,2,3,3,2,2,2,4,3,4,2,4,3,4,2,2,4,4,2,2,2,4,3,2,2,2,2,2,2,2,2,2,4,2,4,4,4,3,2,2,4,2,3,2,4,4,4,-1,6,2,2,4,2,1,4,3,2,2,3,4,42.0,1,106,4,150,4,66,0.0003213,0.7495589495214057,30860712,1,1,1,7.0,1.25,0.38,0.5333333333333333,1.16,0.748,8.4,0,1,0,0,0,0,1,1,0,0,1
30860718,7,11,418,115,116,47.2,10.57,126,2,0,1,0,2,0,1,1,1,1,1,0,2,2,3.0,7,4,1,1939,1,2,9,6,7000,3,1,1,2,2,2,1,23.6,15.15,6,3,6,4,3,6,3,3,3,3,5,4,3,3,4,3,3,6,4,3,3,3,3,5,4,3,3,5,4,4,3,3,3,3,4,3,2,2,2,3,3,2,4,3,3,1,3,5,3,3,2,5,5,3,-1,6,2,2,4,2,5,4,-1,2,-1,3,4,101.0,1,187,4,180,4,71,0.0003213,0.7495589495214057,30860718,1,1,1,7.0,2.09,0.63,1.9333333333333331,2.3600000000000003,1.515,20.2,0,1,0,1,0,0,0,0,0,0,1
30860723,1,3,132,47,14,13.4,2.85,42,1,0,1,0,1,0,1,1,1,2,1,0,2,2,2.5,7,4,1,1971,1,1,1,6,7000,3,1,2,2,2,2,1,6.7,4.08,1,3,3,3,3,4,4,3,6,4,3,3,4,3,3,6,4,3,4,3,4,4,3,2,4,3,4,2,4,3,2,3,3,1,1,3,3,1,1,5,3,3,4,4,3,3,2,3,2,3,3,2,3,4,2,6,2,2,4,2,5,3,3,-1,2,3,4,20.0,1,71,5,95,4,39,0.000967286,2.256576028779217,30860723,1,1,1,7.0,0.66,0.21,0.2333333333333333,0.67,0.408,4.0,0,1,0,1,0,0,1,0,0,0,1
30860725,11,1,112,45,5,19.0,6.39,90,2,0,0,0,2,0,3,1,1,2,2,0,2,1,4.0,1,6,1,1955,1,5,1,6,15000,3,2,2,1,2,2,2,0.0,9.16,5,5,3,5,2,5,5,6,6,6,4,5,5,5,4,6,5,6,6,6,6,5,6,1,5,5,6,4,5,5,2,4,4,2,4,4,4,1,1,5,3,3,4,4,4,3,3,6,1,4,2,4,2,4,-1,6,2,2,4,2,4,5,-1,-1,3,3,4,53.7,0,62,4,60,4,55,0.000409116,0.954424398357919,30860725,1,1,1,15.0,0.56,0.45,0.0833333333333333,0.0,0.916,10.74,0,1,0,1,0,0,0,0,1,0,1
30860768,1,3,109,45,10,11.6,3.72,51,2,0,1,0,2,0,4,1,1,1,2,0,1,1,3.0,10,5,1,1954,1,2,1,6,9000,6,1,1,2,2,2,2,5.8,5.33,4,5,6,6,5,5,5,6,3,5,5,3,3,6,3,6,6,6,4,6,4,6,6,6,5,4,3,3,5,4,1,4,4,6,4,6,6,6,3,4,4,6,4,3,3,6,6,4,6,6,6,3,1,4,1,6,2,2,4,2,3,2,-1,-1,3,4,4,30.0,1,54,4,85,4,56,0.000109132,0.2545934244605354,30860768,1,1,1,9.0,0.545,0.255,0.1666666666666666,0.58,0.533,6.0,1,0,0,1,0,0,0,0,1,1,0
30860803,3,4,187,87,12,11.8,3.39,48,2,0,2,0,3,0,1,0,1,1,0,0,1,1,5.0,30,1,2,1953,1,2,6,8,2000,3,2,2,2,2,2,1,11.8,4.86,4,3,1,1,5,5,4,1,2,5,3,5,5,1,5,6,5,1,4,4,4,1,2,4,3,2,5,2,4,4,1,1,1,1,3,4,3,1,2,4,2,1,3,3,6,2,1,5,3,2,3,3,4,4,2,6,2,2,4,2,4,3,3,2,-1,3,4,26.0,1,88,5,50,4,57,0.000367986,0.8584724543995766,30860803,1,1,1,2.0,0.935,0.24,0.2,1.1800000000000002,0.486,5.2,0,1,0,0,0,0,1,0,1,0,1
30860804,2,0,10,10,0,0.0,0.2,2,2,0,2,0,3,0,1,0,1,1,0,0,1,1,5.0,60,1,1,1949,1,2,1,3,2000,2,2,2,2,2,2,1,0.0,0.29,5,4,2,2,5,5,3,3,3,4,3,5,5,2,5,3,4,1,4,4,4,4,3,4,3,1,4,4,1,1,1,1,1,1,2,4,2,1,1,4,2,1,2,2,5,1,1,5,3,1,4,3,4,5,1,6,2,2,4,2,6,2,1,2,3,1,4,0.2,1,0,4,10,4,61,0.001636675,3.818189834136154,30860804,1,1,1,2.0,0.05,0.01,0.0,0.0,0.0289999999999999,0.04,0,1,0,0,0,0,0,0,0,1,0
30860804,1,0,10,10,0,0.0,0.2,2,2,0,2,0,3,0,1,0,1,1,0,0,1,1,5.0,60,1,1,1949,1,2,1,3,2000,2,2,2,2,2,2,1,0.0,0.29,5,4,2,2,5,5,3,3,3,4,3,5,5,2,5,3,4,1,4,4,4,4,3,4,3,1,4,4,1,1,1,1,1,1,2,4,2,1,1,4,2,1,2,2,5,1,1,5,3,1,4,3,4,5,1,6,2,2,4,2,6,2,1,2,3,1,4,0.2,1,0,4,10,4,61,0.001636675,3.818189834136154,30860804,1,1,1,2.0,0.05,0.01,0.0,0.0,0.0289999999999999,0.04,0,1,0,0,0,0,0,0,0,1,0
31320656,1,4,95,28,22,19.2,5.56,70,3,2,2,0,4,2,7,0,1,1,0,0,1,1,7.5,17,6,1,1968,1,3,1,1,15000,6,2,2,1,2,2,1,0.0,7.97,2,4,2,3,5,4,2,3,4,3,4,5,3,5,3,2,5,3,4,4,3,3,3,5,4,4,4,3,5,5,2,4,4,3,5,3,3,1,1,5,2,4,2,3,1,3,3,4,4,3,4,3,2,5,1,6,1,2,4,2,3,2,2,2,3,4,4,54.0,0,45,4,155,4,42,0.000109132,0.2545934244605354,31320656,1,1,1,15.0,0.475,0.35,0.3666666666666666,0.0,0.7969999999999999,10.8,1,0,1,0,0,0,0,0,1,1,0
31321173,1,6,136,30,20,15.2,6.3,80,4,3,1,0,5,3,1,1,1,1,1,0,2,2,5.5,10,3,2,1968,1,4,2,6,5000,3,1,2,2,1,2,1,7.6,9.03,2,4,3,3,2,4,4,5,4,5,4,2,4,2,4,4,5,1,4,2,4,4,5,2,4,4,1,4,4,4,2,4,3,1,4,3,3,1,2,5,2,4,2,2,2,1,1,4,4,2,2,2,4,4,1,6,1,2,4,2,3,2,3,1,3,3,4,60.0,0,86,4,135,4,42,0.000367986,0.8584724543995766,31321173,1,1,1,5.0,0.68,0.4,0.3333333333333333,0.76,0.903,12.0,0,1,0,1,0,0,1,0,1,1,0
31321487,1,3,116,34,0,19.2,4.68,75,2,0,0,0,2,0,1,1,1,1,1,0,1,2,6.0,27,2,2,1976,1,6,1,6,3250,3,2,2,1,2,2,3,0.0,6.71,4,4,2,2,4,5,4,-1,4,6,6,4,4,2,4,6,2,6,6,6,6,2,4,2,5,5,4,2,4,4,-1,4,4,3,4,2,4,1,2,4,2,-1,4,4,2,6,2,6,2,2,2,4,4,4,1,6,1,2,4,2,5,2,3,2,2,4,4,40.0,0,82,5,93,4,34,0.00087004,2.029711386372872,31321487,0,1,1,3.25,0.58,0.375,0.0,0.0,0.671,8.0,0,1,0,1,0,0,1,0,0,1,0
31321592,1,8,319,68,53,122.4,29.91,256,2,0,1,0,4,0,2,1,1,1,2,0,2,2,6.5,5,5,1,1954,1,7,1,8,9000,7,2,2,1,2,2,2,0.0,42.86,4,4,1,1,2,5,4,2,4,5,3,4,4,2,4,3,3,1,2,2,5,4,2,3,5,4,4,2,4,4,1,2,2,3,4,4,3,1,3,5,2,2,3,4,3,2,2,4,3,4,2,3,4,2,-1,6,1,2,4,2,5,3,4,-1,-1,3,4,321.0,0,198,2,325,4,56,0.000160139,0.3735873657560173,31321592,1,1,1,9.0,1.595,1.28,0.8833333333333333,0.0,4.286,64.2,1,0,0,0,0,0,1,0,0,0,1
32710161,1,0,71,58,0,8.0,0.73,12,2,0,2,0,2,0,1,-1,1,1,2,0,1,1,4.0,30,3,2,1959,1,2,2,6,5000,3,1,2,2,2,2,1,4.0,1.05,2,2,-1,2,5,5,5,6,6,3,6,5,5,6,5,6,6,2,5,3,3,6,6,6,6,6,6,3,3,2,4,6,6,2,2,6,2,1,1,5,2,5,5,3,3,3,2,5,6,3,3,4,4,5,1,7,1,2,2,4,5,2,2,1,1,1,4,6.0,1,13,5,30,4,51,0.000367986,0.8584724543995766,32710161,1,1,1,5.0,0.355,0.06,0.0,0.4,0.105,1.2,0,1,0,1,0,0,1,0,0,1,0
39010096,1,0,34,18,0,8.0,1.84,26,2,0,3,1,1,0,2,3,1,1,2,0,1,1,7.0,2,4,2,1986,1,2,2,5,7000,3,1,2,2,2,2,1,4.0,2.64,1,4,6,2,3,5,5,2,3,4,3,2,4,2,4,6,4,2,5,3,3,4,4,2,4,6,6,4,5,4,1,1,4,1,2,2,2,1,1,5,1,2,3,5,5,4,2,5,2,3,4,4,3,4,1,7,1,2,2,2,4,2,4,2,3,3,2,14.0,1,16,4,20,2,24,0.00087004,2.029711386372872,39010096,1,1,1,7.0,0.17,0.13,0.0,0.4,0.264,2.8,0,1,0,0,1,1,1,0,1,1,0
39110243,2,2,138,45,20,10.8,7.15,75,4,-1,2,-1,1,-1,2,-1,1,1,2,-1,1,1,3.5,20,5,1,1970,1,6,1,6,9000,7,2,2,1,2,2,1,0.0,10.25,3,4,1,2,4,5,4,3,3,4,3,1,3,2,4,6,3,2,4,3,4,2,2,2,5,4,4,1,5,4,2,4,3,3,3,2,3,2,1,4,2,3,3,4,4,2,2,5,3,2,-1,-1,3,4,1,4,2,2,2,2,4,2,3,1,1,4,2,79.0,0,73,4,115,2,40,0.000160139,0.3735873657560173,39110243,1,1,1,9.0,0.69,0.375,0.3333333333333333,0.0,1.025,15.8,1,0,0,1,0,0,1,0,1,1,0
39110258,3,0,42,30,0,6.8,1.22,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,2,-1,6.8,1.75,2,2,3,3,3,4,3,2,2,4,3,3,2,2,4,4,4,2,4,4,3,4,4,2,4,4,4,2,4,4,2,4,4,4,4,4,4,2,2,4,4,4,4,3,3,2,2,4,3,3,2,2,2,4,1,4,2,2,2,2,-1,2,-1,-1,-1,1,2,12.5,0,12,-1,38,2,-1,0.000409116,0.954424398357919,39110258,1,1,1,-0.001,0.21,0.075,0.0,0.6799999999999999,0.175,2.5,0,1,0,0,0,1,0,0,0,1,0
39110438,1,1,141,69,9,31.0,7.03,85,5,1,2,2,4,0,5,1,1,1,5,1,1,1,7.0,23,6,1,1953,1,3,1,2,15000,8,2,2,1,2,2,1,0.0,10.07,5,5,1,2,3,5,4,3,4,5,5,1,4,2,3,1,4,2,5,1,5,4,1,5,5,2,2,4,5,5,1,1,1,2,4,1,4,2,2,4,2,2,3,4,5,1,1,5,1,3,1,4,2,4,1,4,2,2,2,2,2,2,2,2,1,4,2,82.0,0,63,4,106,2,57,0.000160139,0.3735873657560173,39110438,1,1,1,15.0,0.705,0.425,0.15,0.0,1.007,16.4,1,0,0,0,0,0,0,1,0,1,0
39110815,1,2,101,34,11,14.4,2.41,28,3,0,1,1,4,0,2,1,1,1,1,0,1,1,6.0,10,4,1,1954,1,3,1,2,7000,8,1,1,2,2,2,1,7.2,3.45,5,4,1,1,4,5,5,1,4,5,3,2,5,2,5,1,4,1,5,2,5,4,2,3,5,2,2,4,5,4,2,4,5,3,4,2,3,2,2,4,4,1,4,5,4,1,3,5,3,1,4,4,4,4,1,4,2,2,2,2,1,2,3,2,1,4,2,24.0,0,56,5,79,2,56,0.000160139,0.3735873657560173,39110815,1,1,1,7.0,0.505,0.14,0.1833333333333333,0.72,0.345,4.8,1,0,0,0,0,0,1,1,0,1,0
39110816,4,3,228,44,24,108.8,38.27,299,3,0,1,1,3,0,2,1,1,1,1,0,1,1,6.0,10,4,2,1986,1,6,8,2,7000,5,2,2,1,2,2,2,0.0,54.84,4,4,2,2,5,5,4,3,4,5,4,4,5,1,5,6,3,1,3,2,5,4,4,1,5,2,5,2,5,5,3,4,4,3,4,1,3,4,3,4,2,4,1,4,6,3,2,4,3,4,1,4,4,2,-1,4,2,2,2,2,4,3,2,1,3,3,2,428.5,0,160,3,158,2,24,0.000232084,0.5414274486172608,39110816,1,1,1,7.0,1.14,1.495,0.4,0.0,5.484,85.7,0,0,0,0,0,1,1,0,1,0,1
39110987,1,2,84,23,11,7.0,1.19,14,1,0,1,0,1,0,1,0,1,2,1,0,1,2,4.0,27,3,1,1962,1,1,1,6,5000,3,1,2,2,2,2,1,3.5,1.71,4,4,3,2,4,5,2,2,2,4,3,4,4,3,4,6,4,2,4,4,4,4,4,2,4,3,1,4,5,4,1,2,3,1,3,1,1,1,1,5,4,2,2,4,4,1,2,5,3,3,2,4,5,4,2,4,2,2,2,2,3,2,1,3,3,3,2,11.0,1,50,4,11,2,48,0.000409116,0.954424398357919,39110987,1,1,1,5.0,0.42,0.07,0.1833333333333333,0.35,0.1709999999999999,2.2,0,1,0,1,0,0,0,0,1,0,1
39110987,1,2,80,24,8,6.4,1.19,14,1,0,1,0,1,0,1,0,1,2,1,0,1,2,4.0,27,3,1,1962,1,1,1,6,5000,3,1,2,2,2,2,1,3.2,1.71,4,4,3,2,4,5,2,2,2,4,3,4,4,3,4,6,4,2,4,4,4,4,4,2,4,3,1,4,5,4,1,2,3,1,3,1,1,1,1,5,4,2,2,4,4,1,2,5,3,3,2,4,5,4,1,4,2,2,2,2,3,2,1,3,3,3,2,11.0,1,48,4,10,2,48,0.000409116,0.954424398357919,39110987,1,1,1,5.0,0.4,0.07,0.1333333333333333,0.32,0.1709999999999999,2.2,0,1,0,1,0,0,0,0,1,1,0
39111287,4,2,176,104,1,20.0,4.83,51,1,0,1,0,1,0,1,0,1,1,1,0,1,2,3.0,3,2,2,1970,1,1,1,6,3250,3,1,2,2,2,2,1,10.0,6.92,6,3,4,2,5,5,5,3,4,5,4,5,4,3,5,3,4,1,5,6,5,4,3,2,4,1,6,4,4,4,2,4,4,3,3,2,3,1,1,5,6,4,4,4,2,1,2,5,2,4,2,4,4,2,-1,4,2,2,2,2,6,5,3,3,3,3,2,39.5,1,71,8,100,2,40,0.000367986,0.8584724543995766,39111287,1,1,1,3.25,0.88,0.255,0.0166666666666666,1.0,0.692,7.9,0,1,0,1,0,0,0,0,0,0,1
39111325,1,0,42,19,0,6.8,1.47,19,4,2,1,-1,3,2,1,1,1,2,2,-1,1,1,4.0,5,4,2,1970,1,3,2,6,7000,4,1,1,2,2,2,1,3.4,2.11,3,4,2,2,3,4,4,-1,3,3,4,3,4,2,-1,3,4,2,3,3,4,3,3,2,4,4,4,4,4,4,3,3,3,3,4,4,3,2,3,3,2,3,4,4,3,2,3,4,3,3,3,4,4,4,2,4,2,2,2,2,4,2,3,2,2,3,2,14.5,0,23,3,28,2,40,9.82e-05,0.2290902236010023,39111325,1,1,1,7.0,0.21,0.095,0.0,0.3399999999999999,0.211,2.9,0,0,0,1,0,0,1,0,1,0,1
39111325,1,0,46,19,0,6.8,1.47,19,4,2,1,-1,3,2,1,1,1,2,2,-1,1,1,4.0,5,4,2,1970,1,3,2,6,7000,4,1,1,2,2,2,1,3.4,2.11,3,4,2,2,3,4,4,-1,3,3,4,3,4,2,-1,3,4,2,3,3,4,3,3,2,4,4,4,4,4,4,3,3,3,3,4,4,3,2,3,3,2,3,4,4,3,2,3,4,3,3,3,4,4,4,1,4,2,2,2,2,4,2,3,2,2,3,2,14.5,0,27,3,159,2,40,9.82e-05,0.2290902236010023,39111325,1,1,1,7.0,0.23,0.095,0.0,0.3399999999999999,0.211,2.9,0,0,0,1,0,0,1,0,1,1,0
39111355,1,2,107,89,0,14.4,2.45,28,4,2,1,1,4,2,2,1,1,1,2,0,2,1,5.0,12,4,1,1965,1,3,1,2,7000,7,1,2,2,2,2,1,7.2,3.51,2,3,4,2,2,4,4,2,2,5,3,2,4,1,2,2,2,2,4,4,3,3,2,2,4,2,3,4,5,3,2,2,2,3,3,2,3,1,3,5,2,3,4,4,3,2,2,5,2,2,2,3,4,4,2,4,2,2,2,2,5,2,4,1,1,3,2,24.0,1,18,8,30,2,45,0.000160139,0.3735873657560173,39111355,1,1,1,7.0,0.535,0.14,0.0,0.72,0.351,4.8,1,0,0,0,0,0,1,0,0,0,1
39111360,1,0,36,24,0,8.0,1.36,18,5,2,1,0,3,3,2,1,1,1,3,0,2,1,5.0,4,5,1,1972,1,2,1,6,9000,6,1,1,2,2,2,3,4.0,1.95,5,5,3,2,3,5,5,1,1,4,1,5,2,2,5,3,2,3,6,6,6,4,1,2,5,5,4,4,2,4,4,4,3,3,4,5,2,3,3,4,3,4,2,3,4,3,3,6,2,2,2,3,3,4,2,4,2,2,2,2,4,2,3,2,2,1,2,8.0,0,12,4,33,2,38,0.000258025,0.6019450605361366,39111360,0,1,1,9.0,0.18,0.09,0.0,0.4,0.195,1.6,1,0,0,1,0,0,1,0,1,0,1
39111360,1,0,56,51,0,4.0,1.36,18,5,2,1,0,3,3,2,1,1,1,3,0,2,1,5.0,4,5,1,1972,1,2,1,6,9000,6,1,1,2,2,2,3,2.2,1.95,5,5,3,2,3,5,5,1,1,4,1,5,2,2,5,3,2,3,6,6,6,4,1,2,5,5,4,4,2,4,4,4,3,3,4,5,2,3,3,4,3,4,2,3,4,3,3,6,2,2,2,3,3,4,1,4,2,2,2,2,4,2,3,2,2,1,2,8.0,0,5,4,43,2,38,0.000258025,0.6019450605361366,39111360,0,1,1,9.0,0.28,0.09,0.0,0.22,0.195,1.6,1,0,0,1,0,0,1,0,1,1,0
39120013,1,4,240,46,3,116.0,36.92,284,2,-1,2,1,2,-1,1,1,1,1,2,-1,1,2,3.0,5,4,2,1955,1,7,2,3,7000,6,2,2,1,2,2,2,0.0,52.91,5,5,4,3,5,5,3,4,4,6,6,5,4,3,5,6,5,3,3,2,3,3,4,4,4,3,3,3,4,5,3,3,2,2,5,1,3,1,2,5,2,4,3,4,4,2,2,4,3,3,3,4,5,5,1,5,2,2,2,2,6,2,2,2,2,1,2,416.0,0,191,4,239,2,55,9.82e-05,0.2290902236010023,39120013,1,1,1,7.0,1.2,1.42,0.05,0.0,5.291,83.2,1,0,0,0,0,0,0,0,0,1,0
39120015,1,2,110,62,4,15.4,2.69,31,4,2,2,1,4,2,1,2,1,1,2,0,1,1,7.0,7,5,2,1978,1,3,2,6,9000,6,2,2,2,2,1,1,15.4,3.85,2,2,3,2,4,4,4,2,3,5,2,3,4,2,4,2,4,1,4,5,4,3,3,2,4,3,4,4,5,3,2,3,4,3,2,4,4,1,1,4,4,3,3,3,2,2,3,5,1,2,4,4,5,4,1,5,2,2,2,2,3,2,2,2,2,3,2,27.0,1,44,2,30,2,32,0.000232084,0.5414274486172608,39120015,1,1,1,9.0,0.55,0.155,0.0666666666666666,1.54,0.385,5.4,1,0,0,1,0,0,0,0,1,1,0
39120016,1,0,67,49,0,8.0,1.77,23,4,2,2,1,4,2,1,2,1,1,2,0,1,1,7.0,7,5,1,1970,1,3,1,6,9000,3,2,2,2,2,1,1,8.0,2.54,2,2,4,4,3,4,3,4,2,5,2,5,5,4,6,2,4,2,5,5,3,2,4,2,2,6,4,2,4,6,2,6,4,2,2,4,2,1,1,5,2,4,2,5,5,3,2,5,2,1,4,2,4,5,2,5,2,2,2,2,5,2,2,2,2,4,2,17.5,1,18,3,30,2,40,0.000409116,0.954424398357919,39120016,1,1,1,9.0,0.335,0.115,0.0,0.8,0.254,3.5,0,1,0,1,0,0,0,0,0,0,1
39120245,1,2,98,63,0,16.0,2.81,32,6,4,1,0,6,4,3,2,1,2,2,1,1,1,8.0,3,5,1,1966,1,3,1,3,9000,8,1,1,2,2,2,1,8.0,4.03,4,5,3,4,3,3,4,2,3,5,1,1,5,1,5,4,3,1,4,2,4,3,4,1,5,5,3,2,5,5,2,4,3,2,5,5,3,1,1,5,3,4,4,4,4,2,1,5,3,1,5,4,5,4,1,5,2,2,2,2,5,2,3,3,2,3,2,28.0,0,35,4,70,2,44,0.000160139,0.3735873657560173,39120245,1,1,1,9.0,0.49,0.16,0.0,0.8,0.403,5.6,1,0,0,0,0,0,0,0,0,1,0
39120372,1,0,51,24,0,8.0,1.29,17,2,0,1,0,2,0,2,1,1,1,2,1,2,2,4.0,9,5,2,1976,1,-1,1,6,9000,3,1,2,2,2,2,2,4.0,1.85,2,3,2,2,4,5,4,3,3,4,3,2,4,2,4,3,4,2,4,4,4,2,4,2,5,4,4,2,5,5,2,5,4,3,5,4,4,2,3,4,4,3,4,4,4,3,3,4,2,2,3,4,3,4,1,5,2,2,2,2,5,2,3,2,3,2,2,12.0,0,27,4,29,2,34,0.00087004,2.029711386372872,39120372,1,1,1,9.0,0.255,0.085,0.0,0.4,0.185,2.4,0,1,0,1,0,0,1,0,0,1,0
39120458,1,3,120,42,33,12.0,2.55,29,2,0,2,0,2,0,1,3,1,1,2,0,1,1,5.0,16,6,1,1952,1,3,1,3,15000,8,1,2,2,2,2,1,6.0,3.65,5,4,3,3,5,5,4,2,3,5,4,4,4,1,4,6,4,3,5,4,5,3,2,1,5,6,2,2,5,4,2,4,2,3,4,2,3,1,3,5,1,3,2,4,4,2,3,5,2,3,2,4,4,3,1,5,2,2,2,2,5,2,3,2,2,4,2,24.0,1,45,4,40,2,58,0.000160139,0.3735873657560173,39120458,1,1,1,15.0,0.6,0.145,0.55,0.6,0.365,4.8,1,0,0,0,0,0,1,0,0,1,0
39120509,1,2,120,53,16,15.4,3.6,36,5,0,2,1,2,0,5,1,1,1,5,5,1,1,6.0,7,6,1,1958,1,3,1,1,15000,7,2,2,1,2,2,1,0.0,5.16,5,3,1,2,5,5,3,2,4,2,4,2,4,1,4,1,1,3,4,3,4,4,2,4,5,4,2,1,5,4,1,4,3,2,4,2,4,2,4,4,2,4,3,4,2,4,3,3,3,2,2,3,4,1,1,5,2,2,2,2,5,2,3,2,3,2,2,30.0,1,51,2,20,2,52,0.000160139,0.3735873657560173,39120509,1,1,1,15.0,0.6,0.18,0.2666666666666666,0.0,0.516,6.0,1,0,1,0,0,0,1,0,0,1,0
39120999,1,0,86,77,0,7.0,1.85,24,5,3,1,1,5,1,3,1,1,1,4,1,1,1,7.0,10,5,2,1970,1,3,4,4,9000,3,1,2,2,2,2,1,3.5,2.65,4,5,2,1,5,5,5,4,3,5,5,3,4,2,4,1,3,2,5,2,5,2,2,1,5,3,4,1,5,5,1,5,5,4,5,5,3,1,1,5,2,4,5,5,5,3,1,5,1,5,1,5,5,2,1,5,2,2,2,2,5,2,3,2,2,3,2,19.0,1,9,4,20,2,40,0.000367986,0.8584724543995766,39120999,1,1,1,9.0,0.43,0.12,0.0,0.35,0.265,3.8,0,1,0,0,0,0,1,0,0,1,0
42270007,1,2,108,36,5,14.8,6.55,80,1,0,1,0,0,0,1,1,1,1,1,0,2,2,4.0,24,3,2,1954,1,1,1,6,5000,3,1,1,2,2,2,1,7.4,9.39,2,5,3,3,3,3,4,5,4,6,5,3,6,3,4,6,5,3,5,4,5,4,5,1,5,5,6,4,5,3,6,5,5,1,3,5,3,1,1,5,3,4,4,4,1,2,3,2,2,2,4,2,4,4,1,7,1,2,4,3,3,2,-1,1,3,3,5,63.0,0,67,3,76,5,56,0.000367986,0.8584724543995766,42270007,1,1,1,5.0,0.54,0.4,0.0833333333333333,0.74,0.939,12.6,0,1,0,1,0,0,0,0,1,1,0
42270059,1,0,12,12,0,0.0,0.18,2,1,0,1,0,1,0,1,1,1,2,1,0,2,2,3.0,10,4,2,1975,1,1,1,2,7000,6,2,2,2,2,2,1,0.0,0.26,2,3,3,3,2,4,4,2,3,4,6,3,3,2,4,6,4,3,5,3,3,3,3,2,2,6,4,3,4,3,3,3,4,3,3,5,3,1,2,4,3,3,4,4,3,3,2,4,3,1,3,4,4,4,2,7,1,2,4,3,5,2,3,2,2,3,5,0.6,2,0,8,10,5,35,0.000232084,0.5414274486172608,42270059,1,1,1,7.0,0.06,0.01,0.0,0.0,0.026,0.12,1,0,0,0,0,0,1,0,0,0,1
42270059,1,0,12,12,0,0.0,0.99,2,1,0,1,0,1,0,1,1,1,2,1,0,2,2,3.0,10,4,2,1975,1,1,1,2,7000,6,2,2,2,2,2,1,0.0,1.42,2,3,3,3,2,4,4,2,3,4,6,3,3,2,4,6,4,3,5,3,3,3,3,2,2,6,4,3,4,3,3,3,4,3,3,5,3,1,2,4,3,3,4,4,3,3,2,4,3,1,3,4,4,4,2,7,1,2,4,3,5,2,3,2,2,3,5,0.6,2,0,8,10,5,35,0.000232084,0.5414274486172608,42270059,1,1,1,7.0,0.06,0.01,0.0,0.0,0.142,0.12,1,0,0,0,0,0,1,0,0,0,1
42270136,1,5,136,45,15,13.8,4.21,59,1,0,1,0,2,0,2,2,1,1,1,0,1,1,5.5,22,3,2,1955,1,1,1,6,5000,3,1,2,2,2,2,1,6.9,6.03,3,3,4,2,2,4,4,3,3,4,3,2,4,4,3,3,5,1,5,5,5,3,4,3,6,3,4,4,5,2,1,3,3,3,3,3,5,2,2,5,3,4,4,4,3,3,3,5,3,3,3,3,3,5,2,7,1,2,4,3,5,3,-1,4,4,1,5,37.5,1,76,5,90,5,55,0.000367986,0.8584724543995766,42270136,1,1,1,5.0,0.68,0.295,0.25,0.6900000000000001,0.603,7.5,0,1,0,1,0,0,0,0,0,0,1
